Num_Acc,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1
201000000043,3,933,,,2,02,0,0,0,1,3,000,000,1,0,3,00
201000000044,3,933,,,2,02,54,300,0,1,2,000,064,2,0,3,00
201000000045,3,10,,,2,02,0,0,0,1,2,000,000,1,0,1,99
201000000046,3,18,,,2,00,8,500,0,2,4,000,042,1,0,1,00
201000000047,3,223,,,2,00,1,500,0,0,1,000,045,1,0,1,99
201000000048,3,933,,,2,02,34,930,0,1,1,000,077,1,0,1,00
201000000049,3,1,,,2,02,35,900,0,1,1,000,075,1,0,1,03
201000000050,3,947,,,2,02,0,700,0,1,1,000,068,1,0,1,00
201000000051,3,175,,,0,00,0,0,0,0,0,000,051,0,0,0,00
201000000052,3,277,,,2,02,13,600,0,1,1,000,056,1,0,1,00
201000000053,3,77,,,2,02,0,0,0,1,4,000,061,1,0,3,99
201000000054,3,146,,,2,02,0,0,0,1,1,000,067,1,0,4,00
201000000055,3,18,,,2,02,0,0,0,1,1,000,074,1,0,3,99
201000000056,3,945,,,2,01,0,0,0,1,1,000,072,1,0,1,99
201000000057,3,122,,,2,02,28,800,0,1,4,000,054,1,0,1,99
201000000058,3,38,,,2,02,4,800,0,1,1,000,061,0,0,0,00
201000000059,3,947,,,2,02,12,400,0,1,1,000,100,1,0,1,00
201000000060,3,138,,,2,02,0,0,0,3,1,000,065,1,0,1,00
201000000061,3,947,,,2,00,0,0,0,1,1,000,068,1,0,0,00
201000000062,3,23,,,2,01,0,0,0,1,3,000,059,7,0,3,99
201000000063,3,916,,,2,02,0,0,0,0,1,000,070,1,0,1,99
201000000064,3,933,,,2,02,0,0,0,1,1,000,070,1,4,1,99
201000000065,3,933,,,2,00,0,0,0,1,1,000,000,1,0,1,99
201000000066,3,137,,,2,02,0,0,0,1,1,000,071,1,5,1,99
201000000067,4,0,,,2,00,0,0,0,1,1,000,056,1,0,1,99
201000000068,3,138,,,2,02,0,0,0,1,2,000,065,1,0,1,00
201000000069,3,947,,,2,02,0,0,0,1,1,000,000,1,0,1,99
201000000070,3,916,,,2,00,25,54,0,2,1,000,069,1,0,1,99
201000000071,3,338,,,2,02,0,0,0,1,2,000,086,1,0,1,99
201000000072,3,426,,,2,00,0,0,0,1,1,000,040,1,0,1,00
201000000073,3,948,,,2,02,0,0,0,1,1,000,059,1,0,1,99
201000000074,3,947,,,0,02,0,0,0,1,1,000,068,1,0,1,99
201000000075,3,948,,,2,00,0,0,0,1,1,000,060,1,0,1,99
201000000076,3,11,,,2,00,0,0,0,0,1,000,063,2,0,1,99
201000000077,4,0,,,2,00,0,0,0,1,1,000,000,5,0,1,99
201000000078,3,26,,,2,02,0,0,0,1,1,067,000,1,0,1,00
201000000079,3,8,,,2,02,0,0,0,0,2,000,060,2,0,0,00
201000000080,3,925,,,2,02,0,0,0,0,0,000,000,1,0,1,00
201000000081,3,90,,,2,00,0,0,0,1,1,000,000,1,0,1,99
201000000082,4,0,,,2,00,0,0,0,0,1,000,070,1,0,1,99
201000000083,3,938,,,2,00,0,0,0,1,0,000,000,1,0,2,00
201000000084,3,146,,,2,02,0,0,0,1,1,000,060,1,6,1,99
201000000085,3,36,,,2,02,7,768,0,1,1,000,052,1,5,1,99
201000000086,4,0,,,2,02,0,0,0,0,2,000,050,1,0,3,00
201000000087,3,36,,,2,02,0,0,0,0,3,000,060,2,0,0,00
201000000088,3,40,,A,2,02,0,0,0,1,2,000,069,7,0,1,00
201000000089,3,649,,,3,00,0,0,0,1,3,009,045,1,0,1,00
201000000090,2,49,,,1,00,0,0,0,1,3,000,000,1,3,2,00
201000000091,3,958,,,2,00,0,0,0,1,1,000,081,1,5,1,00
201000000092,3,943,,,2,01,0,0,0,2,1,000,000,2,0,1,99
201000000093,3,81,,,2,02,0,0,1,1,1,000,000,1,0,5,00
201000000094,3,102,,,2,02,0,100,0,0,1,000,000,1,2,1,99
201000000095,3,102,,,2,00,11,100,0,1,1,000,000,1,0,1,99
201000000096,4,0,,,2,02,0,0,0,0,1,000,052,1,0,1,99
201000000097,3,953,,,2,00,6,150,0,1,1,000,062,1,0,1,99
201000000098,3,169,,,2,01,0,0,1,2,1,000,076,1,0,1,99
201000000099,2,2,,,2,04,11,900,0,2,1,000,136,1,0,1,00
201000000100,9,0,,,1,02,0,0,0,0,1,000,072,1,0,4,99
201000000101,3,962,,,2,00,0,0,2,3,0,000,000,1,0,4,00
201000000102,3,962,,,2,02,0,0,0,1,1,000,090,1,0,1,00
201000000103,2,2,,,2,02,15,0,0,3,1,000,076,1,0,1,00
201000000104,3,951,,,3,02,0,0,0,1,1,000,000,1,0,1,00
201000000105,2,2,,,2,02,0,0,0,1,1,000,095,0,0,1,00
201000000106,2,2,,,2,02,0,0,0,1,1,030,092,1,0,1,99
201000000107,2,2,,,3,00,0,0,0,2,3,000,000,1,0,4,00
201000000108,2,2,,,2,00,0,0,0,2,1,000,072,1,0,1,00
201000000109,2,2,,,2,03,0,0,0,2,1,000,000,1,6,1,03
201000000110,3,934,,,2,00,0,0,0,3,2,000,060,1,0,0,99
201000000111,3,934,,,2,02,0,0,0,1,3,000,060,1,0,1,00
201000000112,3,43,,,2,02,0,0,0,1,1,000,056,1,0,3,99
201000000113,3,934,,,2,02,0,0,0,1,1,000,066,1,0,1,99
201000000114,3,964,,,2,02,0,0,0,1,0,000,000,1,0,0,99
201000000115,3,43,,,2,02,0,0,0,1,3,000,000,1,0,1,99
201000000116,3,964,,,2,00,0,0,0,1,2,000,051,1,0,1,00
201000000117,3,43,,,2,00,0,0,0,1,1,000,053,1,0,1,00
201000000118,4,0,,,2,00,0,0,0,1,3,000,000,2,0,3,00
201000000119,3,962,,,2,00,0,0,0,1,1,000,070,1,0,1,00
201000000120,3,104,,,2,02,10,800,0,1,1,000,049,2,0,1,99
201000000121,3,951,,,2,02,41,300,0,1,2,000,050,2,0,1,00
201000000122,4,0,,,2,02,0,0,0,1,1,000,000,1,0,1,99
201000000123,3,963,,,2,02,7,200,0,0,3,000,050,0,0,3,00
201000000124,3,951,,,2,02,48,100,0,1,2,000,067,1,0,3,99
201000000125,3,963,,,2,01,0,0,0,0,1,000,060,1,0,1,00
201000000126,3,951,,,2,01,35,300,0,1,1,000,069,1,0,1,99
201000000127,3,964,,,2,00,21,0,0,0,1,000,050,1,0,3,99
201000000128,3,80,,,2,00,0,0,0,2,1,000,000,1,0,1,99
201000000129,3,49,,,2,00,0,0,0,1,1,000,062,7,0,1,00
201000000130,3,643,,,2,03,0,0,0,2,1,000,080,1,0,0,00
201000000131,3,630,,,2,00,17,0,0,1,1,000,070,1,0,5,00
201000000132,3,630,,,2,00,0,0,0,1,1,060,000,1,5,1,99
201000000133,4,0,,,2,00,0,0,0,0,1,000,036,1,0,1,00
201000000134,4,0,,,0,00,0,0,0,0,0,000,000,0,4,0,00
201000000135,3,402,,,2,02,0,0,0,1,2,000,000,1,0,0,00
201000000136,3,160,,,2,00,2,0,0,1,2,000,075,2,0,3,00
201000000137,3,932,,,2,02,0,0,0,0,1,060,000,1,0,1,00
201000000138,3,955,,,2,02,5,5,0,0,2,000,072,2,0,1,00
201000000139,3,643,,,2,02,0,0,0,2,1,000,068,1,0,1,99
201000000140,3,160,,,2,02,9,500,0,2,1,000,075,1,0,1,00
201000000141,3,955,,,2,02,0,0,0,1,3,000,070,1,0,1,00
201000000142,3,643,,,2,02,0,0,0,1,1,000,070,2,0,1,99
201000000143,3,955,,,2,02,5,500,0,0,3,000,059,2,0,1,00
201000000144,4,0,,,2,00,0,0,0,1,3,000,020,6,0,1,99
201000000145,4,0,,,0,00,0,0,0,2,1,000,000,2,5,1,99
201000000146,3,115,,A,2,02,0,0,0,1,1,000,000,2,0,1,99
201000000147,3,45,,,2,02,0,0,0,1,1,000,060,1,0,1,00
201000000148,3,16,,,1,01,0,0,0,0,2,000,020,9,0,0,00
201000000149,4,0,,,1,00,0,0,0,1,0,000,000,1,0,0,00
201000000150,3,16,,,2,02,3,500,0,1,3,000,000,1,0,3,00
201000000151,3,115,,A,2,02,0,0,0,1,1,000,065,1,0,1,99
201000000152,9,0,,,2,02,0,0,0,1,1,000,000,1,0,1,99
201000000153,4,0,,,2,00,0,0,0,0,1,000,000,1,0,1,99
201000000154,3,21,,,2,00,0,0,0,0,1,000,059,1,0,1,00
201000000155,3,960,,,2,00,0,0,0,1,1,000,070,1,0,1,03
201000000156,3,98,,C,2,02,0,0,0,2,4,000,060,2,0,1,00
201000000157,3,932,,,2,02,0,0,0,1,1,000,070,1,5,1,00
201000000158,3,115,,,2,00,0,0,0,3,1,000,060,1,0,1,99
201000000159,9,0,,,2,01,0,0,0,2,1,000,065,1,0,1,00
201000000160,3,960,,,2,02,0,0,0,1,0,070,000,1,0,1,99
201000000161,3,21,,,2,02,0,0,0,1,1,000,066,1,0,1,00
201000000162,3,16,,,2,00,0,0,0,1,1,000,060,1,0,3,99
201000000163,3,15,,,2,02,0,0,0,2,1,000,058,1,0,1,99
201000000164,3,917,,,2,02,2,500,0,4,1,000,075,1,5,1,99
201000000165,4,1,,,2,02,0,0,0,1,1,000,045,1,0,1,99
201000000166,3,644,,,2,00,16,400,0,3,1,000,076,1,0,1,00
201000000167,3,917,,,2,02,0,0,0,1,1,000,071,2,0,1,00
201000000168,3,958,,,2,00,0,0,0,1,1,000,000,1,0,1,00
201000000169,3,955,,,2,00,0,0,0,0,1,000,000,1,0,1,00
201000000170,3,47,2,,2,02,1,0,0,1,1,000,000,2,4,1,99
201000000171,3,65,,,2,00,0,0,0,1,3,000,060,1,0,4,00
201000000172,3,643,,,2,03,53,100,0,1,1,000,110,1,0,1,99
201000000173,4,0,,,2,02,0,0,0,1,1,000,052,1,0,1,99
201000000174,3,135,,,2,00,0,0,0,1,1,000,000,2,0,1,00
201000000175,3,643,,,2,00,0,0,0,0,0,000,060,1,0,1,99
201000000176,3,65,,,2,00,0,0,0,1,1,000,045,1,0,1,00
201000000177,3,132,,,2,00,0,0,0,1,1,000,056,1,0,3,00
201000000178,3,643,,,2,02,0,0,0,1,2,000,062,2,0,3,00
201000000179,3,135,,,2,02,0,0,0,1,1,000,064,1,0,1,99
201000000180,3,938,,,2,02,13,919,1,1,1,000,100,1,0,1,99
201000000181,4,0,,,2,00,0,0,0,0,0,000,030,9,0,1,99
201000000182,3,938,,,2,02,14,270,2,4,1,000,137,1,0,3,00
201000000183,4,0,,,3,02,0,0,0,1,1,000,040,1,0,1,00
201000000184,4,0,,,2,00,0,0,0,1,2,000,000,1,0,3,00
201000000185,3,953,,,2,00,0,0,0,0,2,000,045,1,6,4,00
201000000186,3,534,,,2,02,0,0,2,1,1,000,000,1,0,1,00
201000000187,3,957,,,2,02,0,0,0,1,1,000,076,2,0,1,99
201000000188,3,957,,,3,02,0,0,2,1,1,000,000,1,0,1,99
201000000189,3,154,,D,2,01,11,0,0,2,2,000,059,1,0,1,99
201000000190,4,0,,,2,00,0,0,0,0,2,000,040,1,2,1,99
201000000191,3,649,,,3,00,0,0,0,0,1,000,000,3,0,1,00
201000000192,3,28,,,2,02,2,0,0,1,1,000,067,1,0,1,99
201000000193,3,649,,,2,00,0,0,0,1,3,000,050,5,0,1,99
201000000194,3,942,,,2,00,0,0,0,2,2,000,060,1,0,3,00
201000000195,3,942,,,2,02,0,0,0,2,1,000,000,1,0,4,99
201000000196,3,33,,,2,02,0,0,0,0,1,000,061,1,0,1,00
201000000197,6,0,,,0,00,0,0,0,1,3,000,000,1,0,0,00
201000000198,3,942,,,2,01,0,0,0,0,1,000,056,1,0,1,99
201000000199,3,942,,,2,00,0,0,0,1,1,000,069,1,0,1,99
201000000200,3,100,,,2,02,0,0,0,2,4,000,060,1,0,1,99
201000000201,3,87,,,2,00,0,0,0,2,2,000,052,1,0,1,99
201000000202,3,934,,,2,00,0,0,0,3,1,000,070,2,0,1,00
201000000203,3,936,,,2,02,0,0,0,1,1,000,077,1,0,3,99
201000000204,3,936,,,2,02,5,600,0,1,1,000,076,1,0,3,00
201000000205,3,963,,,2,02,37,534,0,2,2,000,056,2,0,3,99
201000000206,3,963,,,2,02,0,0,0,1,1,000,070,1,0,1,99
201000000207,3,27,,,2,00,0,0,0,2,4,000,056,2,0,1,00
201000000208,3,155,,,2,02,0,0,0,1,1,000,053,2,0,1,99
201000000209,6,0,,,0,00,0,0,0,1,1,000,070,2,0,1,00
201000000210,3,917,,,2,00,9,500,0,1,1,000,150,2,5,1,99
201000000211,3,929,,,2,02,7,0,0,1,0,000,068,1,0,1,00
201000000212,3,10,,,2,02,7,400,0,1,3,000,058,1,0,1,00
201000000213,3,956,,,2,00,0,0,0,1,1,000,060,1,0,0,00
201000000214,3,6,,,2,02,0,0,0,1,2,070,000,5,0,3,99
201000000215,2,25,,,2,02,14,500,0,1,1,000,071,5,0,1,00
201000000216,2,25,,,2,02,19,450,0,1,1,000,071,1,0,1,00
201000000217,3,59,,,2,02,6,458,0,0,1,000,065,1,0,3,00
201000000218,3,6,,,2,02,3,5,0,1,3,070,000,1,0,1,00
201000000219,3,938,,,2,02,2,300,0,1,1,000,000,1,0,1,00
201000000220,3,24,,,2,02,3,200,0,1,1,000,142,1,0,1,00
201000000221,2,25,,,2,00,5,800,0,1,1,035,070,1,0,1,00
201000000222,3,919,,,2,02,0,0,0,2,2,000,000,2,0,1,00
201000000223,3,56,,,2,02,5,950,0,4,1,000,060,9,0,1,00
201000000224,3,937,,,2,00,2,840,0,1,1,000,077,1,0,1,00
201000000225,3,58,,E,2,02,29,0,0,1,1,000,075,2,0,1,00
201000000226,3,51,,,2,02,0,0,0,1,3,000,000,1,0,3,99
201000000227,9,0,,,0,00,0,0,0,1,1,000,000,1,0,0,00
201000000228,3,937,,,2,00,6,0,0,0,1,000,060,1,0,1,00
201000000229,3,937,,,2,02,3,0,0,1,1,000,000,1,0,0,00
201000000230,3,58,,,2,01,8,59,0,1,2,000,065,1,0,3,99
201000000231,2,17,,,1,02,37,0,0,1,2,000,000,1,5,1,00
201000000232,3,46,2,E,2,00,0,0,0,1,1,021,094,1,0,1,99
201000000233,3,46,,,2,02,26,800,0,1,1,000,057,2,0,3,00
201000000234,3,917,,,2,02,37,500,0,1,1,014,061,1,0,1,00
201000000235,3,917,,,2,00,15,780,0,2,1,000,073,1,0,1,99
201000000236,3,60,,,2,02,9,500,0,1,1,000,074,2,0,1,00
201000000237,3,34,,,2,02,12,900,0,1,3,000,054,1,0,1,00
201000000238,3,939,,,2,02,0,0,0,1,1,000,000,1,0,3,00
201000000239,3,939,,,2,02,0,2,0,1,1,000,072,1,0,1,00
201000000240,3,15,,,2,00,0,0,0,0,1,000,055,2,0,1,00
201000000241,3,20,,,2,02,11,58,0,1,1,000,054,2,0,3,99
201000000242,3,5,,,2,02,21,353,0,1,1,000,068,2,0,1,00
201000000243,3,939,,,2,02,196,700,0,1,1,000,124,1,0,1,99
201000000244,3,43,,,2,00,1,200,0,1,3,000,058,1,0,3,00
201000000245,3,45,,D,2,02,7,850,0,1,1,000,059,1,0,1,99
201000000246,3,48,,,2,02,7,400,0,1,1,000,061,1,0,1,00
201000000247,3,39,,,2,02,12,500,0,1,3,000,060,1,0,3,00
201000000248,3,45,,D,0,02,2,400,0,1,2,000,070,5,0,3,00
201000000249,3,186,3,E,1,00,0,0,0,0,3,000,000,1,0,1,00
201000000250,3,937,,,2,02,35,0,0,1,3,000,074,1,0,1,00
201000000251,3,69,,,2,02,4,700,0,1,3,000,058,2,0,1,99
201000000252,3,186,,,2,02,12,700,0,1,1,000,045,1,5,1,00
201000000253,3,181,,,2,02,11,30,0,1,1,000,062,1,0,1,99
201000000254,3,937,,,2,00,35,700,0,1,1,000,147,1,5,1,00
201000000255,3,69,,,2,02,9,10,0,1,2,000,045,2,0,1,99
201000000256,3,94,,,2,00,34,0,0,1,1,000,066,1,0,1,99
201000000257,3,943,,,2,02,45,0,0,1,1,000,075,7,0,1,99
201000000258,3,943,,,2,02,49,500,0,0,1,000,070,8,0,1,00
201000000259,3,169,,,2,02,0,0,0,1,1,000,062,1,0,1,00
201000000260,3,175,,,2,02,0,0,0,1,2,000,055,1,0,1,00
201000000261,3,171,,,2,02,22,550,0,1,1,000,070,1,0,1,00
201000000262,3,169,,,2,00,0,0,0,0,1,050,000,2,5,1,99
201000000263,3,341,,,2,02,0,0,0,1,1,000,075,1,0,1,00
201000000264,3,240,,,2,02,9,700,0,0,4,000,057,1,0,1,00
201000000265,3,901,,,2,02,40,800,0,1,1,000,068,1,0,1,99
201000000266,3,52,,,3,02,15,300,0,1,1,000,053,1,0,1,99
201000000267,3,253,,,2,02,0,0,0,2,3,000,049,1,0,3,99
201000000268,3,341,,,2,02,78,50,0,1,1,000,064,1,0,1,00
201000000269,3,204,,,2,00,0,0,0,1,1,000,069,1,0,1,00
201000000270,3,232,,,2,02,0,0,0,0,1,000,058,1,0,1,00
201000000271,2,341,,,2,02,0,0,0,1,1,000,062,1,0,1,99
201000000272,3,901,,,2,02,37,800,0,2,1,000,080,1,0,1,99
201000000273,3,341,,,0,02,0,0,0,3,2,000,080,2,0,1,00
201000000274,4,0,,,2,02,0,0,0,1,1,000,036,1,0,1,00
201000000275,3,191,,,2,02,43,700,0,1,1,000,060,1,0,1,00
201000000276,3,113,,E,2,02,57,700,0,1,1,000,000,7,0,1,00
201000000277,3,113,,E,2,02,0,0,0,0,1,000,000,1,0,1,00
201000000278,3,901,,,3,02,42,600,0,1,1,000,052,1,0,3,99
201000000279,3,235,,,2,02,1,80,0,2,4,000,067,1,0,1,99
201000000280,6,0,,,0,00,0,0,0,1,0,000,000,1,6,0,99
201000000281,3,215,,,2,02,39,500,0,1,1,000,075,1,0,1,00
201000000282,3,188,,,2,02,25,500,1,1,1,026,102,1,0,1,99
201000000283,4,0,2,,2,02,0,0,0,1,1,000,040,1,0,1,99
201000000284,3,301,,,3,04,2,600,0,1,1,010,000,1,0,2,99
201000000285,3,126,,,2,00,6,400,0,0,1,000,074,1,0,1,00
201000000286,3,901,,,2,02,9,100,0,0,1,015,036,0,5,1,00
201000000287,2,939,,,2,00,0,0,0,1,3,000,000,1,0,1,00
201000000288,3,144,,,2,02,0,0,0,1,1,000,000,1,0,1,00
201000000289,3,303,,,2,00,2,200,0,1,2,000,072,1,5,1,00
201000000290,3,126,,,2,02,0,200,0,1,1,037,101,1,5,1,00
201000000291,3,128,,,2,02,7,500,0,0,1,000,060,1,0,1,00
201000000292,3,131,,,2,02,30,900,0,0,1,000,060,1,0,1,00
201000000293,3,940,,,2,02,0,0,1,1,1,000,000,1,0,1,00
201000000294,9,1,,,1,01,0,0,0,0,1,000,000,1,0,1,00
201000000295,3,901,,,2,02,0,0,0,1,1,000,072,1,0,3,00
201000000296,4,0,,,3,02,0,0,0,2,1,005,120,1,0,3,03
201000000297,3,343,,,2,02,17,60,0,1,1,000,061,1,0,1,00
201000000298,3,136,,,2,02,10,300,0,2,3,000,079,2,2,1,99
201000000299,4,0,,,2,00,0,0,0,2,2,000,040,1,0,3,99
201000000300,3,928,,,2,00,14,400,0,2,4,000,092,1,0,3,00
201000000301,3,154,,,2,02,0,0,0,1,3,000,047,1,0,1,00
201000000302,3,939,,,2,02,119,800,0,2,1,000,086,1,0,2,00
201000000303,3,939,,,2,00,0,0,0,1,1,000,060,1,0,1,00
201000000304,3,136,,,2,02,11,800,0,0,0,000,071,1,0,1,00
201000000305,4,0,,,2,02,0,0,0,1,1,000,035,1,0,3,99
201000000306,3,928,,,2,02,0,0,0,1,1,000,080,1,0,1,00
201000000307,3,349,,,2,00,14,0,0,1,1,000,064,1,0,1,00
201000000308,3,138,,,2,02,15,270,0,1,1,000,065,2,0,1,00
201000000309,3,928,,,2,02,0,0,0,1,0,000,040,1,0,1,00
201000000310,3,349,,,2,01,19,950,0,0,1,000,065,1,0,1,00
201000000311,3,136,,,2,02,0,0,0,2,3,000,080,1,0,1,00
201000000312,3,349,,,2,03,0,0,0,1,1,000,070,1,5,1,00
201000000313,3,154,,,0,01,0,0,0,1,1,000,000,1,0,1,03
201000000314,3,343,,,2,02,0,0,0,1,1,000,065,1,0,1,00
201000000315,4,0,,,2,01,0,0,0,1,1,000,029,2,0,3,99
201000000316,3,928,,,2,02,0,0,0,2,4,000,090,2,0,1,00
201000000317,4,0,,,4,00,0,0,0,1,1,000,054,2,0,1,00
201000000318,4,0,,,2,02,0,0,0,1,1,000,070,1,0,1,99
201000000319,3,190,,,2,02,18,0,0,3,1,000,060,1,0,3,00
201000000320,4,0,,,2,00,0,0,0,1,1,000,000,1,0,1,99
201000000321,3,77,,,2,02,47,0,0,4,3,000,077,1,0,1,00
201000000322,3,194,,,2,00,0,0,0,1,1,000,053,1,0,1,00
201000000323,3,190,,,2,00,16,800,0,1,1,000,060,1,0,1,00
201000000324,3,157,,,2,02,0,0,0,1,2,000,064,1,5,1,00
201000000325,3,157,,,2,00,0,0,0,1,1,000,064,2,0,1,99
201000000326,3,943,,,2,02,0,0,0,3,1,000,042,2,0,1,00
201000000327,3,206,,,2,02,18,900,0,1,1,000,050,2,0,1,00
201000000328,3,943,,,2,02,83,800,0,1,1,000,070,1,0,1,00
201000000329,4,1,,,2,02,0,0,0,2,2,000,049,1,0,4,99
201000000330,4,0,,,2,02,0,0,0,0,3,000,040,2,0,3,00
201000000331,3,218,,,2,02,13,0,0,0,1,000,068,1,0,1,00
201000000332,3,217,,,2,00,19,0,0,2,1,000,060,1,0,1,00
201000000333,4,0,,,2,00,0,0,0,1,1,000,050,2,0,3,00
201000000334,3,119,,,2,02,0,0,0,1,4,000,050,1,0,1,00
201000000335,3,940,,,2,02,0,0,0,1,1,000,070,1,0,1,00
201000000336,3,2,,,2,02,0,0,0,1,1,000,060,1,0,1,00
201000000337,4,0,,,2,02,0,0,0,1,1,000,073,0,0,4,00
201000000338,3,219,,,2,02,0,0,0,0,0,063,000,0,0,0,00
201000000339,6,0,,,0,00,0,0,0,1,0,000,000,1,0,0,99
201000000340,3,92,,,2,02,23,800,0,2,1,000,052,1,0,1,00
201000000341,3,92,,,2,02,21,650,0,1,1,000,066,1,0,1,00
201000000342,3,92,,,2,02,5,700,0,1,2,000,065,1,0,1,99
201000000343,3,92,,,2,02,7,400,0,1,1,000,060,1,0,1,99
201000000344,3,341,,,0,02,0,0,0,1,3,000,080,2,0,3,00
201000000345,3,92,,,2,02,13,0,0,2,2,000,054,1,0,0,99
201000000346,3,928,,,2,02,51,0,0,4,1,000,075,1,0,1,00
201000000347,2,42,,,2,02,13,500,0,1,2,000,000,5,0,1,00
201000000348,3,341,,,2,00,74,600,0,1,1,000,000,2,0,1,00
201000000349,3,192,,,2,02,20,850,0,0,3,000,064,1,0,0,00
201000000350,3,192,,,2,02,0,0,0,1,4,000,065,1,0,4,00
201000000351,3,341,,,2,02,63,500,0,1,1,000,062,1,0,1,00
201000000352,4,0,,,2,01,0,0,0,1,1,000,000,1,0,1,99
201000000353,3,131,,,2,00,0,0,0,1,4,000,050,2,0,1,00
201000000354,4,0,,,2,02,0,0,0,1,1,000,042,2,0,1,00
201000000355,3,341,,,2,02,0,0,0,1,1,000,063,2,0,1,00
201000000356,3,94,,,3,02,0,0,0,1,1,000,060,1,0,1,00
201000000357,3,941,,,2,02,0,0,0,2,3,035,116,2,5,1,99
201000000358,3,939,,,2,02,135,200,0,1,1,000,000,2,0,1,00
201000000359,3,941,,,2,02,120,800,0,0,1,000,072,7,0,0,00
201000000360,3,941,,,3,01,0,0,0,0,1,000,000,1,3,1,99
201000000361,3,939,,,2,04,0,0,0,3,1,000,073,1,0,1,00
201000000362,3,87,,,2,02,3,500,0,2,1,000,049,1,0,3,00
201000000363,3,101,,,2,00,22,800,0,1,3,000,058,1,0,1,99
201000000364,3,916,,,2,02,0,0,0,1,2,000,064,2,0,1,99
201000000365,3,941,,,2,00,0,0,0,1,1,000,000,1,0,1,00
201000000366,3,939,,,2,04,130,500,0,1,1,000,000,1,5,1,99
201000000367,3,939,,,1,04,139,0,0,2,1,000,000,1,0,1,00
201000000368,3,110,,E,2,02,7,300,0,0,3,000,044,1,0,0,99
201000000369,3,70,,,2,02,0,0,0,0,1,000,000,2,0,1,00
201000000370,3,94,,,2,02,15,300,0,1,1,000,056,1,0,3,00
201000000371,3,94,,,2,02,0,0,0,1,1,000,000,1,0,1,00
201000000372,3,70,,,2,02,28,0,0,1,1,000,063,1,0,3,00
201000000373,3,916,,,2,02,22,30,0,0,2,000,064,1,0,3,99
201000000374,3,122,,,2,02,0,0,0,2,1,000,050,1,0,1,99
