Num_Acc,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1
201300000057,3,933,,,2,02,44,300,0,2,4,060,010,1,0,3,99
201300000058,3,139,,,2,00,1,0,0,1,4,050,020,1,0,1,99
201300000059,4,0,,,2,01,0,0,0,2,2,030,000,0,0,3,99
201300000060,3,947,,,2,00,31,550,0,1,2,000,065,1,0,1,99
201300000061,3,948,,,2,00,8,317,1,1,3,000,075,1,5,3,99
201300000062,3,37,,,2,02,22,300,0,1,1,000,060,1,0,1,00
201300000063,3,37,,,2,00,19,800,0,1,3,082,041,1,0,3,00
201300000064,3,933,,,2,02,43,450,0,1,1,000,059,1,0,1,99
201300000065,4,0,,,0,00,0,0,0,1,1,000,000,1,0,1,00
201300000066,3,90,,,2,02,8,150,1,0,1,000,102,2,0,1,99
201300000067,3,90,,,0,02,3,900,0,2,1,000,102,1,0,1,99
201300000068,3,941,,,2,00,33,475,1,0,1,000,060,0,3,1,99
201300000069,3,90,,,2,00,3,800,0,0,2,000,000,1,0,1,99
201300000070,4,0,,,0,00,0,0,1,2,3,000,050,1,0,1,99
201300000071,3,146,,,2,02,7,365,0,1,1,000,094,1,0,1,99
201300000072,4,0,,,2,02,0,0,0,1,3,000,042,1,0,1,99
201300000073,3,90,,,2,00,14,300,0,1,3,000,060,1,1,1,00
201300000074,3,2,,,2,02,0,0,0,1,1,000,073,1,0,1,00
201300000075,3,57,,,2,02,6,950,0,1,1,000,070,2,0,1,99
201300000076,3,257,,,2,02,2,800,1,1,4,000,060,1,0,3,99
201300000077,3,57,,,2,00,124,0,0,1,1,000,060,1,0,1,00
201300000078,3,945,,,2,00,23,800,1,1,1,033,085,1,5,1,00
201300000079,3,350,,,2,00,1,0,0,1,4,000,060,7,0,1,99
201300000080,3,74,,,2,02,3,200,0,1,1,000,060,1,0,1,99
201300000081,3,943,,,2,02,1,428,0,2,1,000,060,2,5,1,00
201300000082,3,2,,,3,02,0,0,0,1,1,000,000,1,0,1,99
201300000083,3,121,,,,,12,249,,,,,,,,,
201300000084,2,2,,,0,02,18,280,0,4,1,000,060,1,0,1,00
201300000085,5,0,,,0,00,0,0,0,1,1,000,000,1,0,0,99
201300000086,3,964,,,2,02,16,611,0,0,1,000,050,1,0,0,00
201300000087,3,962,,,2,00,16,330,0,0,1,000,086,1,0,1,99
201300000088,3,964,,,0,00,29,50,1,1,1,000,000,1,0,1,99
201300000089,3,20,,,0,02,6,130,0,0,2,000,000,1,0,1,00
201300000090,4,2,,,2,02,0,0,0,1,3,000,047,1,0,3,99
201300000091,3,42,,,2,02,0,0,0,1,1,000,000,1,0,1,99
201300000092,3,964,,,2,02,29,150,0,1,3,000,024,1,0,1,00
201300000093,4,0,,,2,02,0,0,0,1,1,000,065,1,0,1,99
201300000094,4,0,,,2,02,0,0,0,1,1,000,060,1,0,1,99
201300000095,3,20,,,2,02,6,675,0,1,2,000,053,2,0,1,00
201300000096,3,959,,,2,02,7,0,0,1,2,000,066,1,0,0,00
201300000097,3,934,,,2,00,8,600,0,1,1,000,066,1,2,1,00
201300000098,3,934,,,2,00,8,550,0,1,1,000,000,1,0,1,99
201300000099,4,0,,,2,02,0,0,0,1,1,000,040,1,0,1,00
201300000100,3,951,,,2,02,7,300,0,1,1,000,000,1,0,1,00
201300000101,3,934,,,2,02,8,100,0,1,1,000,080,1,0,1,99
201300000102,3,964,,,2,02,9,850,0,0,1,000,055,1,0,3,00
201300000103,3,133,,,2,02,5,175,0,1,1,000,000,1,0,1,99
201300000104,3,951,,,2,00,11,250,0,1,3,000,000,2,0,4,99
201300000105,3,951,,,2,00,35,850,1,0,1,000,070,1,0,5,00
201300000106,4,0,,,1,01,0,0,0,2,3,000,055,1,0,1,03
201300000107,3,643,,,1,01,40,50,0,1,2,035,040,1,0,1,00
201300000108,4,2,,,2,00,0,0,0,0,0,000,040,1,0,1,99
201300000109,3,340,,,,,3,929,,,,,,,0,1,00
201300000110,3,643,,,2,00,15,780,0,1,0,000,110,1,5,1,99
201300000111,3,643,,,2,00,7,0,0,1,1,037,075,2,0,3,99
201300000112,3,12,,,2,02,0,230,0,1,1,024,066,7,0,1,99
201300000113,3,959,,,2,02,3,50,0,1,1,000,070,0,0,1,00
201300000114,3,932,,,2,02,14,84,0,2,1,000,061,1,0,4,99
201300000115,3,643,,,2,00,2,920,0,1,1,000,000,1,0,1,00
201300000116,3,932,,,2,02,8,600,0,1,1,000,070,1,0,1,99
201300000117,4,0,,,2,02,0,0,0,1,1,000,000,1,0,1,03
201300000118,3,16,,,2,00,25,785,0,2,1,000,000,2,0,1,99
201300000119,4,0,,,2,02,0,0,0,1,1,000,059,1,0,1,00
201300000120,3,113,,,2,02,13,250,0,2,2,000,075,1,0,1,99
201300000121,4,0,,,2,02,0,0,0,2,1,075,075,1,0,1,03
201300000122,3,16,,,1,01,26,950,0,2,1,000,070,1,0,1,00
201300000123,4,0,,,2,00,0,0,0,0,0,000,000,1,6,4,00
201300000124,3,113,,,2,00,13,137,0,1,1,000,064,1,0,1,99
201300000125,3,115,,A,2,00,0,600,0,2,1,065,000,1,0,1,99
201300000126,4,0,,,1,01,0,0,0,2,1,000,095,1,0,1,99
201300000127,3,45,,,2,00,15,450,0,1,1,000,000,1,0,1,00
201300000128,3,45,,,2,00,15,800,0,1,4,000,000,2,0,1,99
201300000129,4,0,,,2,00,0,0,0,1,1,000,065,1,0,1,03
201300000130,4,0,,,3,04,0,0,0,1,1,019,070,2,0,1,99
201300000131,4,0,,,2,00,0,0,0,1,1,000,000,1,0,1,99
201300000132,3,16,,A,2,02,1,100,0,1,1,000,060,2,6,1,00
201300000133,3,15,,,2,02,33,820,0,2,1,000,058,1,0,1,03
201300000134,3,16,,,2,02,13,400,0,0,1,000,050,2,0,1,00
201300000135,3,98,,C,2,00,3,0,0,2,2,000,050,1,0,1,99
201300000136,3,15,,,2,02,28,550,0,1,1,000,000,1,0,1,99
201300000137,3,930,,,2,02,23,850,0,2,1,000,076,1,5,1,99
201300000138,3,917,,,0,02,7,0,0,1,1,000,076,1,0,1,99
201300000139,3,34,,,0,02,1,25,0,0,1,000,074,1,5,1,99
201300000140,3,56,,,2,02,6,965,0,0,1,000,061,1,0,1,99
201300000141,3,958,,,2,00,4,240,0,1,1,000,000,1,0,3,99
201300000142,6,0,,,0,00,0,0,0,0,0,000,000,0,0,0,03
201300000143,4,0,,,0,02,0,0,0,1,2,000,029,1,2,3,00
201300000144,3,955,,,2,02,7,935,0,2,2,000,064,2,0,1,99
201300000145,4,0,,,2,02,0,0,0,1,0,000,052,1,0,1,99
201300000146,3,955,,,2,00,8,0,0,0,2,000,065,1,0,1,99
201300000147,3,47,,B,2,02,0,950,0,1,1,000,045,2,4,1,99
201300000148,3,956,,,2,00,3,120,0,3,1,000,068,1,2,3,99
201300000149,3,643,,,2,00,47,150,0,1,1,085,000,2,0,1,00
201300000150,3,25,,,2,04,1,420,0,3,1,000,100,1,0,1,99
201300000151,3,47,,,2,02,6,250,0,2,1,000,045,1,0,1,99
201300000152,3,140,,,2,02,2,700,0,1,1,000,077,2,0,1,99
201300000153,3,643,,,2,02,56,100,0,1,1,000,107,7,0,3,00
201300000154,3,938,,,2,02,7,500,0,1,1,000,040,9,0,1,99
201300000155,3,938,,,2,00,9,275,0,1,2,000,075,1,0,1,00
201300000156,4,0,,,2,01,0,0,0,1,2,000,042,1,0,3,00
201300000157,3,938,,,2,02,14,200,0,2,1,000,064,1,0,1,00
201300000158,3,28,,,2,00,6,300,0,1,1,000,051,2,0,3,00
201300000159,4,0,,,2,00,0,0,0,1,3,000,035,1,0,1,99
201300000160,4,0,,,0,02,0,0,0,1,1,000,060,1,0,1,00
201300000161,3,932,,,2,02,46,488,0,1,2,000,050,1,0,1,00
201300000162,3,159,,,2,02,13,613,0,2,1,000,050,1,0,1,00
201300000163,4,0,,,2,02,0,0,0,1,1,000,045,1,0,4,00
201300000164,3,24,,,1,01,6,950,0,1,1,000,000,1,0,1,00
201300000165,3,159,,,2,02,15,0,0,1,2,000,052,2,0,0,99
201300000166,3,934,,,2,00,22,850,0,1,1,000,078,1,0,1,99
201300000167,4,14,,,2,00,0,0,0,1,1,000,070,1,0,1,99
201300000168,4,0,,,2,02,0,0,0,0,0,000,040,1,0,1,00
201300000169,4,0,,,2,00,0,0,0,1,3,000,000,2,0,1,99
201300000170,3,2,,,2,02,0,0,0,1,1,000,075,1,0,1,99
201300000171,2,2,,,2,02,23,200,0,0,3,000,078,1,0,1,00
201300000172,1,16,,A,0,02,203,600,0,0,3,000,000,1,0,3,00
201300000173,1,16,,,3,00,201,700,0,0,1,000,140,1,0,1,00
201300000174,1,16,,,3,02,214,300,0,1,1,005,070,1,0,1,00
201300000175,1,16,,,3,04,57,800,0,2,2,005,070,2,0,1,00
201300000176,1,16,,,3,01,0,0,0,2,2,004,060,1,3,3,00
201300000177,1,16,,,3,02,75,740,0,2,3,010,000,1,0,2,00
201300000178,1,16,,,3,02,232,800,0,1,1,010,140,1,0,1,00
201300000179,3,7,,,2,00,0,0,0,1,2,000,034,1,0,1,00
201300000180,3,929,,,0,02,5,300,0,2,1,000,000,1,0,1,99
201300000181,3,917,,,2,02,0,0,0,1,1,000,073,1,0,1,99
201300000182,3,60,,E,2,02,23,922,0,4,2,000,068,1,0,4,00
201300000183,2,25,,,2,00,0,300,0,1,1,065,065,1,0,1,00
201300000184,2,25,,,2,02,22,67,0,1,1,000,000,1,0,1,99
201300000185,3,919,,,2,02,11,700,0,2,1,000,073,1,0,1,00
201300000186,4,0,,,2,00,0,0,0,2,4,000,000,1,0,1,00
201300000187,2,25,,,2,02,0,0,0,1,1,000,108,2,0,1,99
201300000188,3,58,,,2,02,7,200,0,1,4,000,000,1,0,1,00
201300000189,2,17,,,3,00,41,300,0,1,1,000,000,2,0,1,00
201300000190,3,55,,,0,02,0,0,0,1,2,000,074,1,0,1,00
201300000191,2,17,,,3,04,33,900,0,3,1,000,017,1,0,1,00
201300000192,4,0,,,2,02,0,4,0,4,1,000,000,1,0,1,99
201300000193,4,1,,,2,02,0,0,0,4,1,000,057,1,0,1,99
201300000194,3,939,,,2,02,193,300,0,0,1,000,072,1,0,1,00
201300000195,3,917,,,2,02,0,0,0,1,1,000,075,1,0,1,00
201300000196,3,20,,,2,02,11,100,0,1,3,000,045,2,0,3,00
201300000197,3,956,,,2,02,17,900,0,0,1,000,063,1,0,1,00
201300000198,2,30,,,2,02,0,0,0,1,1,000,030,1,0,1,99
201300000199,3,917,,,2,01,0,0,0,2,3,040,080,1,0,1,99
201300000200,3,643,,,3,00,42,800,0,1,1,004,100,1,0,1,00
201300000201,3,19,,,0,02,22,728,0,1,1,000,056,1,0,1,00
201300000202,3,18,,,2,02,12,700,0,1,1,000,065,1,0,1,99
201300000203,3,38,,,3,00,0,0,0,1,2,000,065,1,0,1,03
201300000204,3,5,,,0,02,13,1,0,3,3,075,075,1,0,3,00
201300000205,3,5,,,2,02,0,0,0,2,1,000,060,2,0,1,00
201300000206,3,37,,,3,00,0,0,0,1,3,000,072,1,5,1,00
201300000207,3,14,,,2,02,10,500,0,1,1,000,070,3,0,3,99
201300000208,3,950,,,2,02,18,300,0,1,1,015,102,1,0,1,99
201300000209,3,50,,,3,00,13,400,0,0,1,000,073,1,0,1,00
201300000210,3,91,,2,2,02,20,1,0,1,1,000,060,2,0,1,00
201300000211,4,0,,,2,01,0,0,0,2,3,000,030,1,0,1,99
201300000212,3,186,,,2,00,5,0,0,2,3,000,058,1,0,1,00
201300000213,3,72,,,2,00,2,700,0,1,1,000,052,2,0,1,00
201300000214,3,171,,,2,02,0,0,0,1,1,000,040,1,0,1,99
201300000215,3,947,,,2,02,0,0,0,1,1,000,000,1,0,3,00
201300000216,3,169,,,2,02,2,100,0,1,1,000,070,6,0,1,99
201300000217,3,945,,,2,02,0,0,0,1,3,000,067,2,0,1,00
201300000218,3,52,,,2,02,0,0,0,0,2,000,075,1,0,3,00
201300000219,2,42,,,3,00,44,1,0,1,1,000,070,1,0,1,00
201300000220,3,901,,,2,02,38,0,0,1,1,000,075,1,0,1,00
201300000221,9,0,,,1,00,0,0,0,0,1,000,050,1,0,1,00
201300000222,3,341,,,2,00,95,700,0,1,1,000,076,2,0,1,00
201300000223,3,901,,,2,02,35,0,0,0,1,000,120,1,0,1,00
201300000224,3,238,,,2,02,9,150,0,2,3,000,062,2,0,3,99
201300000225,3,191,,,2,02,0,0,0,0,1,000,068,1,0,1,99
201300000226,3,191,,,2,02,0,0,0,0,1,020,084,1,0,1,00
201300000227,3,940,,,2,02,0,0,0,1,2,000,078,1,0,1,99
201300000228,3,127,,,2,00,35,0,0,1,2,000,070,1,0,3,00
201300000229,3,238,,,2,02,7,0,0,1,2,000,060,0,2,1,99
201300000230,3,127,,E,2,00,78,400,0,1,1,012,052,1,0,1,99
201300000231,3,127,,5,2,00,78,400,0,2,1,000,000,1,5,1,99
201300000232,3,191,,,2,01,0,0,0,1,1,000,000,1,0,1,03
201300000233,3,119,,,2,02,0,0,0,1,2,000,060,2,0,1,00
201300000234,4,0,,,2,02,0,0,0,1,3,000,074,1,0,1,00
201300000235,3,119,,,2,00,37,100,0,1,1,067,000,1,0,1,00
201300000236,3,57,,,2,02,17,600,0,1,1,065,000,9,0,1,99
201300000237,3,57,,,2,02,0,0,0,1,3,000,068,2,0,4,99
201300000238,3,341,,,2,01,20,500,0,3,1,000,065,0,0,1,99
201300000239,3,75,,,2,02,25,900,0,2,3,000,068,1,0,1,99
201300000240,3,143,,,2,02,0,0,0,1,1,010,135,2,0,1,99
201300000241,3,901,,,2,00,10,400,0,0,1,000,060,1,0,1,00
201300000242,3,901,,,2,02,22,350,0,0,2,000,070,2,0,3,99
201300000243,4,0,,,1,01,0,0,0,2,1,000,026,1,0,1,00
201300000244,3,901,,,2,02,28,800,0,3,2,000,000,5,0,1,00
201300000245,3,940,,,2,02,31,600,1,1,1,000,076,1,0,3,00
201300000246,3,940,,,2,02,0,0,1,1,1,060,000,1,0,1,00
201300000247,4,0,,,2,02,0,0,0,1,1,000,061,1,0,1,99
201300000248,3,113,,,2,00,0,0,0,1,3,000,050,1,0,3,00
201300000249,3,119,,,2,00,25,800,0,1,1,000,073,1,0,3,99
201300000250,3,119,,,2,00,25,100,0,3,1,000,061,7,0,0,00
201300000251,3,928,,,0,02,0,0,0,3,3,000,070,1,0,1,00
201300000252,3,928,,,2,02,35,55,0,1,1,073,073,1,0,0,99
201300000253,3,349,,,2,02,0,0,0,2,3,060,060,1,4,1,99
201300000254,3,108,,,2,02,0,0,0,2,1,000,075,1,0,1,00
201300000255,3,108,,,2,02,4,900,0,2,2,000,060,1,0,1,00
201300000256,3,129,,,2,00,0,0,0,1,1,000,065,1,0,3,99
201300000257,3,39,,,3,02,0,0,0,0,1,000,000,1,0,1,00
201300000258,3,130,,,2,00,0,0,0,0,2,000,000,1,0,4,99
201300000259,3,928,,,2,00,15,500,0,1,2,000,110,2,5,1,00
201300000260,4,0,,,1,01,0,0,0,1,1,000,065,1,0,1,00
201300000261,3,187,,,0,00,14,980,0,0,0,000,060,1,0,1,00
201300000262,9,0,,,2,02,0,0,0,0,1,000,070,1,0,1,00
201300000263,3,943,,,2,00,51,500,0,1,1,079,079,1,0,1,99
201300000264,4,0,,,2,02,0,0,0,2,3,000,038,1,0,1,00
201300000265,3,227,,,2,02,92,230,0,1,1,000,000,2,5,1,99
201300000266,3,928,,,2,02,42,300,0,1,1,000,072,1,0,1,99
201300000267,4,0,,,2,02,0,0,0,1,1,000,084,1,0,1,99
201300000268,3,129,,,2,02,36,200,0,0,1,000,079,5,0,1,00
201300000269,3,158,,,2,02,6,270,0,3,1,056,056,1,0,3,99
201300000270,3,157,,,2,02,9,0,0,1,3,074,074,0,0,3,00
201300000271,3,158,,,2,00,8,590,0,1,2,052,052,1,0,1,99
201300000272,3,158,,,2,02,7,100,0,1,2,000,066,1,0,1,03
201300000273,3,341,,,2,02,70,85,0,1,1,000,062,1,0,1,99
201300000274,3,159,,,2,02,4,117,0,2,1,000,053,1,0,1,99
201300000275,3,202,,,2,02,5,8,0,0,1,059,059,1,5,1,00
201300000276,3,92,,,2,02,13,100,0,2,2,000,075,1,0,3,00
201300000277,4,0,,,2,02,5,370,0,1,2,000,031,1,0,1,00
201300000278,3,126,,,2,02,20,900,0,0,1,000,070,1,0,1,99
201300000279,3,192,,,2,02,20,10,0,1,1,000,065,1,0,1,00
201300000280,3,204,,,2,02,6,600,0,2,1,000,070,1,0,1,99
201300000281,3,341,,,2,02,61,760,0,1,1,000,057,7,0,1,00
201300000282,3,192,,D,2,00,22,900,0,0,1,000,060,9,0,0,00
201300000283,3,225,,,2,02,5,100,0,2,2,000,035,1,0,3,00
201300000284,9,0,,,2,01,0,0,0,1,1,000,073,2,0,1,00
201300000285,3,216,,,2,01,10,0,0,1,1,000,060,2,0,1,00
201300000286,3,941,,,2,00,124,150,0,0,1,000,072,1,0,3,99
201300000287,3,939,,,2,05,138,50,0,0,1,000,150,1,0,1,99
201300000288,3,928,,,2,02,18,500,0,1,1,000,150,1,0,1,99
201300000289,3,916,,,2,02,0,0,0,2,1,000,060,1,0,1,99
201300000290,3,939,,,3,04,151,400,0,1,1,025,152,1,0,1,99
201300000291,3,106,,,0,02,3,700,0,1,1,000,030,1,0,1,99
201300000292,3,939,,,3,00,14,700,0,2,1,025,260,1,0,1,00
201300000293,3,70,,,2,02,0,0,0,1,1,064,000,0,0,1,00
201300000294,3,941,,,2,02,15,400,0,4,2,000,060,1,0,1,00
201300000295,3,916,,,2,02,22,700,0,0,1,000,068,1,0,1,99
201300000296,3,939,,D,2,04,138,0,0,1,1,000,187,1,0,1,00
201300000297,3,939,,,2,04,139,400,0,1,1,000,180,1,0,3,00
201300000298,4,0,,,2,02,0,0,0,1,4,000,040,1,0,1,00
201300000299,4,0,,,2,01,0,0,0,2,1,000,057,2,5,1,99
201300000300,3,939,,,2,02,164,400,0,1,1,000,105,1,0,3,99
201300000301,3,939,,,2,02,168,500,0,0,1,000,050,2,0,1,00
201300000302,3,83,,,2,00,12,500,0,0,2,000,058,1,0,1,00
201300000303,3,75,,,2,02,0,0,0,1,3,000,068,2,0,3,99
201300000304,3,339,,,2,02,21,200,0,1,1,000,000,1,0,1,00
201300000305,3,68,,,2,01,1,648,0,2,2,000,070,2,0,1,00
201300000306,3,339,,,2,00,0,0,0,2,1,063,000,1,0,4,00
201300000307,2,25,,,2,02,0,0,0,1,1,000,082,1,0,3,00
201300000308,3,939,,,2,02,167,100,0,2,1,000,000,1,0,1,99
201300000309,3,939,,,2,02,154,200,0,1,1,000,080,2,0,1,00
201300000310,3,75,,E,2,00,45,0,0,1,1,000,055,6,0,1,00
201300000311,3,939,,,2,02,154,500,0,1,1,000,073,1,0,1,99
201300000312,3,59,,E,2,02,36,500,0,2,3,000,060,1,0,1,00
201300000313,3,339,,,2,00,21,100,0,1,1,000,058,1,0,1,00
201300000314,3,340,,,2,02,0,0,0,1,1,000,000,2,0,1,99
201300000315,3,102,,,2,02,10,200,0,0,1,000,058,6,0,3,00
201300000316,3,916,,,2,02,0,0,0,1,2,000,000,2,0,3,99
201300000317,3,101,,,2,00,26,200,0,0,1,000,080,0,0,1,00
201300000318,3,1,,,2,02,16,630,0,0,3,000,088,1,0,1,00
201300000319,3,211,,,2,02,24,250,0,0,2,000,060,1,0,3,00
201300000320,3,1235,,,2,02,11,700,0,0,1,000,076,2,0,1,00
201300000321,3,929,,,0,00,9,400,0,0,1,000,078,2,0,1,00
201300000322,3,901,,,2,02,44,600,0,0,1,000,065,1,5,1,00
201300000323,3,108,,,2,02,14,800,0,1,1,000,062,1,5,1,00
201300000324,3,916,,,2,00,6,800,0,0,3,000,068,2,0,4,99
201300000325,2,25,,,3,02,30,1100,0,4,3,019,050,1,0,1,03
201300000326,3,917,,,2,00,5,66,0,1,1,000,069,2,0,3,99
201300000327,3,43,,,0,00,3,600,0,1,1,000,061,1,0,1,00
201300000328,3,917,,,2,02,9,400,0,1,1,000,065,1,0,0,00
201300000329,3,172,,,2,02,10,800,0,1,1,000,070,1,0,1,00
201300000330,3,197,,,2,02,6,800,0,1,1,000,060,1,0,1,99
201300000331,3,15,,,2,02,29,60,0,1,1,000,000,1,5,1,00
201300000332,3,929,,,2,02,23,800,0,4,1,000,070,5,0,3,00
201300000333,3,929,,,2,03,35,800,0,1,1,000,158,1,0,1,00
201300000334,3,929,,,2,02,35,200,0,1,1,074,000,1,0,1,00
201300000335,3,147,,,2,02,9,500,0,3,2,000,055,1,0,1,00
201300000336,3,938,,,2,02,16,750,0,4,1,000,063,1,0,1,00
201300000337,3,4929,,,2,00,2,840,0,1,1,000,070,1,0,1,00
201300000338,3,50,,,2,02,8,500,0,1,2,000,056,2,0,3,00
201300000339,3,929,,,2,02,31,600,0,0,1,000,072,2,0,1,00
201300000340,3,929,,,2,02,31,200,0,1,1,070,000,1,0,1,00
201300000341,3,4929,,,2,02,0,900,0,1,1,000,072,1,0,1,00
201300000342,3,4929,,,2,02,3,0,0,0,1,000,070,1,0,4,99
201300000343,3,938,,,2,02,24,400,0,1,1,000,070,1,0,1,00
201300000344,3,42,,,3,02,4,500,0,2,2,075,000,2,0,1,00
201300000345,3,107,,,2,02,6,200,0,1,1,000,000,1,0,1,00
201300000346,4,0,,,1,01,0,0,0,1,1,000,070,1,0,3,99
201300000347,3,967,,,2,02,69,300,0,3,3,000,058,1,0,1,99
201300000348,3,26,,,2,02,21,400,0,1,3,000,000,1,0,1,99
201300000349,3,35,,,2,02,0,1,0,1,1,000,000,1,0,1,99
201300000350,3,567,,,2,02,0,,0,3,1,000,050,2,0,1,99
201300000351,3,7,,,2,02,33,0,0,2,1,000,050,1,0,1,99
201300000352,3,643,,,2,02,6,0,0,1,2,000,046,1,0,1,99
201300000353,3,7,,,2,02,18,534,0,1,1,000,062,1,0,1,99
201300000354,3,19,,,2,02,31,200,0,1,2,000,048,7,0,1,00
201300000355,3,967,,,2,02,52,0,0,1,3,058,029,1,0,1,00
201300000356,3,532,,,2,02,4,100,0,1,3,000,000,1,0,1,00
201300000357,3,5,,,2,02,0,300,0,4,0,000,060,1,0,1,00
201300000358,3,18,,,2,02,33,647,0,1,1,000,060,1,0,1,99
201300000359,3,18,,,2,02,38,900,0,0,1,000,068,1,0,3,00
201300000360,3,977,,,2,02,27,286,0,1,1,068,068,1,0,1,99
201300000361,3,86,,,2,02,3,900,0,1,1,000,000,5,0,1,99
201300000362,3,1,,,2,02,109,600,0,0,1,000,064,1,0,1,00
201300000363,3,866,,,2,02,2,280,0,0,3,000,000,1,0,1,00
201300000364,3,1,,,2,02,87,200,0,0,1,000,000,1,0,4,99
201300000365,3,11,,,2,02,12,952,0,0,3,000,046,1,2,1,00
201300000366,3,1003,,,2,02,35,400,0,0,1,000,000,7,0,1,99
201300000367,3,969,,,2,02,7,500,0,2,1,000,055,1,0,1,99
201300000368,3,82,,,0,02,30,750,0,0,3,000,050,1,2,1,99
201300000369,3,86,,,2,02,18,100,0,2,3,000,000,1,0,1,99
201300000370,3,11,,,2,02,5,,,0,0,,,1,0,1,00
201300000371,3,797,,,2,02,3,0,0,2,3,000,000,1,0,1,00
201300000372,3,67,,,2,02,21,0,0,1,0,000,065,7,0,1,99
201300000373,3,8,,,2,02,2,960,0,0,3,000,070,1,0,4,99
201300000374,3,930,,,2,02,2,350,0,1,1,048,041,1,0,1,00
201300000375,4,,,,2,02,0,0,0,1,1,000,000,1,0,4,99
