Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
201700000044,2,07,000,00,2,2,01,B01
201700000045,0,07,000,00,1,1,16,A01
201700000046,1,07,000,00,2,3,13,A01
201700000046,2,07,000,00,2,3,01,B01
201700000047,1,07,000,00,2,2,16,B01
201700000047,1,34,000,01,2,1,18,A01
201700000048,2,07,000,02,0,8,01,A01
201700000049,2,07,000,01,1,1,01,A01
201700000050,0,03,000,00,1,4,04,A01
201700000051,0,10,000,00,1,1,01,A01
201700000052,0,02,000,01,2,1,18,A01
201700000052,0,07,000,00,2,7,15,B01
201700000053,1,07,000,00,1,2,01,A01
201700000054,2,07,000,13,2,3,00,A01
201700000054,1,07,000,00,2,3,00,B01
201700000055,2,07,000,00,2,3,15,B01
201700000055,1,07,000,13,2,1,01,A01
201700000056,1,02,000,00,2,1,01,A01
201700000056,1,10,000,00,2,6,15,B01
201700000057,1,33,000,00,2,1,17,B01
201700000057,1,07,000,00,0,6,15,A01
201700000058,1,01,000,00,2,1,05,B01
201700000058,2,07,000,00,9,2,16,A01
201700000059,1,07,000,07,0,1,01,A01
201700000060,0,07,000,13,0,3,13,A01
201700000061,0,07,000,00,2,8,15,B01
201700000061,0,07,000,00,2,3,01,A01
201700000062,0,07,000,00,2,3,09,A01
201700000062,0,01,000,00,2,1,01,B01
201700000063,0,07,000,09,0,1,02,A01
201700000064,0,07,000,00,0,2,00,A01
201700000065,0,07,000,00,0,4,02,A01
201700000065,0,07,000,00,0,1,02,B01
201700000065,0,01,000,00,0,0,09,C01
201700000066,0,07,000,06,0,2,01,A01
201700000067,0,07,000,00,0,1,01,B01
201700000067,0,07,000,00,0,4,01,A01
201700000068,2,07,000,00,1,2,01,A01
201700000069,1,07,000,00,1,2,01,A01
201700000070,1,07,000,00,1,2,01,A01
201700000071,1,07,000,02,0,1,01,A01
201700000072,0,07,000,00,2,1,02,B01
201700000072,0,07,000,00,1,1,23,A01
201700000073,2,07,000,00,2,3,01,B01
201700000073,1,07,000,13,2,8,19,A01
201700000074,2,07,000,13,0,9,13,A01
201700000075,1,07,000,08,0,1,13,A01
201700000076,0,07,000,00,2,1,01,B01
201700000076,0,07,000,00,2,1,13,A01
201700000077,1,07,000,00,2,3,01,A01
201700000077,2,02,000,00,2,7,01,B01
201700000078,1,07,000,00,1,3,01,A01
201700000079,1,07,000,00,1,2,01,A01
201700000080,1,33,000,13,0,1,14,A01
201700000081,0,07,000,00,0,8,15,B01
201700000081,0,02,000,00,2,1,01,A01
201700000082,0,33,000,01,0,2,01,A01
201700000083,0,07,000,07,0,8,01,B01
201700000083,0,07,000,00,2,1,01,A01
201700000084,0,07,000,00,0,1,00,A01
201700000084,0,02,000,00,2,1,01,B01
201700000085,0,33,000,00,2,3,01,A01
201700000085,0,21,000,00,0,0,15,B01
201700000086,2,07,000,01,0,3,13,A01
201700000087,0,07,000,13,0,2,01,A01
201700000087,0,07,000,00,0,0,09,B01
201700000088,0,07,000,06,0,1,13,C01
201700000088,0,07,000,00,0,1,00,B01
201700000088,0,07,000,00,0,1,13,A01
201700000089,0,36,000,00,0,0,01,A01
201700000090,2,33,000,00,2,6,02,B01
201700000090,2,33,000,00,2,1,02,A01
201700000091,0,07,000,01,0,3,01,A01
201700000092,0,01,000,13,0,7,00,A01
201700000093,0,07,000,00,2,3,09,A01
201700000093,0,07,000,00,2,1,01,B01
201700000094,0,07,000,00,0,3,01,A01
201700000094,0,02,000,00,2,1,01,B01
201700000095,2,07,000,00,2,3,01,B01
201700000095,1,02,000,00,2,1,01,A01
201700000096,0,99,000,15,0,1,00,A01
201700000097,0,07,000,00,1,1,01,A01
201700000098,0,07,000,00,2,1,00,B01
201700000098,0,02,000,00,2,1,00,A01
201700000099,0,10,000,00,2,3,01,A01
201700000099,0,01,000,00,2,1,00,B01
201700000100,0,07,000,01,0,1,01,A01
201700000101,2,07,000,00,1,2,01,A01
201700000102,0,07,000,02,0,1,01,A01
201700000103,0,33,000,16,0,8,13,A01
201700000104,1,34,000,00,2,3,01,B01
201700000104,1,07,000,00,2,2,15,A01
201700000105,0,07,000,15,0,0,00,A01
201700000106,0,07,000,00,2,2,01,A01
201700000106,0,01,000,00,0,4,01,B01
201700000107,0,07,000,00,0,7,01,A01
201700000107,0,01,000,00,2,1,01,B01
201700000108,0,01,000,00,2,1,01,A01
201700000108,0,07,000,00,2,7,01,B01
201700000109,0,07,000,13,0,1,00,A01
201700000110,0,07,000,00,2,2,01,B01
201700000110,0,07,000,00,2,8,16,A01
201700000111,0,07,000,00,2,1,01,A01
201700000111,0,02,000,00,2,7,19,B01
201700000112,0,07,000,00,2,3,10,A01
201700000112,0,33,000,00,2,1,01,B01
201700000113,1,33,000,00,2,1,00,A01
201700000113,0,21,000,00,2,3,01,B01
201700000114,1,07,000,00,2,1,01,A01
201700000114,1,30,000,00,0,4,00,B01
201700000115,0,07,000,11,0,9,00,A01
201700000116,1,07,000,00,2,6,19,A01
201700000116,0,02,000,00,2,1,01,B01
201700000117,1,07,000,00,0,0,16,B01
201700000117,0,02,000,00,0,0,01,A01
201700000118,0,07,000,00,2,7,17,B01
201700000118,0,02,000,00,2,8,15,A01
201700000119,0,10,000,00,0,1,19,B01
201700000119,1,02,000,00,0,6,01,A01
201700000120,0,07,000,00,0,2,19,A01
201700000120,0,31,000,00,2,1,01,B01
201700000121,1,07,000,00,9,1,02,A01
201700000121,1,01,000,00,2,4,02,B01
201700000122,0,07,000,00,1,1,01,A01
201700000123,0,33,000,00,2,3,01,B01
201700000123,0,02,000,00,0,5,23,A01
201700000124,0,33,000,06,0,3,01,A01
201700000125,0,20,000,00,2,0,23,B01
201700000125,0,07,000,00,9,3,01,A01
201700000126,1,07,000,02,0,1,13,A01
201700000127,1,07,000,13,0,2,00,A01
201700000128,2,33,000,00,0,1,01,A01
201700000129,0,07,000,00,2,3,13,B01
201700000129,0,38,000,00,2,3,01,A01
201700000130,1,30,000,00,2,1,01,A01
201700000130,1,07,000,00,2,3,01,B02
201700000131,1,07,000,13,0,3,01,A01
201700000132,1,07,000,06,0,1,01,A01
201700000133,1,07,000,00,0,5,10,A01
201700000133,1,33,000,00,2,1,01,B01
201700000134,2,33,000,13,0,1,01,A01
201700000135,2,07,000,00,2,1,01,B01
201700000135,1,07,000,00,2,1,01,A01
201700000136,1,07,000,00,2,6,23,B01
201700000136,2,33,000,00,2,2,21,A01
201700000137,2,07,000,06,0,2,01,A01
201700000138,2,07,000,00,2,6,15,A01
201700000138,1,33,000,00,2,1,01,B01
201700000139,1,07,000,00,1,1,16,A01
201700000140,0,07,000,00,2,7,01,A01
201700000140,0,15,000,00,2,1,01,B01
201700000141,0,02,000,00,2,1,01,B01
201700000141,2,07,000,00,2,3,15,A01
201700000142,1,07,000,09,2,3,01,C01
201700000142,2,10,000,00,2,3,17,A01
201700000142,2,07,000,00,2,8,02,B01
201700000143,0,02,000,00,2,1,10,A01
201700000143,0,07,000,00,2,3,01,B01
201700000144,2,07,000,11,0,1,01,A01
201700000145,0,07,000,00,0,1,13,A01
201700000145,0,10,000,00,0,1,00,B01
201700000146,2,30,000,00,2,1,01,B01
201700000146,2,07,000,00,2,1,15,A01
201700000147,1,07,000,06,0,6,17,A01
201700000148,0,33,000,13,0,1,05,A01
201700000149,0,07,000,15,0,7,01,A01
201700000150,1,07,000,00,2,4,00,A01
201700000150,1,07,000,00,2,1,01,B01
201700000151,0,07,000,00,2,8,15,A01
201700000151,0,02,000,00,2,1,01,B01
201700000152,0,07,000,06,0,1,15,A01
201700000153,2,33,000,11,0,1,01,A01
201700000154,0,07,000,00,2,1,01,B01
201700000154,0,07,000,00,2,1,15,A01
201700000155,0,33,000,00,0,0,00,A01
201700000156,1,07,000,02,0,1,01,A01
201700000157,0,07,000,02,0,1,14,A01
201700000158,0,07,000,00,2,4,16,B01
201700000158,0,33,000,00,2,1,01,A01
201700000159,0,07,000,00,2,1,01,A01
201700000159,0,01,000,00,2,1,05,B01
201700000160,0,07,000,02,0,3,01,A01
201700000161,0,31,000,16,0,0,01,A01
201700000162,2,21,000,00,0,6,23,B01
201700000162,2,02,000,01,0,1,02,A01
201700000163,1,07,000,00,0,6,15,B01
201700000163,1,33,000,00,2,1,02,A01
201700000164,0,01,000,00,2,1,05,B01
201700000164,0,07,000,00,9,1,16,A01
201700000165,0,07,000,08,2,1,17,A01
201700000165,0,07,000,00,2,3,15,B01
201700000166,1,07,000,00,2,1,02,A01
201700000166,1,07,000,00,0,4,01,B01
201700000167,1,07,000,04,0,1,01,A01
201700000168,1,10,000,03,0,6,01,A01
201700000168,1,10,000,00,2,2,01,B01
201700000169,2,07,000,04,0,8,17,A01
201700000170,1,33,000,14,0,1,02,A01
201700000171,1,15,000,00,2,1,02,A01
201700000171,2,10,000,04,2,4,23,B01
201700000171,1,07,000,04,2,0,23,C01
201700000171,1,07,000,04,2,4,23,D01
201700000171,1,07,000,04,2,4,23,E01
201700000171,1,10,000,04,2,4,23,F01
201700000171,1,07,000,04,2,4,23,G01
201700000171,1,07,000,04,2,4,23,H01
201700000171,1,07,000,04,2,4,23,I01
201700000172,2,07,000,00,0,4,01,A01
201700000172,2,07,000,00,2,1,02,B01
201700000172,2,07,000,00,2,1,02,C01
201700000173,1,07,000,00,1,3,01,A01
201700000174,0,07,000,13,0,1,01,A01
201700000175,0,07,000,00,2,2,17,A01
201700000175,0,01,000,00,2,8,00,B01
201700000176,1,33,000,00,2,0,01,A01
201700000176,1,07,000,00,0,0,11,B01
201700000176,1,07,000,00,0,0,01,C01
201700000177,0,02,000,00,2,1,01,A01
201700000177,0,07,000,00,2,7,01,B01
201700000178,0,07,000,00,0,8,01,A01
201700000178,0,33,000,00,2,1,01,B01
201700000179,1,38,017,00,1,1,01,A01
201700000180,1,07,000,02,0,0,14,A01
201700000181,1,07,000,00,2,3,01,A01
201700000181,2,01,000,00,2,1,01,B01
201700000182,2,14,000,00,2,8,05,A01
201700000182,1,07,000,00,9,3,05,B01
201700000183,1,33,000,12,0,8,00,A01
201700000184,1,07,000,16,0,0,01,A01
201700000185,2,07,000,00,0,3,01,A01
201700000185,1,33,000,00,2,1,01,B01
201700000186,1,02,000,11,0,3,01,A01
201700000187,0,07,000,00,0,2,19,A01
201700000187,1,14,000,00,0,1,19,B01
201700000188,1,07,000,00,1,2,01,A01
201700000189,0,33,000,07,0,8,01,A01
201700000190,0,33,000,00,2,1,01,B01
201700000190,0,07,000,00,2,3,19,A01
201700000191,1,07,000,00,2,1,13,A01
201700000191,2,07,000,00,2,1,01,B01
201700000191,2,07,000,00,2,1,01,C01
201700000192,0,31,000,00,2,1,02,A01
201700000192,0,07,000,00,2,4,04,B01
201700000193,2,33,000,01,0,1,01,A01
201700000194,1,07,000,06,0,9,01,A01
201700000195,0,07,000,02,0,1,13,A01
201700000196,0,33,000,00,2,7,01,B01
201700000196,0,07,000,00,2,1,01,A01
201700000197,0,01,000,00,1,1,01,A01
201700000198,0,01,000,00,2,8,01,B01
201700000198,0,07,000,00,9,3,15,A01
201700000199,0,07,000,00,2,3,01,A01
201700000199,0,07,000,00,2,2,15,B01
201700000200,0,01,000,00,0,0,00,A01
201700000201,0,02,000,13,0,0,01,A01
201700000202,1,07,000,00,2,1,01,A01
201700000202,0,07,000,00,2,8,19,B01
201700000203,2,35,000,00,0,0,01,A01
201700000204,2,02,000,00,9,8,13,A01
201700000204,1,01,000,00,2,8,13,B01
201700000205,1,10,000,00,2,1,01,A01
201700000205,0,10,000,00,2,3,01,B01
201700000206,1,02,000,00,0,8,11,A01
201700000207,1,07,000,02,0,7,11,A01
201700000208,0,07,000,00,2,2,01,A01
201700000208,0,07,000,00,0,6,15,B01
201700000209,0,07,000,00,1,6,04,A01
201700000210,0,30,000,00,2,8,01,A01
201700000210,0,07,000,00,2,1,15,B01
201700000211,1,02,000,00,2,1,01,A01
201700000211,2,37,010,00,2,3,01,B01
201700000212,2,07,000,00,2,1,17,A01
201700000212,1,07,000,00,2,1,01,B01
201700000213,1,07,000,00,2,2,02,A01
201700000213,1,01,000,14,2,7,19,B01
201700000214,0,02,000,01,2,1,14,A01
201700000215,2,07,000,00,2,7,19,A01
201700000215,1,03,000,00,2,1,01,B01
201700000216,1,07,000,00,2,8,23,C01
201700000216,2,07,000,00,2,3,19,A01
201700000216,1,07,000,00,2,8,01,B01
201700000217,0,07,000,00,2,6,19,A01
201700000217,1,02,000,00,2,1,01,B01
201700000218,1,15,000,00,2,1,17,A01
201700000218,2,07,000,00,2,1,01,B01
201700000219,0,07,000,00,1,3,15,A01
201700000220,0,07,000,00,2,1,01,A01
201700000220,0,01,000,00,2,8,01,B01
201700000221,0,02,000,00,2,1,15,A01
201700000221,0,07,000,00,2,1,01,B01
201700000222,2,07,000,00,2,3,09,A01
201700000222,1,02,000,00,2,1,01,B01
201700000223,1,07,000,00,2,8,01,A01
201700000223,2,07,000,00,2,1,01,B01
201700000224,2,07,000,16,0,9,14,A01
201700000225,1,33,000,08,0,8,13,A01
201700000226,0,02,000,00,2,1,17,B01
201700000226,0,07,000,00,2,8,10,A01
201700000227,2,33,000,00,2,3,17,A01
201700000227,2,21,000,00,2,3,15,B01
201700000228,1,31,000,16,0,0,14,A01
201700000229,1,14,000,16,0,7,01,A01
201700000230,2,07,000,00,2,3,01,A01
201700000230,1,07,000,00,2,3,01,B01
201700000231,1,07,000,02,0,1,01,A01
201700000232,1,33,000,00,2,1,01,A01
201700000232,1,07,000,00,0,4,01,B01
201700000233,0,07,000,06,2,4,15,A01
201700000233,0,07,000,06,2,1,01,B01
201700000234,1,07,000,00,2,1,21,B01
201700000234,1,07,000,00,2,3,19,A01
201700000235,1,07,000,00,2,3,01,A01
201700000235,2,07,000,00,2,3,01,B01
201700000236,2,07,000,00,2,2,15,A01
201700000236,1,07,000,00,2,3,01,B01
201700000237,1,07,000,13,0,2,14,A01
201700000238,1,07,000,00,2,1,13,A01
201700000238,2,07,000,00,2,1,01,B01
201700000239,1,07,000,00,2,5,01,B01
201700000239,1,07,000,16,2,9,17,A01
201700000240,2,10,000,00,1,2,01,A01
201700000241,0,07,000,08,0,1,00,A01
201700000242,2,07,000,00,1,1,01,A01
201700000243,2,07,000,13,0,9,13,A01
201700000244,1,33,000,13,0,0,14,A01
201700000245,1,31,000,00,2,3,13,A01
201700000245,2,21,000,00,2,6,01,B01
201700000246,1,01,000,00,2,8,19,B01
201700000246,1,07,000,00,2,1,01,A01
201700000247,1,02,000,00,0,2,01,A01
201700000248,1,07,000,00,2,8,09,B01
201700000248,1,30,000,00,2,1,01,A01
201700000249,1,07,000,08,0,3,13,A01
201700000250,0,33,000,01,0,1,02,A01
201700000250,0,07,000,00,0,1,24,B01
201700000250,0,07,000,00,2,1,24,C01
201700000251,2,07,000,00,1,2,01,A01
201700000252,0,07,000,00,1,3,15,A01
201700000253,0,07,000,00,2,3,02,A01
201700000253,0,33,000,00,2,4,02,B01
201700000254,2,07,000,00,2,3,19,A01
201700000254,1,33,000,00,2,1,01,B01
201700000255,1,10,000,01,0,1,02,A01
201700000256,0,07,000,00,2,1,01,A01
201700000256,0,07,000,00,2,4,01,B01
201700000257,1,07,000,00,1,1,01,A01
201700000258,0,07,000,00,2,2,17,B01
201700000258,0,07,000,00,2,2,17,A01
201700000259,1,07,000,07,0,8,01,A01
201700000260,1,07,000,00,2,1,15,A01
201700000260,2,07,000,00,2,1,01,B01
201700000261,1,07,000,00,2,2,01,B01
201700000261,0,07,000,00,2,3,16,A01
201700000262,2,07,000,00,2,8,01,B01
201700000262,2,07,000,00,2,3,01,C01
201700000262,1,07,000,00,2,3,13,A01
201700000263,0,07,000,00,2,3,01,A01
201700000263,0,33,000,00,2,1,19,B01
201700000264,0,07,000,00,0,0,16,C01
201700000264,1,07,000,00,2,5,21,B01
201700000264,1,33,000,00,2,1,02,A01
201700000265,2,02,000,01,0,8,13,A01
201700000266,1,07,000,02,0,2,01,A01
201700000267,0,07,000,06,0,1,01,A01
201700000268,1,07,000,00,2,1,01,B01
201700000268,0,07,000,00,2,8,06,A01
201700000269,0,33,000,00,1,1,09,A01
201700000270,0,33,000,12,0,7,01,A01
201700000271,2,07,000,05,0,3,02,A01
201700000272,0,07,000,13,0,3,00,A01
201700000273,2,07,000,00,2,5,15,A01
201700000273,1,33,000,00,2,1,21,B01
201700000274,2,10,000,13,0,1,01,A01
201700000275,2,33,000,00,2,1,02,A01
201700000275,2,33,000,00,2,1,02,B01
201700000275,2,07,000,00,2,6,02,C01
201700000276,0,07,000,00,2,6,02,A01
201700000276,0,33,000,00,2,2,02,B01
201700000277,1,33,000,00,2,2,17,A01
201700000277,1,07,000,00,0,6,01,B01
201700000278,1,07,000,00,2,3,02,A01
201700000278,2,07,000,00,2,2,13,B01
201700000279,0,07,000,07,0,2,19,A01
201700000280,2,07,000,00,2,1,01,B01
201700000280,1,07,000,00,2,7,01,A01
201700000281,0,07,000,16,0,1,01,A01
201700000282,0,02,000,00,0,1,02,A01
201700000282,0,07,000,00,0,5,02,B01
201700000283,0,07,000,06,0,1,01,A01
201700000284,0,07,000,00,2,8,06,A01
201700000284,0,07,000,00,2,1,01,B01
201700000285,0,31,000,00,6,1,01,A01
201700000286,0,02,000,00,0,7,01,A01
201700000287,2,07,000,00,0,5,02,B01
201700000287,2,07,000,00,2,3,02,A01
201700000288,2,30,000,00,2,1,01,A01
201700000288,2,33,000,00,0,4,01,B01
201700000289,0,33,000,00,2,7,15,B01
201700000289,0,07,000,00,2,3,09,A01
201700000290,2,07,000,00,2,3,13,A01
201700000290,1,07,000,00,2,3,01,B01
201700000291,2,07,000,00,2,6,10,A01
201700000291,1,07,000,00,2,3,01,C01
201700000291,2,07,000,00,2,3,01,D01
201700000291,1,07,000,00,2,1,01,B01
201700000292,2,07,000,06,0,0,13,A01
201700000293,1,33,000,00,0,4,21,B01
201700000293,1,33,000,00,2,1,02,A01
201700000294,1,07,000,02,0,1,13,A01
201700000295,0,07,000,00,2,3,05,B01
201700000295,0,02,000,00,2,0,02,A01
201700000296,0,07,000,01,0,3,13,A01
201700000297,1,07,000,00,2,2,01,A01
201700000297,1,02,000,00,0,4,01,B01
201700000298,1,33,000,00,2,1,17,B01
201700000298,1,07,000,00,2,6,01,A01
201700000299,2,33,000,00,2,8,01,B01
201700000299,1,33,000,00,2,3,13,A01
201700000300,2,07,000,00,2,1,13,A01
201700000300,1,07,000,00,2,1,01,B01
201700000300,1,07,000,00,2,1,01,C01
201700000301,1,33,000,00,2,1,01,B01
201700000301,2,07,000,00,2,2,05,A01
201700000302,1,07,000,00,2,3,01,B01
201700000302,1,07,000,00,2,7,16,A01
201700000303,2,07,000,00,2,2,01,C01
201700000303,2,07,000,00,2,1,01,B01
201700000303,1,07,000,00,2,1,13,A01
201700000304,2,33,000,00,0,9,01,A01
201700000305,0,07,000,00,2,1,13,A01
201700000305,0,31,000,00,2,1,01,B01
201700000306,2,07,000,00,1,2,01,A01
201700000307,0,07,000,00,2,3,00,A01
201700000307,0,07,000,00,2,1,00,B01
201700000308,2,07,000,00,1,2,01,A01
201700000309,1,07,000,00,1,1,01,A01
201700000310,0,07,000,00,2,1,00,A01
201700000310,0,07,000,00,2,1,00,B01
201700000310,0,07,000,00,0,0,00,C01
201700000311,0,02,000,00,0,8,13,A01
201700000312,0,07,000,00,1,2,01,A01
201700000313,0,07,000,13,0,9,00,A01
201700000314,1,07,000,00,2,3,01,B01
201700000314,2,03,000,00,2,1,05,A01
201700000315,2,07,000,00,2,3,01,B01
201700000315,1,07,000,00,2,3,11,A01
201700000316,2,07,000,02,0,1,01,A01
201700000317,0,07,000,00,9,6,00,A01
201700000317,0,01,000,00,2,0,00,B01
201700000318,0,31,000,00,2,1,01,B01
201700000318,0,07,000,00,2,3,09,A01
201700000319,2,07,000,00,0,1,02,C01
201700000319,2,07,000,00,0,2,00,B01
201700000319,2,07,000,00,0,1,10,A01
201700000320,0,07,000,00,0,2,00,A01
201700000320,0,07,000,00,2,1,00,B01
201700000321,0,33,000,00,2,1,17,A01
201700000321,0,07,000,00,2,1,01,B01
201700000322,0,07,000,00,2,1,00,A01
201700000322,0,07,000,00,0,4,00,D01
201700000322,0,07,000,00,2,4,00,C01
201700000322,0,07,000,00,2,4,00,B01
201700000323,1,33,000,12,0,2,01,A01
201700000324,1,07,000,02,0,1,17,A01
201700000325,2,07,000,00,2,3,15,A01
201700000325,1,33,000,07,2,1,01,B01
201700000326,0,07,000,00,1,1,01,A01
201700000327,1,33,000,00,2,1,01,A01
201700000327,2,07,000,00,2,1,15,B01
201700000328,0,01,000,00,1,1,02,A01
201700000329,2,34,000,00,1,1,03,A01
201700000330,1,07,000,05,2,3,19,A01
201700000330,2,07,000,00,2,2,05,B01
201700000331,1,07,000,00,2,1,13,A01
201700000331,2,07,000,00,2,1,01,B01
201700000332,2,07,000,00,0,6,09,A01
201700000332,2,34,000,00,2,1,02,B01
201700000333,1,31,000,02,0,1,01,A01
201700000334,0,33,000,00,2,1,17,A01
201700000334,0,07,000,00,2,3,09,B01
201700000335,1,07,000,00,0,4,02,B01
201700000335,1,07,000,00,2,1,02,A01
201700000336,0,07,000,00,2,8,02,A01
201700000336,0,33,000,00,2,2,02,B01
201700000337,0,07,000,00,1,1,01,A01
201700000338,0,07,000,00,1,1,00,A01
201700000339,0,07,000,02,0,0,00,A01
201700000340,0,07,000,00,1,1,01,A01
201700000341,1,07,000,00,2,2,15,A01
201700000341,0,31,000,00,2,1,01,B01
201700000342,2,07,000,01,2,3,13,A01
201700000342,1,07,000,00,2,1,01,C01
201700000342,1,07,000,00,2,3,01,B01
201700000343,0,07,000,00,0,0,01,A01
201700000344,1,07,000,00,0,0,00,B01
201700000344,2,17,000,07,2,9,13,D01
201700000344,1,07,000,00,2,1,01,A01
201700000344,1,07,000,00,2,1,01,C01
201700000345,1,07,000,02,0,9,01,A01
201700000346,2,07,000,00,2,1,01,C01
201700000346,2,07,000,00,2,3,13,A01
201700000346,1,07,000,00,2,3,01,B01
201700000346,1,07,000,00,2,1,01,D01
201700000347,0,07,000,16,0,6,17,A01
201700000347,0,15,000,16,2,3,01,B01
201700000348,0,07,000,00,2,3,15,A01
201700000348,0,01,000,00,2,1,01,B01
201700000349,1,10,000,00,2,1,02,A01
201700000349,1,07,000,00,2,4,23,B01
201700000349,1,07,000,00,2,4,23,C01
201700000349,2,07,000,00,2,1,21,D01
201700000350,0,33,000,00,0,1,01,A01
201700000351,0,07,000,00,1,1,01,A01
201700000352,0,07,000,00,2,2,01,A01
201700000352,0,07,000,00,2,1,01,B01
201700000353,2,07,000,00,2,1,17,A01
201700000353,1,07,000,00,2,1,00,B01
201700000354,0,15,000,00,2,2,01,A01
201700000354,0,03,000,00,0,7,09,B01
201700000355,0,07,000,06,0,1,00,A01
201700000356,0,34,000,00,2,1,01,B01
201700000356,0,07,000,00,2,2,19,A01
201700000357,1,33,000,00,2,1,01,A01
201700000357,2,07,000,00,2,7,15,B01
201700000358,1,07,000,00,2,1,13,A01
201700000358,2,99,000,09,2,8,01,B01
201700000358,1,07,000,00,2,1,01,C01
201700000359,1,07,000,00,2,4,01,D01
201700000359,1,07,000,00,2,4,01,B01
201700000359,1,07,000,00,0,4,01,E01
201700000359,1,07,000,00,2,4,01,C01
201700000359,1,14,000,00,2,1,01,A01
201700000360,1,10,000,00,2,3,01,B01
201700000360,1,99,000,00,2,3,01,A01
201700000361,1,07,000,00,2,3,01,B01
201700000361,2,07,000,00,2,1,15,A01
201700000362,2,07,000,00,2,7,01,B01
201700000362,2,07,000,00,2,2,01,A01
201700000363,1,17,000,00,2,2,01,B01
201700000363,2,07,000,00,2,1,13,A01
201700000364,1,01,000,00,2,2,12,A01
201700000364,1,07,000,00,9,2,01,B01
201700000365,2,07,000,00,2,1,05,A01
201700000365,1,07,000,00,2,2,13,B01
201700000366,1,07,000,00,1,2,15,A01
201700000367,1,07,000,00,1,3,01,A01
201700000368,1,07,000,02,0,1,19,A01
201700000369,2,33,000,00,2,1,01,B01
201700000369,2,07,000,00,2,3,01,A01
201700000370,2,07,000,00,2,1,13,A01
201700000370,1,07,000,00,2,3,00,B01
201700000371,2,33,000,00,2,1,01,A01
201700000371,1,07,000,00,2,3,15,B01
201700000372,1,07,000,00,9,1,01,A01
201700000372,2,21,000,00,2,1,01,B01
201700000373,1,07,000,00,1,2,01,A01
201700000374,2,15,000,00,2,3,23,C01
201700000374,1,33,000,01,2,2,17,A01
201700000374,1,07,000,00,2,3,15,B01
201700000375,1,02,000,15,0,9,01,A01
201700000376,1,15,000,00,0,6,24,A01
201700000376,1,10,000,01,0,2,01,B01
201700000377,1,07,000,00,1,0,01,A01
