Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
201600000037,1,07,000,13,0,1,01,A01
201600000038,1,07,000,00,2,5,19,A01
201600000038,2,07,000,00,2,1,01,B02
201600000039,1,33,000,09,0,1,01,A01
201600000040,2,07,000,08,0,1,00,A01
201600000041,1,33,000,00,2,1,17,B02
201600000041,1,07,000,00,0,3,13,A01
201600000042,1,10,000,02,0,1,19,A01
201600000043,2,33,000,06,0,1,13,A01
201600000044,1,07,000,13,0,7,01,A01
201600000045,1,07,000,00,1,2,01,A01
201600000046,0,07,000,13,0,2,01,A01
201600000047,2,33,000,00,2,1,01,B02
201600000047,0,21,000,00,2,3,15,A01
201600000048,2,33,000,00,0,8,01,A01
201600000049,0,36,000,03,0,1,15,A01
201600000050,2,07,000,00,0,3,15,A01
201600000050,1,07,000,00,2,1,21,B02
201600000051,1,07,000,00,0,3,01,B02
201600000051,2,10,000,00,0,3,13,A01
201600000052,1,07,000,00,2,2,01,A01
201600000052,2,01,000,00,2,3,19,B02
201600000053,2,07,000,13,0,3,01,A01
201600000054,0,07,000,00,2,3,01,A01
201600000054,0,07,000,00,2,3,01,B02
201600000055,0,33,000,00,0,0,01,A01
201600000056,1,32,000,00,1,1,01,A01
201600000057,1,10,000,00,1,3,01,B02
201600000057,1,07,000,00,1,3,01,A01
201600000058,2,07,000,13,0,8,13,A01
201600000059,0,07,000,08,0,7,05,A01
201600000060,2,33,000,00,2,1,05,B02
201600000060,0,07,000,00,2,3,06,A01
201600000061,1,07,000,00,1,1,01,A01
201600000062,0,07,000,00,2,1,15,A02
201600000062,0,02,000,00,2,1,02,B02
201600000063,0,07,000,00,2,1,01,A01
201600000063,0,07,000,00,2,8,01,B02
201600000064,1,07,000,00,0,9,01,A01
201600000065,0,07,000,00,0,1,01,A01
201600000066,0,15,000,00,2,3,01,A01
201600000066,0,10,000,00,2,1,13,B02
201600000067,1,07,000,00,0,5,00,A01
201600000067,1,33,000,00,0,1,00,B02
201600000068,0,33,000,00,2,1,16,A01
201600000068,0,07,000,00,2,1,01,B02
201600000069,0,07,000,00,1,2,02,A01
201600000070,1,07,000,00,2,7,16,A01
201600000070,1,01,000,00,2,8,15,B02
201600000071,0,21,000,00,2,3,01,B02
201600000071,0,07,000,00,2,1,01,A01
201600000072,0,02,000,00,1,2,01,A01
201600000073,1,30,000,00,2,5,15,A01
201600000073,2,07,000,00,2,2,01,B02
201600000074,0,07,000,02,0,1,00,A01
201600000075,2,07,000,00,2,1,01,B02
201600000075,1,07,000,00,2,1,01,A01
201600000076,0,07,000,00,0,2,02,A01
201600000076,0,01,000,00,0,4,00,B02
201600000077,1,33,000,00,2,1,01,B02
201600000077,0,14,000,00,2,6,10,A01
201600000078,0,07,000,00,0,0,00,A01
201600000079,0,07,000,08,0,8,00,A01
201600000080,2,07,000,00,1,2,01,A01
201600000081,2,07,000,00,2,5,01,A01
201600000081,0,30,000,00,2,1,01,B02
201600000082,2,31,000,00,2,1,21,A01
201600000082,2,02,000,00,2,3,15,B02
201600000082,0,07,000,00,2,4,00,C03
201600000083,2,01,000,00,4,2,00,A01
201600000083,1,39,000,00,2,3,01,B02
201600000084,2,07,000,00,2,2,02,Z01
201600000084,2,01,000,00,2,8,02,A02
201600000085,2,07,000,01,0,7,00,A01
201600000086,2,10,000,02,0,3,14,A01
201600000087,1,07,000,00,2,6,06,B02
201600000087,1,07,000,00,2,1,06,A01
201600000088,2,07,000,00,2,7,01,B02
201600000088,2,30,000,00,2,1,01,A01
201600000089,2,07,000,00,2,3,01,A01
201600000089,1,07,000,00,2,3,13,B02
201600000090,2,07,000,06,0,8,13,A01
201600000091,0,33,000,00,0,0,00,A01
201600000092,1,07,000,13,0,1,01,A01
201600000093,0,07,000,08,0,7,13,A01
201600000094,0,33,000,00,2,1,01,B02
201600000094,0,21,000,00,2,2,15,A01
201600000095,0,07,000,00,2,1,01,A01
201600000095,0,07,000,00,2,1,01,B02
201600000096,2,07,000,00,2,2,01,A01
201600000096,1,07,000,00,2,1,01,B02
201600000097,0,07,000,00,1,1,21,A01
201600000098,0,33,000,00,2,1,01,A01
201600000098,0,07,000,00,2,1,01,B02
201600000099,0,07,000,02,0,1,01,A01
201600000100,0,07,000,00,1,2,15,A01
201600000101,2,07,000,00,0,1,00,C03
201600000101,2,07,000,00,2,3,01,A01
201600000101,1,07,000,00,2,1,13,B02
201600000102,0,36,000,00,2,7,19,A01
201600000102,1,07,000,00,2,8,00,B02
201600000103,0,07,000,13,0,1,01,A01
201600000104,0,07,000,00,9,2,09,A01
201600000104,0,02,000,00,2,1,01,B02
201600000105,1,07,000,00,0,1,01,A01
201600000106,0,07,000,00,1,1,17,A01
201600000107,0,07,000,01,0,0,01,A01
201600000108,0,33,000,00,2,2,01,B02
201600000108,0,07,000,00,2,2,10,A01
201600000109,0,31,000,00,2,1,01,B02
201600000109,0,10,000,00,2,2,15,A01
201600000110,1,07,000,02,0,1,01,A01
201600000111,0,07,000,00,1,3,00,A01
201600000112,2,07,000,00,0,3,01,A01
201600000113,0,07,000,08,0,2,01,A01
201600000114,0,07,000,00,2,3,01,B02
201600000114,0,07,000,00,2,3,01,A01
201600000115,0,07,000,13,0,1,01,A01
201600000116,0,07,000,13,0,2,01,A01
201600000117,0,07,000,06,0,9,00,A01
201600000118,0,02,000,08,0,1,00,A01
201600000119,2,17,000,00,2,1,01,B02
201600000119,1,07,000,00,2,1,13,A01
201600000120,2,15,000,00,2,8,01,A01
201600000120,1,07,000,00,2,1,01,B02
201600000121,2,33,000,15,0,1,00,A01
201600000122,1,07,000,00,2,1,01,B02
201600000122,1,07,000,00,2,2,01,C03
201600000122,2,07,000,00,2,1,14,A01
201600000123,2,07,000,08,0,1,00,A01
201600000124,0,07,000,00,2,3,05,B02
201600000124,0,03,000,12,0,3,05,A01
201600000125,1,07,000,02,0,3,19,A01
201600000126,0,07,000,00,2,8,13,A01
201600000126,0,07,000,00,2,1,01,B02
201600000127,1,07,000,00,2,1,01,B02
201600000127,2,07,000,00,2,1,05,A01
201600000128,0,33,000,00,0,8,01,A01
201600000129,2,07,000,05,0,1,01,A01
201600000130,0,33,000,00,2,1,01,A01
201600000130,0,10,000,00,2,1,02,B02
201600000131,0,07,000,00,1,2,01,A01
201600000132,0,16,000,00,2,3,02,A01
201600000132,0,15,000,00,2,5,17,B02
201600000133,0,07,000,00,1,3,00,A01
201600000134,0,07,000,14,2,2,21,A01
201600000135,0,07,000,00,2,1,13,A01
201600000135,0,33,000,00,2,1,01,B02
201600000136,0,07,000,00,1,2,01,A01
201600000137,1,33,000,13,0,1,01,A01
201600000138,0,32,000,00,2,1,01,A01
201600000138,0,07,000,00,2,2,01,B02
201600000139,0,07,000,00,2,1,17,A01
201600000139,0,07,000,00,0,1,01,B02
201600000140,2,07,000,02,0,3,01,A01
201600000141,1,33,000,00,1,1,18,A01
201600000142,0,07,000,00,0,1,01,A01
201600000143,2,02,000,15,0,1,01,A01
201600000144,1,10,000,06,0,1,00,A01
201600000145,2,15,000,14,0,0,01,A01
201600000145,1,02,000,00,9,0,01,B02
201600000146,1,15,000,00,2,2,01,A01
201600000146,0,30,000,00,2,7,01,B02
201600000147,2,02,000,00,2,4,02,B02
201600000147,2,07,000,00,2,2,02,A01
201600000148,0,38,000,00,1,2,01,A01
201600000149,1,07,000,00,2,2,05,A01
201600000149,2,15,000,00,2,3,00,B02
201600000150,2,07,000,06,0,1,01,A01
201600000151,0,07,000,00,1,3,01,A01
201600000152,2,07,000,00,1,3,01,A01
201600000153,1,33,000,13,0,1,00,A01
201600000154,1,30,000,00,0,1,01,A01
201600000155,1,33,000,06,0,1,14,A01
201600000156,2,07,000,00,2,7,11,B02
201600000156,1,33,000,00,2,2,01,A01
201600000157,0,07,000,00,2,3,17,A01
201600000157,0,35,000,00,2,7,21,B02
201600000158,1,07,000,14,0,1,01,A01
201600000159,1,07,000,00,2,3,19,A01
201600000159,2,01,000,00,2,1,19,B02
201600000160,2,07,000,00,1,2,01,A01
201600000161,0,02,000,00,0,4,01,B02
201600000161,0,02,000,00,0,1,02,A01
201600000162,0,07,000,00,1,2,01,A01
201600000163,0,07,000,00,2,1,01,B02
201600000163,0,07,000,00,2,8,00,C03
201600000163,0,07,000,00,2,1,11,A01
201600000164,1,01,000,00,2,2,01,B02
201600000164,2,10,000,00,2,6,04,A01
201600000165,2,07,000,00,1,1,01,A01
201600000166,2,07,000,00,2,5,15,A01
201600000166,2,33,000,00,2,1,01,B02
201600000167,0,01,000,00,2,0,00,B02
201600000167,0,07,000,00,9,2,19,A01
201600000168,1,07,000,00,1,2,01,A01
201600000169,0,02,000,00,2,1,17,A01
201600000169,0,07,000,00,0,8,15,B02
201600000170,1,07,000,00,1,1,01,A01
201600000171,0,10,000,00,0,0,15,A01
201600000171,0,33,000,00,2,0,01,B02
201600000172,0,33,000,11,0,1,00,A01
201600000173,0,33,000,00,0,0,01,A01
201600000174,0,07,000,00,2,1,01,B02
201600000174,0,07,000,14,2,3,13,A01
201600000175,2,34,000,00,2,4,01,B02
201600000175,2,07,000,14,0,1,17,C03
201600000175,2,07,000,00,2,1,02,A01
201600000176,2,30,000,00,0,3,01,A01
201600000177,1,07,000,02,0,2,01,A01
201600000178,1,33,000,12,0,0,01,A01
201600000179,1,07,000,13,0,2,01,A01
201600000180,2,07,000,13,0,3,01,A01
201600000181,0,07,000,14,0,1,01,A01
201600000182,0,07,000,00,2,3,01,A01
201600000182,0,07,000,00,2,3,01,B02
201600000183,1,10,000,00,2,1,01,C03
201600000183,2,17,000,00,2,1,01,B02
201600000183,1,07,000,00,2,2,01,A01
201600000184,0,37,000,01,1,5,16,A01
201600000185,0,33,000,13,0,1,01,A01
201600000186,0,31,000,00,2,0,02,B02
201600000186,0,02,000,00,2,8,11,A01
201600000187,2,07,000,00,1,3,01,A01
201600000188,0,30,000,00,0,0,00,A01
201600000189,0,07,000,00,2,1,00,C03
201600000189,0,07,000,00,2,1,13,A01
201600000189,0,07,000,00,2,1,00,B02
201600000190,2,07,000,02,9,3,01,A01
201600000190,2,14,000,00,0,0,01,B02
201600000191,1,07,000,02,0,1,14,A01
201600000192,1,07,000,00,2,3,13,A01
201600000192,2,07,000,00,2,3,02,B02
201600000193,2,38,000,00,2,3,01,A01
201600000193,1,17,000,00,2,3,13,B03
201600000194,2,17,000,00,0,4,00,A01
201600000194,2,10,000,00,2,1,02,B02
201600000194,2,10,000,01,0,1,02,C03
201600000195,2,07,000,04,0,3,13,A01
201600000196,2,33,000,00,2,1,01,A01
201600000196,2,07,000,00,0,6,01,B02
201600000197,2,07,000,00,0,6,00,A01
201600000197,2,07,000,00,2,2,17,B02
201600000198,1,07,000,00,0,4,23,A01
201600000198,0,07,000,00,0,4,23,B02
201600000198,2,07,000,00,0,1,02,C03
201600000199,1,17,000,04,0,3,01,A01
201600000200,1,33,000,00,2,3,11,A01
201600000200,1,10,000,00,0,5,01,B02
201600000201,1,07,000,00,2,3,02,A01
201600000201,1,10,000,00,2,5,02,B02
201600000202,1,17,000,00,0,6,02,B01
201600000202,1,10,000,00,2,2,02,C02
201600000203,2,17,000,00,0,0,02,B01
201600000203,2,07,000,04,2,2,17,C02
201600000204,2,07,000,06,2,3,11,A01
201600000204,2,07,000,00,2,7,02,B02
201600000205,1,07,000,00,0,9,01,A01
201600000205,1,15,000,00,0,8,01,B02
201600000206,2,01,000,00,0,0,00,A01
201600000206,2,10,000,08,2,7,14,B02
201600000207,0,33,000,00,2,1,01,A01
201600000207,0,07,000,00,2,8,01,B02
201600000208,1,21,000,00,9,5,02,A01
201600000208,2,01,000,00,2,0,02,B02
201600000209,0,01,000,01,0,1,01,A01
201600000210,2,07,000,00,9,0,01,A01
201600000211,1,33,000,00,0,0,02,A01
201600000212,0,33,000,00,0,2,01,A01
201600000213,1,07,000,00,1,7,01,A01
201600000214,1,07,000,00,2,2,19,B02
201600000214,2,07,000,00,2,1,01,A01
201600000215,0,07,000,00,2,7,19,A01
201600000215,1,15,000,00,2,1,01,B02
201600000216,1,07,000,00,1,4,23,A01
201600000216,1,10,000,00,2,1,02,B02
201600000217,2,07,000,02,0,1,01,A01
201600000218,2,33,000,00,0,0,01,A01
201600000219,2,33,000,00,0,7,01,A01
201600000220,1,07,000,13,0,9,01,A01
201600000221,2,10,000,00,2,1,01,A01
201600000221,1,10,000,00,2,1,15,B02
201600000222,0,07,000,00,1,2,01,A01
201600000223,1,07,000,15,0,1,01,A01
201600000224,2,07,000,00,2,1,01,A01
201600000224,1,07,000,00,2,2,13,B02
201600000224,2,07,000,14,0,1,01,C03
201600000225,1,30,000,00,0,7,02,A01
201600000226,0,21,000,00,0,1,01,A01
201600000227,1,07,000,00,2,1,02,A01
201600000227,1,21,000,00,0,4,01,B02
201600000228,0,07,000,00,2,3,15,A01
201600000228,0,07,000,00,2,1,01,B02
201600000229,1,07,000,00,9,5,02,A01
201600000229,1,03,000,00,0,4,02,B02
201600000230,1,10,000,01,0,3,09,A01
201600000231,0,07,000,00,2,3,09,A01
201600000231,0,30,000,00,2,1,01,B02
201600000232,1,15,000,00,2,2,02,A01
201600000232,1,30,000,00,0,6,02,B02
201600000233,0,07,000,00,2,2,02,A01
201600000233,0,01,000,00,2,4,02,B02
201600000234,2,15,000,02,0,1,01,A01
201600000235,1,07,000,00,2,1,13,A01
201600000235,2,07,000,00,2,1,01,B02
201600000236,1,31,000,00,2,1,01,A01
201600000236,2,07,000,00,2,1,01,B02
201600000237,1,07,000,02,0,1,01,A01
201600000238,1,07,000,00,2,6,13,A01
201600000238,2,07,000,00,2,1,01,B02
201600000239,1,07,000,06,0,1,01,A01
201600000240,1,07,000,00,0,4,02,A01
201600000240,1,07,000,00,2,1,02,B02
201600000240,1,17,000,00,2,0,02,C03
201600000240,2,07,000,00,2,4,02,D04
201600000241,1,10,000,00,2,1,05,A01
201600000241,2,21,000,00,2,1,01,B02
201600000242,0,07,000,00,2,1,01,A01
201600000242,0,10,000,00,2,4,15,B02
201600000243,1,07,000,06,0,1,01,A01
201600000244,2,07,000,00,1,1,01,A01
201600000245,2,07,000,00,2,7,11,A01
201600000245,1,07,000,00,2,1,01,B02
201600000246,1,33,000,00,0,7,01,A01
201600000246,2,10,000,00,0,6,01,B02
201600000247,1,07,000,06,0,1,01,A01
201600000248,0,31,000,00,0,2,01,A01
201600000249,1,07,000,00,2,1,23,C03
201600000249,2,15,000,00,2,1,01,B02
201600000249,2,10,000,14,2,7,15,A01
201600000250,0,07,000,00,2,5,15,A01
201600000250,0,33,000,00,2,1,02,B02
201600000251,1,33,000,16,0,1,13,A01
201600000251,1,17,000,00,0,0,15,B02
201600000251,2,07,000,00,2,7,21,C03
201600000252,2,33,000,00,2,1,01,A01
201600000252,1,10,000,00,2,8,15,B02
201600000253,1,07,000,00,2,3,01,A01
201600000253,2,07,000,00,2,3,01,B02
201600000254,1,07,000,00,2,1,13,A01
201600000254,2,07,000,00,2,1,01,B02
201600000255,1,07,000,00,2,3,13,A01
201600000255,2,10,000,00,2,1,01,B02
201600000255,2,33,000,00,0,0,21,C03
201600000255,2,33,000,00,2,1,21,D04
201600000256,1,07,000,00,6,1,13,A01
201600000256,2,07,000,00,2,1,01,B02
201600000257,2,17,000,00,2,2,21,A01
201600000257,2,14,000,00,2,6,01,B02
201600000258,1,33,000,00,2,7,01,A01
201600000258,0,10,000,00,2,3,19,B02
201600000259,0,02,000,00,2,7,01,A01
201600000260,1,07,000,00,2,5,17,A01
201600000260,1,10,000,00,2,0,18,B02
201600000261,1,07,000,00,2,3,15,A01
201600000261,2,07,000,00,2,3,01,B02
201600000262,0,07,000,00,2,3,01,A01
201600000262,0,10,000,00,2,3,00,B02
201600000263,2,07,000,04,0,3,01,A01
201600000264,1,33,000,00,2,1,01,A01
201600000264,1,07,000,00,2,6,01,B02
201600000265,2,07,000,06,0,7,13,A01
201600000266,2,30,000,00,6,1,01,A01
201600000267,1,07,000,00,1,1,01,A01
201600000268,1,07,000,00,2,1,05,A01
201600000268,2,07,000,00,2,1,01,B02
201600000269,2,07,000,00,2,6,10,A01
201600000269,2,33,000,00,2,1,01,B02
201600000270,0,30,000,00,0,1,19,A01
201600000270,0,07,000,00,0,7,01,B02
201600000271,0,07,000,00,1,2,14,A01
201600000272,1,33,000,00,2,1,13,A01
201600000272,2,32,000,00,2,1,01,B02
201600000273,0,36,000,08,0,1,13,A01
201600000274,1,07,000,00,2,1,15,A01
201600000274,2,07,000,00,2,1,01,B02
201600000275,1,07,000,00,2,1,17,A01
201600000276,1,07,000,02,0,1,00,A01
201600000277,0,02,000,00,2,4,02,A01
201600000277,0,02,000,00,2,1,00,B02
201600000278,1,31,000,00,2,1,00,A01
201600000278,1,07,000,00,2,5,00,B02
201600000279,0,07,000,06,0,9,02,A01
201600000280,2,33,000,07,0,1,01,A01
201600000280,2,07,000,00,2,5,01,B02
201600000281,2,07,000,00,1,3,02,A01
201600000282,0,07,000,15,0,7,01,A01
201600000283,1,07,000,00,2,2,11,A01
201600000283,2,03,000,00,2,8,01,B02
201600000284,2,07,000,04,0,1,01,A01
201600000285,2,01,000,00,2,8,01,B02
201600000285,1,07,000,00,2,1,19,A01
201600000286,0,01,000,00,2,1,01,A01
201600000286,0,20,000,00,2,4,04,B02
201600000287,1,07,000,00,2,2,15,A01
201600000287,2,14,000,00,2,1,01,B02
201600000288,1,07,000,00,2,3,01,A01
201600000288,2,07,000,00,2,3,01,B02
201600000289,1,07,000,06,0,3,01,A01
201600000290,2,07,000,02,0,1,01,A01
201600000291,0,07,000,13,2,8,13,A01
201600000291,1,33,000,00,2,1,01,B02
201600000291,1,33,000,00,0,0,01,C03
201600000292,1,07,000,06,0,9,00,A01
201600000293,0,03,000,00,2,6,13,A01
201600000293,0,07,000,00,2,6,01,B02
201600000294,2,33,000,01,0,3,13,A01
201600000295,1,01,000,00,2,1,01,A01
201600000295,1,10,000,00,2,5,00,B02
201600000296,1,31,000,00,0,0,01,B02
201600000296,2,30,000,00,0,0,01,A01
201600000297,1,10,000,00,2,1,13,A01
201600000297,2,07,000,00,2,1,00,B02
201600000298,1,33,000,00,2,2,17,A01
201600000298,1,10,000,00,2,8,15,B02
201600000299,2,07,000,00,1,1,12,A01
201600000300,2,07,000,00,0,3,01,A01
201600000300,1,07,000,00,0,1,15,B02
201600000301,0,07,000,00,2,1,13,A01
201600000301,0,07,000,00,2,1,01,B02
201600000302,1,07,000,02,0,1,01,A01
201600000303,2,10,000,00,2,3,01,A01
201600000303,1,07,000,00,2,3,13,B02
201600000304,1,10,000,00,9,2,01,A01
201600000304,0,01,000,00,2,8,01,B02
201600000305,2,07,000,00,2,1,02,A01
201600000305,2,07,000,00,2,4,13,B02
201600000305,2,07,000,00,2,3,01,C03
201600000306,0,07,000,02,0,8,17,A01
201600000307,0,07,000,00,2,1,09,A01
201600000307,2,07,000,00,2,7,01,B02
201600000308,0,07,000,00,2,3,17,A01
201600000308,0,31,000,00,2,7,01,B02
201600000309,1,14,000,00,2,1,01,A01
201600000309,2,07,000,00,0,8,15,B02
201600000310,2,07,000,02,0,3,14,A01
201600000311,2,07,000,00,0,9,13,A01
201600000312,1,07,000,02,0,1,01,A01
201600000313,2,07,000,13,0,2,01,A01
201600000314,2,01,000,00,0,3,01,A01
201600000314,2,07,000,00,0,2,01,B02
201600000315,1,07,000,00,0,0,00,A01
201600000316,2,07,000,02,0,8,01,A01
201600000317,2,21,000,00,2,3,16,A01
201600000317,1,07,000,00,2,3,01,B02
201600000318,2,31,000,00,2,1,01,A01
201600000318,1,10,000,00,2,5,10,B02
201600000319,1,07,000,02,0,8,01,A01
201600000320,1,07,000,02,0,1,14,A01
201600000321,1,07,000,02,0,1,13,A01
201600000322,1,07,000,00,1,2,13,A01
201600000323,1,07,000,06,2,8,05,A01
201600000323,2,10,000,00,2,1,01,B02
201600000324,0,36,000,08,0,1,01,A01
201600000325,2,07,000,13,0,3,01,A01
201600000326,1,07,000,00,2,2,16,A01
201600000326,2,07,000,00,2,1,01,B02
201600000327,2,07,000,15,0,1,14,A01
201600000328,2,07,000,00,2,2,13,A01
201600000328,1,07,000,00,2,1,01,B02
201600000329,1,07,000,00,0,8,19,A01
201600000329,1,07,000,00,2,1,01,B02
201600000330,0,07,000,00,4,3,01,A01
201600000330,0,39,001,00,2,1,01,B02
201600000331,0,02,000,00,9,3,13,A01
201600000331,0,01,000,00,2,1,01,B02
201600000332,1,30,000,00,2,1,01,A01
201600000332,2,07,000,00,0,3,02,B02
201600000333,1,07,000,00,1,0,00,A01
201600000334,1,07,000,00,2,6,13,A01
201600000334,1,33,000,00,1,2,21,B02
201600000335,1,07,000,00,1,1,01,A01
201600000336,1,07,000,00,2,3,15,A01
201600000336,1,10,000,00,2,1,01,B02
201600000337,1,33,000,00,0,8,21,A01
201600000338,1,10,000,00,2,3,16,A01
201600000338,1,30,000,00,2,1,21,B02
201600000339,1,07,000,06,0,3,02,A01
201600000340,0,07,000,00,2,2,11,A01
201600000340,0,07,000,00,2,3,01,B02
201600000341,0,07,000,00,1,3,01,A01
201600000342,0,33,000,00,2,1,01,A01
201600000342,0,07,000,00,2,7,01,B02
201600000343,1,07,000,13,0,1,00,A01
201600000344,1,33,000,00,2,3,13,A01
201600000344,2,07,000,00,2,3,01,B02
201600000345,1,07,000,16,0,1,01,A01
201600000346,2,07,000,13,0,2,21,A01
201600000347,1,07,000,00,1,1,01,A01
201600000348,0,01,000,00,2,4,01,B02
201600000348,0,07,000,00,2,2,01,A01
201600000349,1,15,000,00,2,8,04,B02
201600000349,1,07,000,00,2,1,01,A01
201600000350,2,07,000,00,2,3,00,B02
201600000350,1,10,000,00,2,3,00,A01
201600000351,2,15,000,00,2,3,01,B02
201600000351,1,07,000,00,2,3,13,A01
201600000352,1,07,000,00,2,1,13,A01
201600000352,2,07,000,00,2,1,01,B02
201600000352,2,07,000,00,2,3,15,C03
201600000353,2,07,000,02,2,5,01,A01
201600000353,1,07,000,00,2,2,19,B02
201600000354,1,07,000,00,2,7,15,A01
201600000354,2,30,000,00,2,1,01,B02
201600000355,2,33,000,02,0,9,13,A01
201600000356,1,07,000,06,0,9,13,A01
201600000357,1,30,000,00,5,1,01,A01
201600000358,2,07,000,00,1,2,17,A01
201600000359,2,07,000,00,2,2,23,B02
201600000359,1,07,000,00,2,3,13,A01
201600000360,2,30,000,00,2,3,13,A01
201600000360,1,07,000,00,2,3,01,B02
201600000361,1,10,000,00,2,4,15,B02
201600000361,2,01,000,00,2,1,01,A01
201600000362,2,02,000,00,2,1,01,B02
201600000362,1,10,000,00,2,3,01,A01
201600000363,2,07,000,00,1,3,01,A01
201600000364,2,07,000,00,1,3,01,A01
201600000365,1,07,000,00,2,3,01,B02
201600000365,2,07,000,00,2,1,05,A01
201600000366,2,07,000,00,2,3,13,A01
201600000366,1,07,000,00,2,3,01,B02
201600000367,2,07,000,13,2,1,01,B02
201600000367,1,07,000,00,2,7,13,A01
201600000368,2,10,000,00,2,1,01,B02
201600000368,1,07,000,00,2,1,17,A01
201600000369,2,10,000,00,2,1,01,B02
201600000369,1,07,000,00,2,1,10,A01
201600000369,2,10,000,00,2,7,01,C03
201600000370,1,30,000,00,2,1,01,B02
201600000370,1,07,000,00,2,3,09,A01
201600000371,2,07,000,00,2,1,01,B02
201600000371,1,07,000,00,2,1,13,A01
201600000372,1,02,000,00,2,1,13,A01
201600000372,2,02,000,00,2,1,13,B02
201600000373,1,07,000,00,2,1,13,A01
201600000373,2,07,000,00,2,1,01,B02
201600000374,1,33,000,00,6,2,01,A01
201600000375,2,33,000,13,0,1,13,A01
201600000376,1,07,000,13,0,1,14,A01
201600000377,2,07,000,00,2,3,19,B02
201600000377,1,30,000,00,2,1,01,A01
201600000378,1,07,000,00,2,1,01,B02
201600000378,2,07,000,00,2,1,21,A01
201600000379,1,07,000,08,0,1,13,A01
201600000380,2,07,000,16,0,9,14,A01
201600000381,1,07,000,00,1,2,01,A01
201600000382,2,07,000,00,2,1,01,A01
201600000382,1,07,000,00,2,8,15,B02
201600000383,0,39,070,00,2,3,01,B02
201600000383,2,07,000,00,4,3,01,A01
201600000384,1,10,000,00,2,2,17,B02
201600000384,1,07,000,00,2,6,15,A01
201600000385,1,33,000,13,0,1,13,A01
201600000386,2,07,000,00,2,2,15,A01
201600000386,1,02,000,00,2,1,01,B02
201600000387,2,07,000,00,0,0,00,A01
201600000387,1,10,000,00,0,0,00,B02
201600000388,2,07,000,02,0,7,14,A01
201600000389,2,30,000,08,0,1,13,A01
201600000390,2,07,000,01,1,3,13,A01
201600000391,1,07,000,16,0,9,13,A01
201600000392,2,07,000,00,2,1,01,A01
201600000392,2,03,000,00,0,4,01,B02
201600000393,1,07,000,00,2,1,01,B02
201600000393,2,07,000,00,2,2,15,A01
201600000394,2,07,000,00,2,2,15,A01
201600000394,1,07,000,00,2,6,01,B02
201600000395,1,07,000,13,0,1,14,A01
201600000396,1,07,000,02,0,1,14,A01
201600000397,1,07,000,13,0,1,14,A01
201600000398,1,07,000,00,1,3,01,A01
201600000399,2,07,000,00,2,1,01,B02
201600000399,1,07,000,00,2,2,15,A01
