Num_Acc,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1
201100000026,3,917,,,2,02,25,700,0,1,4,000,070,2,0,3,00
201100000027,3,8,,,2,02,11,500,0,2,1,000,070,1,0,1,00
201100000028,3,54,,,2,02,2,200,0,1,1,000,070,1,5,1,99
201100000029,3,54,,,2,02,1,950,0,1,1,000,067,1,0,1,99
201100000030,4,0,,,2,02,0,0,0,1,2,000,000,1,0,1,99
201100000031,3,54,,,2,02,3,910,1,1,1,000,070,1,0,3,00
201100000032,4,0,,,2,02,0,0,0,1,1,000,000,1,0,1,00
201100000033,4,0,,,0,00,0,0,0,1,1,000,000,1,0,1,03
201100000034,3,1,,,0,00,17,500,0,1,0,060,000,1,0,1,00
201100000035,3,17,,,2,02,8,300,0,1,1,000,052,1,0,1,00
201100000036,3,217,,,2,02,2,950,0,1,1,000,067,1,0,3,99
201100000037,3,11,,,2,03,8,0,0,1,1,000,000,1,0,1,00
201100000038,3,131,,,2,02,5,900,0,1,1,000,063,1,0,1,99
201100000039,3,11,,,3,02,7,700,0,4,1,000,074,1,3,1,00
201100000040,3,37,,,2,02,6,200,0,1,2,000,060,1,0,0,00
201100000041,3,11,,,2,00,20,492,0,1,1,000,065,1,0,1,00
201100000042,3,226,,,2,02,9,50,0,1,1,000,063,1,0,1,99
201100000043,3,18,,,2,02,2,920,0,1,2,062,000,1,0,1,00
201100000044,4,0,,,2,00,0,0,0,1,1,000,045,1,0,1,00
201100000045,3,37,,,2,01,13,500,0,1,3,000,048,1,0,3,00
201100000046,3,916,,,2,01,34,950,0,1,1,000,062,9,0,1,99
201100000047,3,52,,,2,02,18,0,0,1,2,000,061,2,0,1,99
201100000048,3,928,,,2,02,12,60,0,1,1,000,063,2,0,3,00
201100000049,3,52,,,2,02,18,0,0,0,1,000,063,1,0,1,00
201100000050,3,916,,,2,00,9,450,0,0,1,000,000,1,0,1,00
201100000051,3,255,,,2,00,2,200,0,1,1,000,000,1,0,1,00
201100000052,3,946,,,2,02,12,770,0,0,2,000,062,1,0,1,99
201100000053,4,0,,,2,00,0,0,0,1,1,000,061,1,0,3,00
201100000054,4,0,,,2,00,0,0,0,1,3,000,035,1,0,1,00
201100000055,3,933,,,2,01,51,500,0,1,1,000,000,2,0,4,00
201100000056,3,161,,,2,02,4,725,0,1,1,060,000,1,0,1,00
201100000057,3,161,,,2,00,9,450,2,1,1,000,090,1,0,1,99
201100000058,3,916,,,0,00,8,250,0,1,1,000,000,2,0,1,00
201100000059,3,139,,,2,02,9,0,0,2,3,000,052,1,0,1,99
201100000060,4,0,,,2,02,0,0,0,4,1,000,052,1,0,1,99
201100000061,3,69,,,2,02,7,600,0,1,2,000,044,1,0,1,99
201100000062,3,18,,,2,02,20,700,0,0,3,000,000,1,0,1,99
201100000063,3,947,,,2,02,0,750,0,1,1,000,000,1,0,4,00
201100000064,3,947,,,2,02,3,730,0,1,1,000,095,1,0,1,99
201100000065,3,122,,D,2,02,0,660,0,1,1,000,060,1,5,1,99
201100000066,3,946,,,2,02,1,500,0,1,4,000,060,1,0,3,00
201100000067,3,947,,,2,00,4,580,0,1,1,000,073,1,0,1,00
201100000068,3,122,,,2,02,23,650,0,1,1,000,057,1,0,1,00
201100000069,5,0,,,2,01,0,0,0,1,1,000,037,1,0,1,99
201100000070,3,2945,,,2,02,2,620,0,1,3,000,075,2,0,1,00
201100000071,3,77,,,2,02,9,60,0,0,2,000,057,1,0,1,99
201100000072,3,38,,,2,02,12,140,0,1,1,000,054,0,0,1,99
201100000073,3,122,,,2,00,27,450,0,1,2,057,000,2,0,1,00
201100000074,3,122,,,2,00,11,100,0,0,1,000,060,0,0,3,00
201100000075,4,0,,,2,00,0,0,0,1,1,000,057,1,0,1,99
201100000076,3,947,,,2,02,13,130,0,1,1,000,000,1,0,1,99
201100000077,3,947,,,2,02,9,0,0,1,1,064,070,1,0,3,00
201100000078,4,0,,,2,02,0,0,0,1,2,000,050,1,0,3,00
201100000079,3,138,,,2,02,7,400,0,1,3,000,050,2,0,1,99
201100000080,3,338,,,2,00,0,0,0,1,0,000,000,1,0,0,00
201100000081,3,947,,,2,02,35,680,0,1,1,000,068,1,0,1,99
201100000082,3,338,,,2,00,0,950,0,1,1,000,062,1,0,3,99
201100000083,3,26,,,2,02,0,0,0,1,1,000,000,1,5,1,00
201100000084,3,138,,,2,00,5,600,0,1,2,000,058,2,0,1,99
201100000085,3,37,,,0,02,22,100,0,1,1,000,067,1,0,1,99
201100000086,4,0,,,2,02,0,0,0,1,3,000,058,1,0,1,99
201100000087,3,18,,,2,00,16,470,0,1,1,000,000,1,5,1,00
201100000088,3,11,,,2,02,35,0,0,0,1,000,000,1,0,1,99
201100000089,3,941,,,2,00,39,700,1,1,1,000,072,2,0,1,99
201100000090,3,941,,,2,00,35,475,0,0,1,002,062,1,0,1,99
201100000091,3,90,,,2,02,8,760,0,1,3,000,000,1,0,3,00
201100000092,4,0,,,2,00,0,0,0,1,2,000,000,1,0,3,00
201100000093,4,0,,,2,01,0,0,0,1,3,000,000,1,0,0,99
201100000094,3,941,,,2,02,38,700,0,1,1,000,104,1,0,1,00
201100000095,3,94,,,2,00,13,480,0,3,4,064,064,1,0,1,99
201100000096,3,94,,,2,02,0,0,0,1,1,070,052,1,0,1,99
201100000097,3,308,,,2,00,2,900,0,1,1,000,080,1,0,1,00
201100000098,3,36,,,2,00,10,400,0,1,2,000,051,1,0,1,00
201100000099,4,0,,,2,01,0,0,0,1,4,000,034,1,0,1,99
201100000100,4,0,,,2,02,0,0,0,1,1,000,070,1,0,1,99
201100000101,3,949,,,2,02,14,450,1,1,2,000,000,1,0,0,99
201100000102,3,36,,,1,01,8,0,0,2,1,000,000,1,0,1,00
201100000103,3,945,,,2,02,26,950,1,1,2,000,000,1,0,1,99
201100000104,4,0,,,2,00,0,0,0,1,3,000,035,2,0,1,00
201100000105,3,350,,,2,02,3,200,0,1,2,000,061,1,0,1,99
201100000106,3,49,,,2,02,15,101,0,1,1,000,000,1,5,1,99
201100000107,3,943,,,2,02,1,700,0,1,1,000,000,2,0,1,99
201100000108,3,630,,,2,00,24,0,0,1,2,060,000,2,3,1,00
201100000109,3,169,,,2,02,0,0,2,1,3,000,072,1,0,1,00
201100000110,2,2,2,,2,01,3,582,0,3,1,000,084,1,0,1,00
201100000111,4,0,,,2,02,0,0,0,1,2,000,048,1,0,1,00
201100000112,2,2,2,,2,02,13,800,0,0,1,000,062,0,0,1,00
201100000113,3,116,,,4,02,9,160,0,1,1,000,050,1,0,1,00
201100000114,3,424,,,2,00,2,820,0,1,1,000,053,1,0,1,00
201100000115,3,962,,,2,02,8,930,0,4,1,000,000,1,5,1,00
201100000116,3,951,,,2,00,28,200,0,1,1,000,054,1,0,1,00
201100000117,4,0,,,0,02,0,0,0,1,0,000,000,1,0,0,00
201100000118,3,424,,,2,02,2,770,0,1,1,000,000,1,0,1,99
201100000119,2,2,,,2,04,3,582,0,0,1,010,128,1,5,1,99
201100000120,2,2,,,2,00,12,120,0,1,1,000,000,1,6,1,99
201100000121,3,133,,,2,02,1,70,0,2,1,000,000,1,0,1,03
201100000122,3,20,,,2,02,6,700,0,1,1,000,000,1,0,1,00
201100000123,3,20,,,2,00,8,887,0,1,1,000,126,1,0,1,00
201100000124,3,156,,,0,02,3,870,0,1,1,000,000,1,0,4,99
201100000125,4,0,,,2,01,0,0,0,1,3,000,044,1,0,4,99
201100000126,4,0,,,2,02,0,0,0,2,1,000,000,1,0,1,99
201100000127,3,964,,,3,02,31,380,0,2,3,000,000,1,0,1,99
201100000128,3,116,,,2,02,4,0,0,1,1,000,057,2,0,1,99
201100000129,3,934,,,2,02,5,830,0,1,1,000,000,9,0,1,00
201100000130,4,0,,,2,02,0,0,0,1,1,000,000,1,0,1,99
201100000131,3,934,,,2,02,17,350,0,0,1,000,073,1,0,1,99
201100000132,3,932,,,2,02,21,470,0,1,1,000,061,1,0,1,99
201100000133,3,932,,,2,02,17,342,0,1,1,000,000,1,0,1,03
201100000134,4,0,,,0,00,0,0,0,0,0,000,000,1,0,1,00
201100000135,3,964,,,2,02,3,550,0,1,1,000,055,1,0,3,00
201100000136,3,934,,,2,00,8,270,0,1,1,000,070,2,0,1,00
201100000137,3,962,,,2,00,1,0,0,0,1,000,000,1,0,1,00
201100000138,3,934,,,2,00,8,40,0,1,1,000,069,1,0,1,00
201100000139,4,0,,,2,02,0,0,0,1,2,000,050,1,0,1,99
201100000140,4,0,,,2,01,0,0,0,1,2,000,045,1,0,3,00
201100000141,3,133,,,2,02,12,150,0,1,4,000,062,2,0,3,99
201100000142,3,104,,,2,00,4,600,0,1,1,000,048,1,0,1,00
201100000143,3,963,,,2,00,19,331,0,1,1,000,062,1,0,4,00
201100000144,3,80,,,2,02,12,360,0,1,1,000,056,1,0,1,00
201100000145,3,963,,,2,02,7,500,0,1,0,000,062,2,0,1,00
201100000146,3,83,,,2,02,3,0,0,1,1,000,060,1,0,3,00
201100000147,3,118,,,2,02,1,0,0,1,1,000,060,1,0,1,00
201100000148,3,88,,,2,01,20,50,0,1,1,000,000,1,0,4,00
201100000149,3,630,,,0,00,21,750,0,0,0,000,000,0,0,0,00
201100000150,4,0,,,2,02,0,0,0,1,1,000,046,1,5,1,99
201100000151,3,959,,,3,02,5,650,0,3,1,000,061,1,0,1,99
201100000152,3,643,,,3,02,9,950,0,1,0,000,061,1,0,1,99
201100000153,3,643,,,2,03,14,200,0,1,1,000,115,1,0,1,00
201100000154,3,643,,,2,00,9,800,1,2,1,000,000,1,0,5,00
201100000155,3,643,,,2,00,7,840,0,2,2,000,000,1,0,4,99
201100000156,3,643,,,2,00,11,560,0,2,1,035,070,1,0,1,00
201100000157,3,12,,,1,00,0,400,0,0,1,000,000,1,0,1,00
201100000158,3,16,,A,2,00,0,750,0,1,1,000,057,1,0,1,99
201100000159,4,0,,,1,01,0,0,0,2,1,000,000,1,0,1,99
201100000160,4,0,,,2,02,0,0,0,1,1,000,070,1,0,1,03
201100000161,3,643,,,2,00,19,122,3,2,1,034,106,1,5,1,00
201100000162,9,16,,,2,00,27,530,0,1,1,000,000,1,0,1,00
201100000163,3,643,,,2,00,15,780,0,2,1,000,000,1,0,1,00
201100000164,3,643,,,2,02,18,50,0,1,1,000,000,1,0,1,00
201100000165,3,74,,,2,02,19,0,0,1,1,000,000,1,0,1,03
201100000166,4,0,,,2,02,0,0,0,1,1,023,091,2,0,1,00
201100000167,3,15,,,2,00,24,568,0,1,4,000,000,1,0,1,00
201100000168,3,67,,,2,00,0,700,0,1,2,000,000,1,0,1,99
201100000169,3,960,,,2,02,1,650,0,2,1,000,069,2,0,3,00
201100000170,3,115,,,2,02,20,750,0,2,1,000,000,1,0,1,99
201100000171,3,92,,,2,02,5,545,0,1,1,000,064,1,0,1,00
201100000172,3,644,,,0,00,4,484,0,0,0,000,000,1,5,1,00
201100000173,3,96,,,2,00,13,100,0,1,2,000,053,1,0,3,00
201100000174,3,958,,,2,02,5,780,0,1,2,000,071,1,0,1,99
201100000175,3,942,,,2,02,19,500,0,4,3,000,075,1,0,1,00
201100000176,3,114,,,2,02,17,0,0,2,1,000,058,1,0,1,00
201100000177,3,942,,,2,00,16,500,0,1,1,000,000,1,0,1,99
201100000178,3,643,,,2,04,53,196,0,1,1,000,112,1,0,1,99
201100000179,3,135,,,2,01,0,500,0,1,1,000,056,1,0,1,99
201100000180,3,47,,,2,02,9,550,0,0,1,000,060,1,0,1,00
201100000181,3,135,,,2,02,6,650,0,1,3,000,064,1,0,3,99
201100000182,3,643,,,2,02,49,350,0,0,2,000,080,1,0,3,00
201100000183,3,956,,,2,02,5,50,0,1,3,000,069,1,0,3,99
201100000184,4,0,,,2,02,0,0,0,2,1,000,000,1,0,1,03
201100000185,3,643,,,2,01,50,100,0,1,1,000,114,1,0,1,00
201100000186,3,127,,,2,02,14,400,0,1,2,000,000,7,0,1,00
201100000187,3,953,,,2,02,3,900,0,1,1,000,058,1,0,1,03
201100000188,4,0,,,2,00,0,0,0,0,1,000,080,1,0,1,99
201100000189,3,938,,,2,02,13,0,1,1,1,000,075,1,0,1,00
201100000190,3,95,,,2,02,1,450,0,2,3,000,000,1,0,3,99
201100000191,3,117,,,2,00,2,0,0,3,1,000,130,1,3,1,00
201100000192,3,31,,,2,00,6,0,0,1,1,000,000,1,0,4,99
201100000193,3,2649,,,2,00,84,960,0,1,1,000,070,1,0,1,00
201100000194,3,932,,,2,02,41,120,0,1,1,000,000,1,5,1,00
201100000195,3,117,,A,2,02,0,300,0,2,2,000,000,2,0,1,99
201100000196,3,117,,,2,00,6,0,0,1,3,000,070,2,0,3,00
201100000197,3,129,,,2,02,7,25,0,1,1,000,063,6,0,3,99
201100000198,3,100,,,0,00,8,0,0,2,3,000,060,2,0,4,00
201100000199,3,129,,,0,02,7,600,0,1,1,010,020,1,5,1,99
201100000200,3,86,,,2,02,0,298,0,1,1,000,070,1,0,1,99
201100000201,3,173,,,2,02,1,700,0,1,1,000,039,1,0,1,99
201100000202,3,942,,,2,00,35,30,0,3,2,000,070,1,0,1,99
201100000203,3,280,,,2,02,3,800,0,2,4,000,058,1,0,1,99
201100000204,3,104,,,2,02,12,400,0,1,1,050,050,1,0,0,00
201100000205,1,16,,,3,02,0,0,0,1,2,010,060,2,3,1,00
201100000206,1,16,,,3,02,69,200,0,0,2,010,070,1,3,3,00
201100000207,1,16,,,3,02,209,600,0,0,1,010,072,1,0,1,00
201100000208,1,16,,,1,02,55,930,0,2,1,010,070,2,0,1,00
201100000209,1,16,,,1,02,60,200,0,1,3,010,070,1,3,1,00
201100000210,1,16,,,1,00,57,400,0,1,1,015,070,1,0,1,00
201100000211,1,16,,,3,02,204,500,0,0,1,010,070,1,0,1,00
201100000212,1,2,,,3,04,230,800,0,2,1,010,140,7,0,3,00
201100000213,3,929,,,2,02,0,977,0,2,1,000,067,1,0,1,00
201100000214,3,7,,,2,02,0,0,0,1,1,000,039,1,0,1,00
201100000215,3,956,,,2,02,4,130,0,1,1,000,066,1,0,1,99
201100000216,3,917,,,2,02,0,0,0,3,1,008,074,1,0,1,99
201100000217,3,7,,,2,02,0,0,0,1,1,000,066,1,0,1,99
201100000218,3,19,,E,2,02,0,0,0,1,3,000,060,1,0,3,00
201100000219,3,930,,,2,02,14,600,0,0,1,000,000,2,0,1,99
201100000220,4,0,,,2,02,0,0,0,1,1,000,034,1,0,3,00
201100000221,4,0,,,2,02,0,0,0,1,1,035,000,1,0,1,00
201100000222,2,25,,,2,00,17,500,0,0,1,080,000,1,0,1,00
201100000223,2,25,,,2,02,15,800,0,1,1,000,072,1,0,1,00
201100000224,3,35,,,2,02,0,0,0,0,1,000,085,1,0,4,00
201100000225,3,7,,,2,02,43,20,0,1,1,000,063,2,0,1,00
201100000226,3,8,,,2,02,12,900,0,0,3,000,050,1,0,1,99
201100000227,3,6,,,2,02,6,200,0,1,1,000,054,2,0,3,00
201100000228,3,124,,,2,02,0,300,0,2,2,021,043,1,0,3,00
201100000229,3,7,,,2,02,0,0,0,1,3,000,065,1,0,1,00
201100000230,3,27,,,2,02,0,0,0,0,1,000,050,1,0,1,00
201100000231,3,3,,,2,02,13,900,0,1,3,000,060,2,0,3,00
201100000232,4,0,,,2,02,0,0,0,1,2,000,039,1,0,1,00
201100000233,3,937,,,2,02,8,700,0,1,2,000,060,1,0,4,00
201100000234,3,937,,,2,02,6,50,0,1,1,000,075,1,0,3,00
201100000235,3,937,,,2,02,0,0,0,1,1,000,000,1,5,1,99
201100000236,3,55,2,E,2,02,0,0,0,1,2,000,058,1,0,3,99
201100000237,3,950,,,3,04,7,58,0,1,1,000,077,1,2,1,99
201100000238,9,0,,,0,00,0,0,0,1,1,000,000,1,0,1,99
201100000239,4,0,,,2,01,0,0,0,1,3,000,000,2,0,1,00
201100000240,4,0,,,1,01,0,0,3,1,1,000,000,1,0,1,00
201100000241,3,49,,,2,02,5,500,0,1,1,000,070,1,0,1,99
201100000242,3,950,,,3,04,11,100,3,1,1,080,190,1,0,3,00
201100000243,3,14,,,2,00,2,0,0,0,1,000,050,2,0,3,00
201100000244,3,19,,,2,02,25,700,0,1,1,000,000,1,0,1,99
201100000245,4,0,,,2,00,0,0,0,1,1,000,060,9,0,1,00
201100000246,3,917,,,2,02,0,0,0,0,1,000,070,1,0,1,00
201100000247,3,939,,,2,02,182,290,0,1,1,109,092,1,0,1,00
201100000248,3,15,,,0,02,0,0,0,0,0,000,060,1,0,1,00
201100000249,3,18,,,2,00,18,227,0,2,2,000,056,1,0,1,00
201100000250,3,20,,,2,02,0,0,0,1,1,000,062,1,0,3,00
201100000251,3,37,,,2,00,0,0,0,2,1,000,064,1,0,1,00
201100000252,3,14,,,2,00,5,500,0,0,1,000,062,1,0,1,00
201100000253,3,38,,,2,02,5,900,0,1,3,000,048,1,0,3,00
201100000254,3,60,,,2,02,0,0,0,1,3,000,076,1,0,1,00
201100000255,4,0,,,2,00,0,0,0,1,3,000,059,1,0,1,00
201100000256,3,12,,,2,02,8,100,0,1,2,000,069,1,0,1,00
201100000257,3,5,,,2,02,13,620,0,2,1,000,060,2,0,3,00
201100000258,4,0,,,2,02,0,0,0,1,1,000,065,2,0,1,99
201100000259,3,950,,,3,02,16,930,0,1,1,000,073,1,0,1,00
201100000260,3,950,,,3,00,16,700,0,1,1,000,073,1,0,1,00
201100000261,4,0,,,2,02,0,0,1,1,1,000,053,1,0,1,00
201100000262,3,950,,,2,02,0,0,0,0,1,000,066,1,0,1,99
201100000263,4,0,,,3,00,0,0,0,1,4,000,035,1,0,0,99
201100000264,3,341,,,2,02,0,0,0,1,1,000,000,1,5,1,00
201100000265,3,937,,,2,02,39,300,0,1,1,000,073,1,0,3,99
201100000266,4,0,,,2,01,0,0,0,3,1,000,050,1,0,1,99
201100000267,9,0,,,2,02,0,0,0,1,1,000,000,1,0,1,99
201100000268,3,186,,,1,01,0,0,0,1,2,000,098,1,5,1,00
201100000269,4,0,,,1,02,0,0,0,1,3,000,057,1,0,1,00
201100000270,4,0,,,2,02,0,0,0,1,1,000,000,2,0,3,99
201100000271,4,0,,,2,00,0,0,0,1,2,000,076,1,0,1,00
201100000272,3,937,,,2,02,36,980,0,4,2,000,069,1,0,3,00
201100000273,3,187,,,2,02,0,0,1,1,1,000,071,1,0,1,00
201100000274,3,947,,,2,02,18,700,0,1,1,000,072,2,0,1,00
201100000275,3,166,,,2,00,17,300,0,0,2,000,076,1,0,1,00
201100000276,3,947,,,0,00,0,0,0,0,0,000,000,0,0,0,00
201100000277,4,0,,,2,02,0,0,0,1,0,000,050,1,0,1,00
201100000278,3,947,,,2,02,19,880,0,1,1,000,072,1,0,1,00
201100000279,3,172,,,2,02,0,0,0,1,1,000,075,1,0,1,99
201100000280,3,945,,,2,02,4,500,0,1,1,000,070,1,0,1,99
201100000281,3,180,,,2,02,0,0,0,0,3,000,059,1,2,1,99
201100000282,3,172,,,2,02,0,0,0,1,1,000,060,2,0,1,99
201100000283,3,176,,E,2,02,7,6,0,1,1,000,064,1,0,1,00
201100000284,3,947,,,2,02,0,0,0,1,3,000,000,1,0,3,99
201100000285,3,947,,,2,02,0,0,0,1,1,070,000,1,0,1,99
201100000286,3,122,,D,2,02,20,800,0,1,1,000,071,1,0,1,99
201100000287,3,173,,,2,02,0,0,0,1,1,000,070,1,5,1,99
201100000288,4,0,,,2,01,0,0,0,1,2,000,032,2,0,3,99
201100000289,3,901,,,2,02,0,0,0,0,3,000,000,7,0,1,00
201100000290,3,232,,,2,02,0,0,0,0,3,000,000,1,0,1,00
201100000291,3,127,,,0,02,32,100,0,1,1,000,000,2,0,3,00
201100000292,3,52,,,2,00,0,0,0,0,1,000,000,1,0,1,00
201100000293,2,42,,,2,02,30,0,0,1,1,000,077,1,0,1,99
201100000294,3,2,,,2,02,0,0,0,2,1,000,073,1,0,4,99
201100000295,3,215,,,2,02,0,0,0,0,1,000,064,1,5,1,00
201100000296,3,341,,,2,02,90,200,0,2,1,000,070,1,0,1,00
201100000297,3,204,,,2,02,0,0,0,0,1,000,065,1,0,1,00
201100000298,3,341,,,2,00,94,900,0,1,1,000,000,1,0,1,00
201100000299,3,215,,,2,02,0,0,0,1,1,000,063,1,0,3,00
201100000300,3,341,,,2,00,94,100,0,2,1,000,000,1,0,1,00
201100000301,3,224,,,2,02,0,0,0,1,1,000,059,1,0,1,99
201100000302,3,237,,,2,00,0,0,0,0,1,000,000,1,0,1,00
201100000303,3,127,,,2,02,28,400,0,1,4,000,060,2,0,1,00
201100000304,3,254,,,2,02,21,500,0,1,2,054,000,2,0,3,99
201100000305,9,0,,,2,02,0,0,0,1,1,000,076,1,5,1,99
201100000306,3,238,,,2,02,8,700,0,1,1,000,061,1,0,1,99
201100000307,3,191,,,2,02,0,0,0,1,1,000,062,1,0,1,99
201100000308,3,232,,,2,02,9,550,0,1,2,000,060,1,0,1,00
201100000309,4,0,,,2,00,0,0,0,2,1,000,000,1,0,1,99
201100000310,3,236,,E,2,02,0,0,0,1,3,000,068,1,0,1,00
201100000311,3,113,,E,2,02,56,800,0,1,1,000,128,1,0,1,00
201100000312,3,126,,,0,00,0,0,0,1,2,000,025,1,0,0,99
201100000313,3,901,,,0,00,0,0,0,1,2,000,040,1,5,1,00
201100000314,3,108,,,0,01,1,500,0,0,2,000,000,1,0,0,99
201100000315,3,901,,,2,02,0,0,0,1,1,000,060,1,0,1,99
201100000316,9,0,,,4,00,0,0,0,1,2,000,000,1,5,1,99
201100000317,3,126,,,2,02,3,800,0,1,1,000,075,2,0,1,00
201100000318,3,128,,,2,02,5,400,0,1,1,000,000,1,0,1,00
201100000319,3,901,,,2,00,19,500,0,2,1,000,070,1,0,1,00
201100000320,3,92,,,3,02,92,83,0,1,2,000,089,2,0,1,00
201100000321,3,901,,,0,02,9,0,3,1,1,000,072,1,0,2,99
201100000322,3,343,,,0,02,45,0,0,2,0,000,000,2,0,1,99
201100000323,3,939,,,2,02,104,250,0,0,1,000,000,1,0,1,00
201100000324,3,150,,,2,02,1,400,0,1,2,000,061,2,0,1,00
201100000325,3,901,,,2,02,15,500,0,1,1,000,050,1,0,1,00
201100000326,3,939,,,2,01,11,0,0,1,1,000,000,2,0,0,99
201100000327,3,901,,,2,02,0,0,0,2,1,000,127,1,0,1,00
201100000328,9,0,,,2,00,0,0,0,1,1,000,000,2,0,1,99
201100000329,4,0,3,,1,00,0,0,0,1,1,000,000,1,0,1,03
201100000330,3,113,,,2,02,33,200,0,1,1,058,000,1,0,1,99
201100000331,3,940,,,2,01,0,0,1,1,1,000,000,1,0,5,99
201100000332,3,940,,,2,02,0,0,0,1,0,000,000,1,0,1,99
201100000333,3,147,,,2,02,0,0,0,1,3,000,000,2,0,1,99
201100000334,4,0,,,2,00,0,0,0,1,1,000,094,1,0,1,00
201100000335,3,154,,,2,02,0,500,0,1,3,000,068,2,0,0,99
201100000336,3,130,,,2,02,0,0,0,1,1,000,060,1,0,4,00
201100000337,3,138,,,2,00,6,880,0,1,1,000,064,2,0,1,00
201100000338,3,928,,,2,02,19,700,0,3,1,000,076,1,0,1,00
201100000339,4,0,,,2,02,0,0,0,1,1,000,060,1,0,1,99
201100000340,3,939,,,2,00,113,450,0,0,1,000,070,2,0,1,00
201100000341,3,928,,,2,02,0,0,0,4,1,000,000,1,0,1,99
201100000342,4,0,,,2,02,0,0,0,1,1,000,061,1,0,1,00
201100000343,3,943,,,2,02,51,800,0,0,1,000,079,1,0,3,00
201100000344,3,943,,,2,00,0,0,0,0,1,000,077,1,0,1,00
201100000345,4,0,,,1,02,0,0,0,1,1,000,070,1,0,1,99
201100000346,4,0,,,2,00,0,0,0,1,1,000,077,1,0,1,00
201100000347,3,192,,,2,02,0,0,0,0,2,000,058,1,0,1,00
201100000348,3,943,,,2,02,59,700,0,1,1,000,080,1,0,1,00
201100000349,3,943,,,4,00,61,120,0,1,2,000,078,2,5,1,00
201100000350,9,1,,,1,01,0,0,0,1,1,000,077,1,0,1,00
201100000351,3,77,,,2,02,48,200,0,1,1,000,072,2,0,1,99
201100000352,4,0,,,2,02,0,0,0,1,1,000,078,1,0,1,99
201100000353,4,1,,,2,01,0,0,0,1,1,000,070,2,0,3,00
201100000354,3,943,,,2,00,94,500,0,1,1,000,080,1,0,1,00
201100000355,3,229,,,2,00,5,300,0,1,1,000,063,1,0,3,00
201100000356,3,229,,,2,02,0,0,0,1,1,040,000,1,0,1,00
201100000357,3,943,,,2,02,88,800,0,1,1,000,160,1,0,1,99
201100000358,3,218,,,2,02,13,1,0,0,0,060,000,1,2,0,00
201100000359,3,940,,,2,00,89,0,0,0,1,000,120,1,0,1,00
201100000360,3,928,,,2,02,38,0,0,3,1,000,100,1,0,1,00
201100000361,3,130,,,2,00,44,900,0,1,1,000,055,6,0,1,00
201100000362,3,131,,,2,02,10,900,0,1,1,000,054,1,0,1,00
201100000363,3,126,,,2,02,20,825,0,1,1,000,075,1,0,1,00
201100000364,3,341,,,2,02,60,0,0,1,1,000,060,1,0,1,00
201100000365,3,77,,,2,02,44,700,0,1,3,000,050,1,0,3,00
201100000366,3,928,,,2,02,43,200,0,0,1,000,072,2,0,1,00
201100000367,3,94,,,2,02,26,100,0,1,1,000,060,1,5,1,00
201100000368,3,131,,,2,02,10,400,0,1,1,000,064,1,0,1,99
201100000369,3,928,,,2,02,38,300,0,0,1,000,072,2,0,3,99
201100000370,3,92,,,2,00,24,500,0,1,2,000,056,1,0,3,00
201100000371,3,211,,,2,02,0,500,0,1,3,000,070,7,0,1,00
201100000372,3,203,,E,2,00,0,0,0,4,1,000,000,1,0,0,00
201100000373,3,928,,,2,02,55,200,0,1,1,000,071,1,0,3,00
201100000374,2,42,,,2,02,17,400,0,1,1,000,072,1,0,1,00
