Num_Acc,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1
201600000043,3,255,,,2,00,,,0,1,3,000,060,1,0,4,00
201600000044,3,106,,,2,00,,,0,1,1,055,000,2,0,3,99
201600000045,3,406,,,2,00,,,0,1,1,000,060,2,0,1,99
201600000046,3,55,,,2,02,,,0,0,2,000,035,1,0,0,00
201600000047,3,18,,,2,02,25,0,0,0,1,000,059,1,0,1,99
201600000048,3,642,,,2,02,1,500,0,0,3,000,075,1,0,1,00
201600000049,3,933,,,2,02,,,0,1,3,000,081,1,0,1,99
201600000050,3,223,,,2,02,,,0,2,1,000,000,1,1,1,99
201600000051,3,122,,,2,02,28,300,0,1,1,068,000,1,0,1,99
201600000052,3,945,,,2,02,,,0,1,1,000,065,2,0,1,03
201600000053,3,122,,,2,02,23,200,0,1,3,000,062,2,0,3,99
201600000054,3,38,,,2,00,,,0,0,3,000,066,1,0,1,00
201600000055,3,18,,,2,01,,,0,1,1,000,000,1,0,1,99
201600000056,3,277,,,2,02,,,0,1,1,000,062,1,0,1,00
201600000057,3,38,,,2,00,7,600,0,1,1,000,058,2,0,1,99
201600000058,3,53,,,2,02,16,600,0,1,3,000,063,1,0,3,99
201600000059,3,946,,,2,00,,,0,1,3,000,000,2,0,3,99
201600000060,3,122,,,2,00,,,0,0,1,000,000,1,0,1,00
201600000061,3,946,,,2,00,,,0,1,1,062,000,1,0,1,00
201600000062,4,0,,,2,02,,,0,1,1,060,000,1,0,1,99
201600000063,3,18,,,2,02,7,280,0,1,1,000,060,1,0,1,00
201600000064,3,138,,,2,02,9,0,0,1,4,000,050,2,0,3,99
201600000065,3,11,,,2,00,,,0,2,1,000,060,2,0,3,99
201600000066,3,916,,,2,00,20,850,0,1,1,000,069,1,0,1,99
201600000067,3,916,,,2,02,,,0,2,1,000,070,1,0,1,99
201600000068,3,17,,,2,02,,,0,1,0,000,000,1,0,0,00
201600000069,4,0,,,2,00,,,0,1,1,000,049,1,0,1,99
201600000070,3,916,,,1,00,18,285,0,1,2,000,000,1,0,1,99
201600000071,4,0,,,2,00,,,0,0,1,000,000,1,0,1,03
201600000072,3,37,,,2,00,20,560,0,1,1,000,065,1,0,1,99
201600000073,3,90,,,2,02,6,348,0,1,1,,,1,5,0,99
201600000074,3,941,,,2,02,,,1,1,1,000,090,1,0,3,99
201600000075,3,941,,,2,00,,,1,1,1,200,200,1,0,1,00
201600000076,3,955,,,2,02,,,0,1,1,000,000,1,0,1,99
201600000077,3,955,,,2,02,,,1,1,1,000,070,1,0,1,99
201600000078,3,938,,,2,00,,,2,1,1,000,000,1,0,1,99
201600000079,3,655,,,0,00,,,0,0,3,000,038,2,3,1,00
201600000080,3,945,,,2,02,21,5,0,1,0,096,000,2,0,1,99
201600000081,3,945,,,2,02,27,100,2,1,1,000,081,1,0,1,99
201600000082,3,949,,,2,02,12,0,0,1,1,000,068,1,0,1,00
201600000083,3,108,,,2,02,4,900,0,1,1,000,063,1,4,0,99
201600000084,3,945,,,2,02,20,350,2,1,1,000,097,1,0,1,00
201600000085,3,257,,,2,02,,,0,1,3,000,000,1,0,3,00
201600000086,3,108,,,0,02,6,740,1,0,1,000,067,1,0,3,99
201600000087,3,108,,,2,02,,,0,1,1,,,2,5,0,99
201600000088,3,57,,,2,02,,,0,1,1,000,058,1,5,1,99
201600000089,3,57,,,2,02,0,950,0,1,1,000,069,1,0,1,99
201600000090,3,108,,,2,00,3,400,1,0,1,000,060,2,5,3,99
201600000091,3,649,,,1,02,,,0,1,1,026,073,0,0,1,00
201600000092,3,350,,,2,02,,,0,1,1,000,064,1,0,3,00
201600000093,3,958,,,2,00,,,0,1,1,000,000,1,0,1,00
201600000094,3,73,,,2,02,,,0,2,1,000,080,1,0,1,00
201600000095,3,630,,,2,00,,,0,1,1,000,073,2,0,1,99
201600000096,3,74,,D,2,02,1,900,0,1,4,000,057,1,0,3,99
201600000097,3,68,,,2,02,,,0,0,0,000,000,1,0,1,00
201600000098,3,102,,,2,01,,,0,1,1,000,037,1,0,1,99
201600000099,3,962,,,2,02,4,900,0,2,1,000,070,1,0,4,00
201600000100,4,0,,,1,00,,,0,1,1,000,025,1,0,1,00
201600000101,2,2,,,2,02,7,700,0,3,1,000,090,1,0,1,00
201600000102,3,951,,,2,02,,,0,1,2,000,000,1,0,1,99
201600000103,3,33,,,2,00,,,0,0,2,000,000,0,0,0,00
201600000104,3,133,,,2,00,,,0,0,1,000,000,1,0,1,00
201600000105,3,961,,,2,00,,,0,0,1,000,000,2,0,1,00
201600000106,3,963,,,2,02,,,0,1,1,000,064,1,0,1,00
201600000107,3,1,,,2,02,,,0,1,1,000,069,1,0,4,03
201600000108,3,156,,,2,02,,,0,1,1,000,053,1,0,1,99
201600000109,3,20,,,3,04,,,0,1,1,089,290,1,0,1,03
201600000110,4,0,,,2,02,,,0,1,1,000,035,1,0,3,99
201600000111,3,20,,,2,02,,,0,1,3,000,072,1,0,1,00
201600000112,4,0,,,2,02,,,0,1,3,000,035,2,0,3,99
201600000113,4,69,2,,2,00,,,0,1,1,000,050,2,0,3,99
201600000114,4,0,,,2,00,,,0,1,1,000,060,1,0,1,99
201600000115,3,963,,,2,00,,,0,1,2,000,050,2,0,0,99
201600000116,3,220,,,0,00,,,0,1,1,000,050,1,0,0,00
201600000117,4,0,,,2,02,,,0,2,1,000,072,2,0,4,99
201600000118,3,86,,,2,00,,,0,1,2,000,055,1,0,0,00
201600000119,3,934,,,2,02,12,170,0,2,3,000,070,2,0,1,99
201600000120,3,2,,,2,00,,,0,1,1,000,055,2,0,1,00
201600000121,3,951,,,2,01,8,800,0,0,2,000,056,1,0,3,00
201600000122,3,934,,,2,02,17,600,0,4,1,000,000,2,0,1,99
201600000123,3,934,,,2,00,,,0,0,1,080,000,1,0,4,00
201600000124,4,0,,,0,00,,,0,0,0,000,000,0,0,1,00
201600000125,3,119,,,2,02,,,0,0,1,080,000,7,0,1,99
201600000126,3,42,,,2,00,,,0,2,3,000,067,9,0,1,99
201600000127,3,71,,,2,02,,,0,1,1,000,062,1,0,1,00
201600000128,3,157,,,2,00,,,0,1,1,000,000,1,0,1,00
201600000129,3,934,,,2,00,2,400,0,1,3,025,069,2,5,1,99
201600000130,3,643,,,2,00,,,0,1,1,000,000,1,0,1,00
201600000131,4,0,,,2,02,,,0,3,1,060,000,1,0,1,99
201600000132,3,160,,,2,00,,,0,1,1,000,000,1,0,1,99
201600000133,3,16,,A,2,00,1,50,0,1,1,000,000,2,0,1,99
201600000134,3,643,,,2,02,,,0,1,1,032,075,1,0,4,99
201600000135,4,0,,,3,00,,,0,1,1,000,000,1,0,1,00
201600000136,4,0,,,1,01,,,0,1,1,000,000,1,0,1,99
201600000137,3,113,,,2,02,,,0,1,0,000,000,1,0,3,00
201600000138,3,2,,,2,02,,,0,1,1,000,070,1,0,1,99
201600000139,3,15,,,2,02,,,0,2,4,000,064,2,0,1,99
201600000140,3,15,,,2,02,24,700,0,2,3,000,060,1,0,1,99
201600000141,3,630,,,2,00,19,568,1,1,1,000,062,1,0,5,99
201600000142,3,402,,,3,02,,,0,1,1,000,000,1,0,1,99
201600000143,3,942,,,2,00,4,350,0,1,1,000,062,1,0,3,99
201600000144,3,643,,,1,01,,,0,2,2,000,000,1,0,3,99
201600000145,3,15,,,2,00,7,750,0,1,1,000,000,1,0,1,00
201600000146,3,630,,,2,00,23,900,0,2,1,000,060,1,0,1,00
201600000147,3,630,,,2,02,0,600,0,1,1,000,070,2,0,1,00
201600000148,4,0,,,2,00,,,0,0,1,000,000,1,0,1,99
201600000149,3,958,,,2,02,,,0,1,1,000,074,1,0,1,00
201600000150,3,958,,,2,02,,,0,1,0,000,000,0,5,4,00
201600000151,3,49,,,2,02,,,0,0,1,000,058,1,0,1,99
201600000152,3,955,,,2,02,,,0,1,1,000,000,1,0,1,00
201600000153,3,958,,,2,00,5,500,0,1,1,000,069,1,0,3,00
201600000154,3,148,,,2,02,,,0,1,1,000,000,1,0,1,03
201600000155,3,148,,,2,00,,,0,1,2,060,000,1,0,4,00
201600000156,3,47,,,2,00,,,0,2,1,000,065,1,0,1,03
201600000157,4,0,,,2,00,,,0,1,1,000,055,2,0,1,03
201600000158,3,643,,,3,02,,,0,1,1,000,000,2,5,1,99
201600000159,3,47,,,2,02,,,0,1,1,000,000,1,5,1,03
201600000160,3,938,,,2,00,,,0,1,1,070,000,1,0,1,99
201600000161,3,1,,,0,01,,,0,1,1,000,000,1,0,1,99
201600000162,3,954,,,2,00,,,0,1,1,050,055,1,0,1,03
201600000163,3,938,,,2,00,,,0,1,1,000,000,1,0,1,99
201600000164,4,0,,,0,02,,,0,0,1,000,055,1,0,1,99
201600000165,3,938,,,2,02,,,0,0,1,000,000,0,0,1,99
201600000166,3,549,,,2,02,,,0,1,1,000,066,1,0,1,99
201600000167,3,938,,,2,00,,,2,1,1,000,000,3,0,5,00
201600000168,3,953,,,2,00,,,0,1,1,000,061,1,0,1,99
201600000169,3,942,,,2,02,,,0,2,1,000,000,1,0,1,00
201600000170,3,961,,,2,02,,,0,2,1,000,075,2,0,1,00
201600000171,3,117,,,2,00,,,0,0,0,000,000,1,0,1,00
201600000172,2,2,,,2,02,,,0,1,1,036,032,1,0,1,00
201600000173,4,0,,,2,01,,,0,1,1,000,050,1,0,1,99
201600000174,2,2,,,2,01,,,0,0,1,014,100,1,0,1,99
201600000175,3,649,,,3,02,84,100,0,3,1,000,073,1,0,1,00
201600000176,3,961,,,2,02,,,0,2,1,000,000,1,0,1,99
201600000177,3,95,,,2,02,0,30,0,0,1,000,072,1,0,1,00
201600000178,3,649,,,2,02,,,0,1,3,000,000,1,0,1,99
201600000179,3,2649,,,2,02,88,700,0,1,1,000,072,9,0,3,00
201600000180,3,95,,,2,02,,,0,1,2,000,055,0,0,3,00
201600000181,2,2,2,,3,02,,,0,1,1,140,060,0,0,0,00
201600000182,3,117,,,2,02,,,0,1,1,000,044,7,0,1,00
201600000183,3,932,,,2,00,34,0,0,1,1,000,060,2,0,1,00
201600000184,4,0,,,2,02,,,0,0,1,060,000,1,0,1,03
201600000185,3,100,,,2,00,,,0,1,2,000,055,1,0,1,00
201600000186,3,934,,,2,00,,,0,1,1,027,093,1,0,1,99
201600000187,2,2,,,2,02,19,950,0,2,1,000,070,2,0,1,99
201600000188,3,121,,,2,02,,,0,1,4,000,000,1,0,1,00
201600000189,3,963,,,2,02,,,0,1,4,000,000,2,0,1,99
201600000190,2,25,,,2,02,4,900,0,1,1,000,076,1,0,1,00
201600000191,3,939,,,2,00,199,812,0,2,1,000,073,1,0,3,99
201600000192,3,939,,,2,02,193,890,0,1,1,000,072,1,0,1,00
201600000193,2,25,,,2,00,12,500,0,1,1,000,073,2,0,1,99
201600000194,1,16,,,3,02,,,0,3,1,014,073,1,0,1,00
201600000195,1,16,,,3,02,75,800,0,0,1,000,000,2,0,3,00
201600000196,1,16,,,3,04,,,0,1,1,010,060,1,1,1,00
201600000197,1,16,,,3,02,69,200,0,4,2,015,081,1,0,1,00
201600000198,1,16,,,3,04,242,10,0,1,1,010,070,1,7,1,00
201600000199,1,16,,,3,00,225,500,0,1,1,005,072,1,2,1,00
201600000200,1,16,,A,3,03,244,400,0,1,1,015,115,1,3,1,00
201600000201,1,16,,,3,02,223,400,0,1,2,005,073,1,0,2,00
201600000202,1,16,,,3,00,223,600,0,1,1,005,070,1,0,1,00
201600000203,1,16,,,3,02,63,100,0,1,1,010,070,3,0,1,00
201600000204,1,16,,,1,02,56,600,0,2,1,000,035,1,0,1,99
201600000205,1,16,,,3,03,56,650,0,2,1,010,125,1,0,1,00
201600000206,3,15,,,2,02,4,20,0,0,0,000,060,1,5,0,99
201600000207,4,,,,2,02,,,0,0,1,000,047,1,0,1,99
201600000208,3,11,,e,2,02,11,760,0,1,1,000,000,1,0,1,00
201600000209,4,0,,,2,00,,,0,1,1,000,075,1,0,1,00
201600000210,3,6,,,2,02,1,80,0,4,1,000,000,4,0,1,00
201600000211,3,34,,,2,02,7,500,0,1,2,000,070,1,0,1,00
201600000212,3,8,,,2,02,16,325,0,1,1,000,000,1,0,1,00
201600000213,3,34,,,2,02,,,0,1,1,000,058,1,0,1,99
201600000214,3,36,,,2,02,17,800,0,1,1,000,058,1,0,1,99
201600000215,3,919,,,2,02,6,950,0,1,1,000,063,1,0,1,00
201600000216,3,13,,,2,02,10,260,0,1,3,000,040,1,0,1,00
201600000217,3,917,,,2,02,13,700,0,1,1,000,074,2,0,3,00
201600000218,3,15,,,2,02,18,410,0,2,1,000,000,1,0,1,00
201600000219,3,57,,,2,02,4,500,0,2,4,070,000,8,0,1,00
201600000220,3,919,,,2,02,27,400,0,2,3,000,068,2,0,1,99
201600000221,3,341,,,2,02,6,750,0,4,1,000,076,1,5,1,99
201600000222,3,937,,,2,00,8,100,0,0,1,000,070,2,0,1,99
201600000223,3,55,,,2,00,,,0,0,1,000,000,2,0,3,99
201600000224,3,917,,,2,02,16,55,0,1,1,000,075,1,0,1,00
201600000225,3,37,,E,0,02,11,800,0,0,3,000,048,1,0,3,99
201600000226,3,21,,,2,02,7,300,0,1,1,000,000,0,5,1,99
201600000227,3,939,,,2,02,,,0,1,1,000,000,2,0,1,99
201600000228,3,939,,,2,03,,,3,0,1,000,095,2,5,1,99
201600000229,4,,,e,2,00,,,0,1,0,000,000,1,0,1,99
201600000230,3,950,,,3,00,11,100,0,1,1,000,000,1,0,1,99
201600000231,3,950,,,2,02,17,1095,0,1,3,000,060,1,0,1,00
201600000232,3,950,,,3,02,14,500,0,1,1,060,144,2,0,1,99
201600000233,4,0,,,2,02,,,0,1,1,000,050,1,0,1,00
201600000234,3,943,,,2,02,50,750,0,2,1,000,073,2,0,3,99
201600000235,3,186,,,2,00,0,14,0,2,3,000,070,1,2,1,99
201600000236,4,0,,,2,02,,,0,0,1,000,042,1,0,1,00
201600000237,3,937,,,2,02,32,100,0,1,1,000,080,1,0,1,99
201600000238,3,341,,,2,02,48,500,0,2,1,000,069,2,0,1,00
201600000239,3,171,,,2,02,22,500,0,1,3,000,060,2,0,3,99
201600000240,3,947,,,2,02,23,0,0,0,1,000,065,1,0,1,99
201600000241,3,947,,,2,02,15,100,0,1,1,000,070,1,0,1,00
201600000242,3,947,,,2,01,,,0,1,1,000,000,1,0,1,99
201600000243,3,169,,,2,02,,,0,1,2,000,080,2,0,3,00
201600000244,3,174,,E,2,01,14,100,0,1,1,000,056,1,0,1,99
201600000245,3,254,,E,2,02,26,800,0,1,2,000,000,1,0,1,00
201600000246,3,127,,E,2,02,69,350,0,1,3,000,061,1,0,1,99
201600000247,3,232,,,2,02,7,25,0,1,1,000,000,1,0,1,99
201600000248,4,0,,,2,02,,,0,2,2,000,021,9,0,1,00
201600000249,3,191,,,2,02,44,60,0,1,1,000,000,2,5,1,99
201600000250,3,940,,,2,02,70,550,0,1,1,000,000,1,0,1,99
201600000251,4,0,,,2,02,,,0,0,1,000,000,1,0,3,00
201600000252,3,231,,,2,02,4,500,0,1,3,000,063,1,5,1,00
201600000253,3,191,,,2,02,56,0,0,1,4,000,062,1,0,1,00
201600000254,3,119,,,2,02,44,800,0,1,1,000,084,5,0,1,00
201600000255,3,940,,,2,02,38,750,0,0,0,000,079,1,0,0,99
201600000256,3,940,,,2,00,34,750,0,2,1,000,075,2,0,1,00
201600000257,3,301,,,3,02,1,100,0,1,1,000,067,1,0,2,99
201600000258,3,75,,,2,02,23,800,0,1,1,000,060,1,0,1,99
201600000259,4,0,,,2,02,,,0,2,1,000,059,1,0,1,99
201600000260,3,301,,,3,02,2,700,0,1,1,000,073,1,0,1,99
201600000261,3,341,,,2,02,20,100,0,1,1,000,068,1,0,1,99
201600000262,4,0,,,2,02,,,0,1,1,000,049,1,0,1,99
201600000263,3,188,,,3,02,25,400,1,1,1,030,034,1,0,1,99
201600000264,3,301,,,3,02,5,150,0,1,1,015,074,1,2,1,99
201600000265,3,939,,,2,02,8,85,0,1,1,000,070,1,0,4,99
201600000266,3,146,,,2,02,1,600,0,1,1,000,060,1,0,1,00
201600000267,3,928,,,2,02,30,375,0,0,1,000,080,2,0,1,03
201600000268,3,130,,D,2,02,,,0,0,1,000,025,1,0,1,99
201600000269,3,940,,,2,02,29,200,1,1,1,000,075,1,0,1,99
201600000270,3,148,,,2,01,36,920,0,0,1,000,000,1,0,1,00
201600000271,3,940,,,2,00,23,525,0,1,1,000,000,1,0,4,00
201600000272,3,349,,,2,00,19,400,0,1,3,000,000,2,0,1,00
201600000273,4,0,,,2,00,,,0,1,3,000,050,1,0,1,99
201600000274,3,157,,,2,02,23,200,0,1,1,000,050,1,0,1,00
201600000275,3,196,,,2,00,4,900,0,2,1,000,000,1,0,1,99
201600000276,3,157,,,2,00,20,500,0,1,3,000,060,1,0,1,00
201600000277,4,0,,,2,02,,,0,1,1,000,000,1,0,1,00
201600000278,3,196,,,2,02,0,150,0,0,1,000,000,1,0,1,99
201600000279,3,943,,,2,02,59,645,0,1,1,000,000,1,0,4,99
201600000280,3,77,,,2,02,,,0,2,1,022,080,2,0,1,99
201600000281,4,0,,,2,02,,,0,1,1,030,060,1,0,1,99
201600000282,4,0,,,2,00,,,0,2,2,000,032,1,0,3,00
201600000283,3,940,,,2,00,92,10,0,1,1,000,000,1,5,1,99
201600000284,3,219,,E,2,02,13,960,0,1,1,000,000,2,4,3,00
201600000285,3,218,,E,2,00,22,475,0,1,1,000,000,1,5,1,00
201600000286,4,0,,,2,02,,,0,2,2,000,000,1,0,1,00
201600000287,3,943,,,2,00,85,900,0,1,1,000,000,1,0,1,00
201600000288,3,229,,,2,02,4,0,0,0,1,061,061,1,0,1,99
201600000289,3,158,,,2,00,17,800,0,1,2,000,062,1,0,1,00
201600000290,3,341,,,2,02,64,500,0,1,1,000,071,1,0,3,99
201600000291,2,42,,,2,02,34,200,0,1,2,000,070,1,0,1,00
201600000292,3,77,,,2,02,29,900,0,1,0,000,060,1,0,1,00
201600000293,4,0,,,2,02,,,0,0,1,000,048,0,0,1,03
201600000294,3,94,,,2,00,21,500,0,1,1,000,070,2,0,4,00
201600000295,3,343,,,2,02,1,0,0,1,1,000,060,1,0,1,00
201600000296,3,841,,,2,02,0,140,0,2,2,000,070,0,0,1,99
201600000297,3,92,,,2,02,1,400,0,1,1,000,000,2,0,1,00
201600000298,3,941,,,2,02,25,0,0,1,1,000,072,1,0,1,00
201600000299,3,841,,,2,02,0,3194,0,1,1,000,061,1,0,1,00
201600000300,3,104,,,2,02,25,400,0,1,1,000,067,1,0,1,99
201600000301,3,8,,,2,00,42,700,0,0,2,000,076,1,0,1,00
201600000302,3,77,,,2,02,22,250,0,0,1,000,057,1,0,3,00
201600000303,3,99,,,2,02,14,280,0,2,4,000,042,1,0,1,00
201600000304,3,95,,,2,02,1,600,0,1,1,000,053,1,0,1,99
201600000305,3,939,,,3,04,151,0,0,4,1,070,145,2,5,1,99
201600000306,3,941,,,2,03,100,650,0,1,1,000,120,2,0,3,00
201600000307,3,939,,,0,04,138,0,0,0,1,000,185,1,0,1,99
201600000308,4,1,,,0,02,,,3,0,1,000,088,1,5,1,00
201600000309,3,77,,,2,02,20,0,0,0,2,000,035,1,0,1,99
201600000310,3,916,,,2,02,21,850,0,1,1,000,000,1,0,3,99
201600000311,3,75,,,2,02,4,300,0,1,1,000,060,1,0,1,00
201600000312,3,23,,,2,00,24,255,0,1,1,000,000,7,0,1,00
201600000313,3,74,,,2,02,7,500,0,0,2,000,053,1,0,1,99
201600000314,3,341,,,2,02,21,800,0,1,1,000,080,1,5,1,99
201600000315,4,2,,,2,02,,,0,1,3,000,000,2,0,1,00
201600000316,3,86,,,2,02,12,50,0,2,1,000,063,1,0,3,99
201600000317,3,811,,,2,02,20,500,0,1,1,000,060,1,0,1,99
201600000318,3,26,,,2,00,7,0,0,0,1,070,000,2,0,1,00
201600000319,3,75,,,2,02,8,500,0,0,1,000,062,2,0,3,99
201600000320,3,939,,,2,00,166,800,0,1,1,000,070,1,0,3,00
201600000321,3,939,,,2,02,162,800,0,1,1,000,080,1,0,3,00
201600000322,3,339,,,2,02,6,,0,1,1,000,035,1,0,1,99
201600000323,3,1015,,,2,01,17,250,0,1,2,000,070,1,0,1,00
201600000324,3,211,,,2,01,19,270,0,1,1,000,070,1,5,1,00
201600000325,3,113,,,2,02,9,400,0,0,3,000,060,1,0,3,00
201600000326,3,40,,,2,02,10,500,0,1,1,000,000,1,3,1,99
201600000327,3,940,,,2,02,24,0,0,1,3,000,070,1,0,3,99
201600000328,3,940,,,2,02,16,850,0,1,1,000,065,1,0,1,99
201600000329,4,6,,,2,00,,,0,0,1,000,060,1,0,1,00
201600000330,4,0,,,2,02,,,0,1,1,000,050,2,4,3,99
201600000331,5,0,,,2,01,,,2,1,2,000,025,1,2,5,99
201600000332,3,47,,,2,02,6,180,0,1,1,000,000,1,0,1,00
201600000333,3,159,,,0,02,4,0,0,0,0,000,000,0,0,0,00
201600000334,3,329,,,2,02,48,500,0,1,1,072,000,1,0,1,00
201600000335,3,329,,,3,00,48,500,1,2,1,000,000,2,6,1,00
201600000336,4,0,,,2,02,,,0,1,1,067,000,2,0,1,00
201600000337,4,0,,,2,00,,,0,2,1,000,071,1,0,1,00
201600000338,4,0,,,2,00,,,0,4,1,000,067,1,0,1,00
201600000339,3,50,,,2,02,4,500,0,1,1,000,000,1,0,1,99
201600000340,4,0,,,2,00,,,0,1,1,000,000,1,0,1,99
201600000341,4,4929,,,3,02,,,0,1,1,000,000,1,0,1,99
201600000342,4,0,,,0,00,,,0,0,0,000,000,0,0,0,00
201600000343,3,151,,,2,02,5,500,0,2,2,057,000,1,0,3,00
201600000344,3,151,,,2,02,1,0,0,2,3,000,000,1,0,1,99
201600000345,3,147,,,2,02,7,125,0,1,3,000,055,2,0,3,99
201600000346,3,91,,,2,02,3,500,0,1,0,000,000,7,0,3,99
201600000347,3,54,,,2,02,7,300,0,1,1,000,000,1,0,1,99
201600000348,4,,,,2,02,,,0,1,1,000,000,1,0,1,03
201600000349,3,582,,,2,02,1,400,0,2,1,000,060,2,0,1,99
201600000350,3,967,,,2,02,66,884,0,2,2,000,065,1,0,1,99
201600000351,3,1044,,,2,02,57,83,0,0,1,000,073,1,0,1,99
201600000352,2,2,,,2,02,72,950,0,1,1,000,080,2,0,1,99
201600000353,2,2,,,2,02,78,700,0,2,1,000,070,1,0,1,99
201600000354,3,338,,,2,02,4,345,0,4,1,084,042,2,5,1,03
201600000355,3,553,,,2,02,1,950,0,1,3,000,060,1,0,3,99
201600000356,3,35,,,2,02,15,900,0,0,2,000,000,0,0,3,99
201600000357,3,56,,,2,02,26,200,0,1,0,000,000,1,0,1,99
201600000358,3,338,,,2,02,5,800,0,1,1,000,000,1,0,1,99
201600000359,3,102,,,2,02,,,,,,,,,0,1,99
201600000360,3,88,,,2,02,3,310,0,1,3,000,035,1,2,1,99
201600000361,3,21,,,2,02,1,464,,,,,,,0,1,99
201600000362,4,,,,2,02,,,0,3,3,033,000,1,0,1,99
201600000363,3,26,,,2,02,4,700,0,1,1,000,070,1,0,1,99
201600000364,3,2,,,2,02,34,100,0,1,1,000,077,1,0,1,99
201600000365,3,1044,,,2,03,78,700,0,2,3,000,106,1,0,1,99
201600000366,3,1003,,,2,02,13,900,0,0,0,000,000,2,0,1,99
201600000367,3,803,,,2,02,5,800,0,1,2,000,042,1,0,1,99
201600000368,3,1003,,,2,02,12,300,0,0,1,000,000,2,0,1,99
201600000369,3,1003,,,2,02,11,800,0,1,1,000,074,1,0,1,99
201600000370,3,4,,,2,02,31,980,0,2,1,,,1,0,1,99
201600000371,3,933,,,2,02,9,400,0,0,1,000,000,1,0,1,99
201600000372,3,15,,,2,02,,,0,0,0,000,000,6,0,1,99
201600000373,3,4,,,2,02,27,600,0,0,3,000,000,0,0,1,99
201600000374,3,861,,,2,02,5,400,0,1,1,000,081,1,0,1,99
201600000375,3,86,,,2,02,14,330,0,1,3,050,000,1,0,3,99
201600000376,3,11,,,2,02,18,0,0,1,1,000,055,9,0,3,99
201600000377,3,82,,,2,02,22,233,0,1,1,000,053,2,0,1,99
201600000378,3,4,,,2,02,8,0,0,0,1,000,000,1,0,1,99
201600000379,3,973,,,2,02,32,0,0,0,2,060,000,1,0,3,99
201600000380,3,1,,,2,02,65,500,0,0,1,000,000,2,0,1,99
201600000381,3,2,,,2,02,,,0,0,1,000,000,1,0,1,99
201600000382,3,1044,,,2,02,18,200,0,2,1,000,000,1,0,1,99
201600000383,3,810,,,2,02,1,0,0,0,4,000,060,1,4,1,99
201600000384,3,1,,,3,04,1,500,0,4,1,000,000,1,0,1,99
