Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
201300000088,0,07,000,06,0,2,00,A01
201300000089,0,30,000,00,2,1,01,B02
201300000089,0,07,000,00,2,5,15,A01
201300000090,0,33,000,09,0,1,01,A01
201300000091,0,07,000,00,2,1,19,B02
201300000091,0,07,000,00,2,3,01,A01
201300000092,0,01,000,00,2,4,02,B02
201300000092,0,07,000,00,9,2,02,A01
201300000093,0,31,000,00,2,7,01,A01
201300000093,0,07,000,00,2,1,15,B02
201300000094,0,07,000,00,0,6,20,B02
201300000094,0,30,000,00,2,1,01,A01
201300000095,0,10,000,06,0,2,01,A01
201300000096,0,07,000,00,0,1,14,A01
201300000097,0,07,000,00,2,4,01,B02
201300000097,0,33,000,00,2,1,01,A01
201300000098,0,07,000,00,2,5,15,A01
201300000098,1,31,000,00,2,1,01,B02
201300000099,0,31,000,00,0,0,01,A01
201300000100,0,01,000,00,0,4,01,B02
201300000100,0,07,000,00,2,2,01,A01
201300000101,0,15,000,00,2,7,01,B02
201300000101,0,30,000,00,2,1,01,A01
201300000102,0,07,000,08,0,1,01,A01
201300000103,0,07,000,00,0,3,11,A01
201300000103,0,33,000,00,0,1,01,B02
201300000104,0,14,000,02,0,1,01,A01
201300000105,0,07,000,00,0,3,15,A01
201300000105,0,30,000,00,2,1,01,B02
201300000106,0,07,000,00,1,2,16,A01
201300000107,0,30,000,00,0,0,00,A01
201300000108,0,10,000,00,1,1,21,A01
201300000109,0,10,000,00,2,2,01,B02
201300000109,0,07,000,00,2,3,15,A01
201300000110,0,07,000,00,2,3,09,A01
201300000110,0,02,000,00,2,1,01,B02
201300000111,0,07,000,00,0,2,01,A01
201300000112,1,07,000,00,1,1,01,A01
201300000113,0,07,000,00,1,1,01,A01
201300000114,0,07,000,06,0,1,01,A01
201300000115,0,07,000,00,0,5,15,A01
201300000115,0,33,000,00,2,1,01,B02
201300000116,0,07,000,06,0,2,01,A01
201300000117,0,07,000,00,1,2,01,A01
201300000118,0,07,000,11,0,3,01,B02
201300000118,0,30,000,11,0,1,05,A01
201300000119,0,07,000,00,2,3,15,A01
201300000119,0,31,000,00,2,1,17,B02
201300000120,0,07,000,00,2,3,13,A01
201300000120,0,30,000,00,2,3,01,B02
201300000121,0,07,000,00,1,1,01,A01
201300000122,0,30,000,01,0,1,02,A01
201300000122,0,07,000,01,0,3,00,B02
201300000123,0,07,000,00,2,2,10,A01
201300000123,0,02,000,00,2,7,01,B02
201300000124,0,07,000,00,2,3,23,B02
201300000124,0,07,000,01,2,3,01,A01
201300000125,0,07,000,00,0,8,09,A01
201300000125,0,02,000,00,2,1,01,B02
201300000126,1,30,000,01,1,1,00,A01
201300000127,1,07,000,00,1,2,01,A01
201300000128,0,07,000,00,0,1,00,B02
201300000128,0,07,000,00,0,1,00,A01
201300000129,0,07,000,00,2,2,10,A01
201300000129,0,30,000,00,0,2,01,B02
201300000130,0,07,000,00,1,1,01,A01
201300000131,0,10,000,00,9,2,01,A01
201300000131,0,01,000,00,2,4,00,B02
201300000132,0,07,000,00,1,1,15,A01
201300000133,0,07,000,00,1,2,01,A01
201300000134,0,07,000,06,0,3,01,A01
201300000135,0,02,000,14,0,1,01,A01
201300000136,0,07,000,02,0,3,14,A01
201300000137,0,07,000,00,2,1,01,A01
201300000137,0,07,000,00,2,8,01,B02
201300000138,0,15,000,00,2,6,01,B02
201300000138,0,07,000,00,2,3,01,A01
201300000139,0,10,000,00,2,1,19,C03
201300000139,0,20,000,00,2,1,01,A01
201300000139,0,38,000,00,2,1,01,B02
201300000140,0,01,000,00,2,0,01,A01
201300000140,0,01,000,00,2,0,01,B02
201300000141,0,33,000,16,0,0,21,A01
201300000142,0,01,000,00,1,1,05,A01
201300000143,0,07,000,10,0,1,01,A01
201300000144,0,07,000,00,2,3,01,C03
201300000144,0,07,000,00,2,1,01,B02
201300000144,0,07,000,00,2,2,01,A01
201300000145,0,36,000,00,0,1,01,A01
201300000146,0,07,000,00,2,8,01,B02
201300000146,0,07,000,00,2,8,13,A01
201300000147,0,39,000,00,2,1,01,B02
201300000147,0,07,000,00,4,5,00,A01
201300000148,2,07,000,03,0,8,13,A01
201300000149,0,07,000,00,2,1,13,A01
201300000149,0,15,000,00,2,3,01,B02
201300000150,0,33,000,00,2,1,01,B02
201300000150,0,07,000,00,2,1,15,A01
201300000151,0,36,000,13,0,1,01,A01
201300000152,0,07,000,01,0,2,01,A01
201300000153,0,07,000,09,0,7,00,A01
201300000154,0,07,000,13,0,1,00,A01
201300000155,0,07,000,00,2,2,09,A01
201300000155,0,02,000,00,2,1,01,B02
201300000156,0,07,000,13,0,1,01,A01
201300000157,0,07,000,06,0,9,17,A01
201300000158,0,07,000,13,0,1,01,A01
201300000159,0,07,000,13,0,2,01,A01
201300000160,0,36,000,00,0,0,01,A01
201300000161,0,33,000,00,2,1,01,B02
201300000161,0,10,000,00,2,7,15,A01
201300000162,0,07,000,06,0,1,01,A01
201300000163,0,07,000,06,0,2,13,A01
201300000164,0,07,000,00,1,3,01,A01
201300000165,0,07,000,16,0,7,14,A01
201300000166,0,10,000,00,0,3,01,A01
201300000166,0,07,000,00,0,3,13,B02
201300000167,0,07,000,06,0,1,14,A01
201300000168,0,07,000,13,0,1,01,A01
201300000169,0,31,000,00,0,0,16,A01
201300000170,0,07,000,00,0,3,10,A01
201300000170,0,33,000,00,0,1,01,B02
201300000171,0,10,000,00,2,5,05,A01
201300000171,0,07,000,00,2,1,01,B02
201300000171,0,07,000,00,2,2,01,C03
201300000172,0,07,000,13,0,9,14,A01
201300000173,0,07,000,04,0,1,01,A01
201300000174,0,07,000,04,0,1,00,A01
201300000175,0,07,000,00,2,2,01,A01
201300000175,0,17,000,00,2,8,01,B02
201300000176,0,07,000,04,0,1,21,A01
201300000177,0,07,000,04,0,3,01,A01
201300000178,0,07,000,14,0,3,00,B02
201300000178,0,17,000,00,0,3,21,A01
201300000179,0,07,000,00,2,2,01,A01
201300000179,0,33,000,00,2,1,13,B02
201300000180,0,20,000,00,0,4,01,B02
201300000180,0,10,000,00,2,1,01,A01
201300000181,0,14,000,00,2,2,01,A01
201300000181,0,07,000,00,2,1,01,B02
201300000182,0,07,000,06,0,3,13,A01
201300000183,0,07,000,00,2,1,01,B02
201300000183,0,07,000,00,2,8,19,A01
201300000184,0,07,000,00,0,5,02,A01
201300000184,0,33,000,00,2,1,02,B02
201300000185,0,01,000,00,2,4,00,B02
201300000185,0,07,000,00,2,2,17,A01
201300000186,0,07,000,00,2,3,01,A01
201300000186,0,07,000,00,2,3,13,B02
201300000187,0,07,000,00,2,1,01,B02
201300000187,0,07,000,02,2,1,17,A01
201300000188,0,33,000,00,0,8,01,A01
201300000189,0,07,000,00,0,1,06,B02
201300000189,0,07,000,00,0,1,01,A01
201300000190,0,07,000,06,0,2,00,A01
201300000191,0,07,000,00,1,3,01,A01
201300000192,0,01,000,00,2,1,19,B02
201300000192,0,07,000,00,0,8,00,A01
201300000193,0,07,000,00,2,3,01,A01
201300000193,0,01,000,00,2,1,01,B02
201300000194,0,07,000,00,2,2,06,A01
201300000194,0,14,000,00,2,1,01,B02
201300000195,0,07,000,00,0,4,01,A01
201300000195,0,10,000,00,2,1,01,B02
201300000196,0,07,000,02,0,1,01,A01
201300000197,0,07,000,00,2,1,01,A01
201300000197,0,07,000,00,0,9,01,B02
201300000198,0,07,000,00,2,1,01,A01
201300000198,0,07,000,00,2,8,15,B02
201300000199,0,10,000,00,2,3,01,A01
201300000199,0,15,000,00,2,3,01,B02
201300000200,0,07,000,00,2,1,15,A01
201300000200,0,07,000,00,2,1,01,B02
201300000201,0,02,000,00,0,1,01,A01
201300000202,0,30,000,01,0,1,02,A01
201300000202,0,07,000,00,2,4,23,B02
201300000203,0,32,000,00,0,3,01,A01
201300000204,0,33,000,13,0,1,01,A01
201300000205,0,07,000,00,1,3,01,A01
201300000206,0,30,000,00,2,1,18,A01
201300000206,0,14,000,00,2,2,16,B02
201300000207,0,07,000,00,1,2,01,A01
201300000208,0,33,000,00,2,1,02,B02
201300000208,0,07,000,00,2,7,02,A01
201300000209,0,37,000,00,1,1,01,A01
201300000210,0,07,000,00,0,3,19,A01
201300000210,0,02,000,00,0,1,01,B02
201300000211,0,07,000,00,2,3,01,A01
201300000211,0,31,000,00,2,1,01,B02
201300000212,0,01,000,00,2,1,01,A01
201300000212,0,07,000,00,2,3,01,B02
201300000213,0,07,000,00,2,8,15,A01
201300000213,0,07,000,00,2,1,01,B02
201300000214,0,07,000,00,2,7,17,A01
201300000214,0,01,000,00,2,8,15,B02
201300000215,0,07,000,06,0,2,01,A01
201300000216,0,07,000,00,0,2,13,A01
201300000217,0,07,000,00,1,1,01,A01
201300000218,0,07,000,13,0,1,03,A01
201300000219,0,07,000,00,2,1,02,A01
201300000219,0,20,000,00,2,8,00,B02
201300000220,0,33,000,00,2,1,02,B02
201300000220,0,14,000,00,2,6,02,A01
201300000221,0,31,000,00,2,1,01,A01
201300000221,0,07,000,00,0,5,20,B02
201300000222,0,07,000,00,2,1,01,B02
201300000222,0,07,000,00,2,3,19,A01
201300000223,0,07,000,00,1,1,01,A01
201300000224,0,07,000,13,0,2,01,A01
201300000225,0,07,000,00,2,3,15,A01
201300000225,0,30,000,00,2,1,01,B02
201300000226,0,07,000,00,2,8,01,B02
201300000226,0,14,000,00,2,1,01,A01
201300000227,0,33,000,00,0,6,01,B02
201300000227,0,07,000,00,2,2,10,A01
201300000228,0,07,000,02,0,1,02,A01
201300000229,2,07,000,00,1,2,02,A01
201300000230,0,17,000,00,2,1,01,B02
201300000230,0,07,000,00,2,3,01,A01
201300000231,0,15,000,00,2,1,01,A01
201300000231,0,07,000,00,0,8,01,B02
201300000232,0,30,000,00,2,1,01,B02
201300000232,0,07,000,00,2,5,15,A01
201300000233,0,07,000,00,2,2,13,A01
201300000233,0,07,000,00,2,2,01,B02
201300000234,0,07,000,00,2,1,13,A01
201300000234,0,14,000,00,0,3,21,B02
201300000235,0,33,000,00,2,1,01,A01
201300000235,0,07,000,00,0,3,15,B02
201300000236,0,33,000,00,0,8,01,A01
201300000237,1,07,000,13,0,1,10,A01
201300000238,0,10,000,16,0,1,02,A01
201300000239,0,14,000,00,2,3,00,A01
201300000239,0,07,000,00,2,3,01,B02
201300000240,0,07,000,00,2,7,15,A01
201300000240,0,07,000,00,2,1,01,B02
201300000241,0,33,000,16,0,0,21,B02
201300000241,0,07,000,00,0,0,00,A01
201300000242,0,07,000,02,0,8,01,A01
201300000243,0,10,000,00,1,1,01,A01
201300000244,0,07,000,00,2,1,13,A01
201300000244,0,07,000,00,2,1,05,B02
201300000245,0,10,000,00,2,3,13,A01
201300000245,0,14,000,00,2,6,01,B02
201300000246,0,07,000,00,0,6,15,A01
201300000246,0,33,000,00,2,1,17,B02
201300000247,0,31,000,01,1,1,13,A01
201300000248,0,07,000,13,0,8,14,A01
201300000249,0,07,000,00,0,1,00,A01
201300000250,0,07,000,00,0,0,00,A01
201300000251,0,14,000,00,0,3,01,A01
201300000251,0,07,000,00,2,3,13,B02
201300000252,0,07,000,00,2,1,17,A01
201300000252,0,07,000,00,2,1,01,B02
201300000252,0,07,000,00,2,6,01,C03
201300000253,0,07,000,00,2,3,15,A01
201300000253,0,33,000,00,2,1,01,B02
201300000254,0,02,000,00,0,7,19,B02
201300000254,0,07,000,00,2,1,01,A01
201300000255,0,07,000,00,2,1,13,A01
201300000255,0,07,000,00,2,1,01,B02
201300000256,0,31,000,08,0,1,01,A01
201300000257,0,33,000,00,0,1,00,A01
201300000258,1,07,000,00,1,1,13,A01
201300000259,0,07,000,00,2,6,10,A01
201300000259,0,02,000,00,2,1,01,B02
201300000260,1,07,000,00,1,2,01,A01
201300000261,0,07,000,00,1,3,01,A01
201300000262,0,17,000,00,1,1,01,A01
201300000263,0,07,000,00,2,1,01,B02
201300000263,0,07,000,00,2,1,05,A01
201300000264,0,07,000,06,0,3,01,A01
201300000265,0,07,000,00,2,8,02,A01
201300000265,0,01,000,00,2,7,02,B02
201300000266,0,07,000,00,0,1,01,B02
201300000266,0,07,000,00,0,4,24,C03
201300000266,0,07,000,00,2,1,10,A01
201300000267,0,07,000,00,2,1,15,A01
201300000267,0,02,000,00,2,8,01,B02
201300000268,0,36,000,00,0,0,01,A01
201300000269,0,14,000,00,2,1,01,A01
201300000269,0,01,000,00,2,8,15,B02
201300000270,0,07,000,02,0,1,01,A01
201300000271,0,07,000,02,2,3,01,A01
201300000271,0,21,000,00,2,3,01,B02
201300000272,0,03,000,06,0,1,01,A01
201300000273,0,07,000,00,2,3,01,B02
201300000273,0,14,000,00,2,1,01,C03
201300000273,0,07,000,00,2,2,17,A01
201300000274,0,21,000,00,2,4,15,B02
201300000274,0,10,000,00,2,1,17,A01
201300000275,0,10,000,00,2,1,01,A01
201300000275,0,07,000,00,2,7,01,B02
201300000276,0,30,000,04,0,1,15,A01
201300000277,0,17,000,00,2,6,02,A01
201300000277,0,31,000,00,2,1,02,B02
201300000278,0,07,000,00,2,6,19,A01
201300000278,0,07,000,00,2,1,01,B02
201300000279,0,10,000,00,1,2,01,A01
201300000280,0,10,000,00,2,1,01,A01
201300000280,0,07,000,00,2,7,19,B02
201300000281,0,10,000,00,2,3,13,A01
201300000281,0,07,000,00,2,3,01,B02
201300000282,0,02,000,00,2,1,19,A01
201300000282,0,15,000,00,2,5,01,B02
201300000283,0,07,000,05,0,1,13,A01
201300000284,0,34,000,00,0,2,01,A01
201300000285,0,07,000,00,2,7,01,B02
201300000285,0,07,000,00,2,1,01,A01
201300000286,0,07,000,02,0,1,01,A01
201300000287,0,15,000,00,2,3,01,B02
201300000287,0,10,000,00,2,2,19,A01
201300000288,0,07,000,00,2,3,01,A01
201300000288,0,07,000,00,2,3,01,B02
201300000289,0,07,000,00,1,1,01,A01
201300000290,0,07,000,00,1,3,02,A01
201300000291,0,07,000,00,1,1,01,A01
201300000292,0,15,000,00,2,4,02,A01
201300000292,0,10,000,00,2,1,02,B02
201300000293,0,33,000,00,2,1,00,B02
201300000293,0,10,000,00,2,3,15,A01
201300000294,0,07,000,06,0,1,01,A01
201300000295,0,10,000,00,2,1,01,B02
201300000295,0,10,000,00,2,1,13,A01
201300000296,0,02,000,00,2,1,19,B02
201300000296,0,07,000,00,2,7,01,A01
201300000297,0,07,000,02,0,6,01,A01
201300000298,0,07,000,13,0,1,01,A01
201300000299,1,07,000,00,1,3,01,A01
201300000300,0,07,000,00,1,2,02,A01
201300000301,0,07,000,00,2,8,05,B02
201300000301,0,10,000,00,2,3,05,C03
201300000301,0,07,000,00,2,3,01,A01
201300000302,0,07,000,06,0,1,01,A01
201300000303,0,07,000,02,0,1,13,A01
201300000304,0,07,000,00,2,9,13,A01
201300000304,0,07,000,00,2,8,01,B02
201300000305,0,07,000,00,2,1,01,A01
201300000305,0,07,000,00,2,1,13,B02
201300000306,0,10,000,08,1,2,13,A01
201300000307,0,07,000,02,0,2,17,A01
201300000308,0,07,000,00,2,1,13,A01
201300000308,0,15,000,00,2,8,01,B02
201300000309,0,14,000,00,2,3,01,A01
201300000309,0,07,000,00,2,1,13,B02
201300000310,0,07,000,00,2,1,13,A01
201300000310,0,21,000,00,2,4,13,B02
201300000311,0,33,000,00,2,1,13,A01
201300000311,0,14,000,00,2,2,01,B02
201300000312,0,33,000,08,0,1,11,A01
201300000313,0,07,000,00,2,1,01,B02
201300000313,0,07,000,00,2,8,19,A01
201300000314,0,15,000,00,2,1,01,A01
201300000314,0,07,000,00,2,8,15,B02
201300000315,0,10,000,02,0,2,01,A01
201300000316,0,07,000,02,0,3,01,A01
201300000317,0,07,000,00,2,3,15,A01
201300000317,0,07,000,00,2,3,01,B02
201300000318,0,07,000,00,1,2,01,A01
201300000319,0,07,000,02,0,1,14,A01
201300000320,0,07,000,00,2,3,10,A01
201300000320,0,07,000,00,1,1,21,B02
201300000321,0,07,000,00,2,8,01,C03
201300000321,0,07,000,00,2,1,01,B02
201300000321,0,07,000,00,2,1,13,A01
201300000322,0,30,000,00,2,1,17,B02
201300000322,0,13,000,00,2,3,15,A01
201300000323,0,07,000,00,2,3,01,A01
201300000323,0,07,000,00,2,2,01,B02
201300000324,0,07,000,01,0,3,13,A01
201300000325,0,07,000,06,0,1,06,A01
201300000326,0,15,000,00,2,5,19,A01
201300000326,0,07,000,00,2,2,13,B02
201300000327,0,33,000,00,2,1,01,B02
201300000327,0,07,000,00,2,7,00,A01
201300000328,0,10,000,02,0,3,19,A01
201300000329,0,07,000,00,2,1,01,A01
201300000329,0,07,000,00,2,7,01,B02
201300000330,0,02,000,00,2,1,01,B02
201300000330,0,10,000,00,0,6,19,A01
201300000331,0,33,000,00,2,1,01,B02
201300000331,0,07,000,00,0,5,15,A01
201300000332,0,07,000,02,0,1,21,A01
201300000333,0,07,000,00,2,1,01,B02
201300000333,0,07,000,00,2,7,15,A01
201300000334,0,07,000,00,2,1,01,C03
201300000334,0,15,000,00,2,6,01,B02
201300000334,0,07,000,00,2,1,01,A01
201300000335,0,07,000,00,2,3,01,B02
201300000335,0,07,000,00,2,3,13,A01
201300000336,0,01,000,00,2,4,01,B02
201300000336,0,10,000,00,2,2,01,A01
201300000337,0,30,000,00,2,1,01,B02
201300000337,0,07,000,00,2,3,15,A01
201300000338,0,07,000,06,0,1,01,A01
201300000339,0,01,000,00,0,4,01,C03
201300000339,0,07,000,00,0,3,17,B02
201300000339,0,17,000,00,2,2,01,A01
201300000340,0,10,000,00,2,1,01,B02
201300000340,0,07,000,00,2,1,13,A01
201300000341,0,07,000,00,2,3,01,B02
201300000341,0,10,000,00,2,3,01,A01
201300000342,0,07,000,06,1,2,16,A01
201300000343,0,10,000,00,1,3,01,A01
201300000344,0,07,000,00,0,9,01,A01
201300000345,0,07,000,00,2,1,01,B02
201300000345,0,07,000,00,2,1,13,A01
201300000346,0,30,000,01,0,1,01,A01
201300000347,0,30,000,00,2,8,01,B02
201300000347,0,07,000,00,2,8,13,A01
201300000348,0,10,000,00,0,7,01,A01
201300000348,0,01,000,00,2,1,09,B02
201300000349,0,07,000,00,2,6,15,B02
201300000349,0,07,000,00,2,3,01,A01
201300000350,0,07,000,00,2,3,01,B02
201300000350,0,07,000,00,1,5,21,A01
201300000351,0,07,000,16,0,9,01,A01
201300000352,0,07,000,08,0,1,14,A01
201300000353,0,07,000,00,0,2,01,B01
201300000353,0,07,000,00,2,7,15,A02
201300000354,0,07,000,08,0,3,13,A01
201300000355,0,07,000,00,2,3,13,A01
201300000355,0,07,000,00,2,3,01,B02
201300000356,0,07,000,00,9,1,01,A01
201300000356,0,01,000,00,2,1,05,B02
201300000356,0,01,000,00,2,1,05,C03
201300000356,0,01,000,00,2,0,05,D04
201300000357,0,07,000,00,0,2,13,A01
201300000357,0,33,000,00,2,1,01,B02
201300000358,0,07,000,00,2,0,01,B01
201300000358,0,07,000,00,2,8,15,A02
201300000359,0,07,000,02,0,1,13,A01
201300000360,0,33,000,00,2,1,01,B02
201300000360,0,07,000,00,2,2,19,A01
201300000361,0,07,000,00,2,3,01,B01
201300000361,0,03,000,00,2,3,13,A02
201300000362,0,03,000,00,2,1,13,A01
201300000362,0,07,000,00,2,1,01,B02
201300000363,0,07,000,13,0,9,14,A01
201300000364,0,30,000,09,0,1,14,A01
201300000365,0,33,000,10,0,3,13,A01
201300000366,0,07,000,06,0,7,13,A01
201300000367,0,07,000,00,2,1,01,B02
201300000367,0,07,000,00,2,1,13,A01
201300000368,0,33,000,03,0,8,01,A01
201300000369,0,15,000,00,0,8,13,A01
201300000370,0,07,000,00,2,8,19,A01
201300000370,0,07,000,00,2,1,01,B02
201300000371,0,07,000,00,2,2,20,A01
201300000371,0,33,000,00,2,1,01,B02
201300000372,0,07,000,00,2,3,01,A01
201300000372,0,02,000,00,2,1,05,B02
201300000373,0,07,000,08,0,1,14,A01
201300000374,0,07,000,06,0,9,14,A01
201300000375,0,30,000,00,0,1,01,A01
201300000376,0,07,000,15,0,1,21,A01
201300000377,0,07,000,00,2,3,01,B02
201300000377,0,07,000,00,2,3,17,A01
201300000378,0,07,000,00,1,2,17,A01
201300000379,0,30,000,00,2,1,01,B02
201300000379,0,07,000,00,2,3,20,A01
201300000380,0,07,000,00,2,1,01,B01
201300000380,0,07,000,00,2,5,19,A02
201300000381,0,33,000,00,0,1,13,A01
201300000382,0,07,000,00,2,1,17,A01
201300000382,0,15,000,00,2,6,15,B02
201300000383,0,10,000,02,0,1,01,A01
201300000384,0,07,000,13,0,3,13,A01
201300000385,0,07,000,00,2,2,13,A01
201300000385,0,07,000,00,2,1,01,B02
201300000386,0,07,000,00,2,1,01,B02
201300000386,0,07,000,00,2,1,01,A01
201300000387,0,07,000,00,1,2,01,A01
201300000388,0,07,000,00,2,8,15,A01
201300000388,0,30,000,00,2,1,01,B02
201300000389,0,07,000,00,2,1,01,B02
201300000389,0,07,000,00,2,5,19,A01
201300000390,0,33,000,13,0,2,01,A01
201300000391,0,33,000,00,0,1,17,A01
201300000392,0,07,000,00,2,7,15,A01
201300000392,0,30,000,00,2,1,01,B02
201300000393,0,07,000,00,2,1,17,A01
201300000393,0,14,000,00,2,4,17,B02
201300000394,0,07,000,08,0,1,14,A01
201300000395,0,07,000,00,2,1,13,A01
201300000395,0,15,000,00,2,1,01,B02
201300000396,0,07,000,00,1,7,01,A01
201300000397,0,07,000,00,1,2,02,A01
201300000398,0,07,000,08,0,9,13,A01
201300000399,0,30,000,00,2,1,02,A01
201300000399,0,07,000,00,0,6,23,B02
201300000400,0,07,000,00,2,4,00,B02
201300000400,0,07,000,00,2,4,02,A01
201300000400,0,15,000,00,2,1,02,D04
201300000400,0,07,000,00,2,4,00,C03
201300000401,0,07,000,00,2,1,19,A01
